team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.477,21.523,0.203,0.305,0.499,0.755,1.0
CLE,53.138,28.862,0.115,0.202,0.377,0.662,0.999
DEN,52.34,29.66,0.105,0.214,0.361,0.602,0.987
PHO,47.796,34.204,0.087,0.17,0.293,0.495,0.877
MIL,50.016,31.984,0.072,0.141,0.297,0.598,0.993
OKC,53.082,28.918,0.065,0.127,0.247,0.519,0.993
PHI,47.064,34.936,0.052,0.113,0.239,0.508,0.963
MIN,54.658,27.342,0.048,0.113,0.257,0.522,0.998
LAC,52.305,29.695,0.047,0.111,0.232,0.503,0.991
NYK,47.737,34.263,0.04,0.088,0.198,0.45,0.969
NOP,47.866,34.134,0.032,0.075,0.162,0.358,0.843
DAL,45.73,36.27,0.023,0.054,0.127,0.301,0.671
SAC,45.932,36.068,0.022,0.057,0.136,0.294,0.686
MIA,44.266,37.734,0.019,0.053,0.136,0.322,0.851
IND,44.553,37.447,0.019,0.044,0.105,0.295,0.823
ORL,44.76,37.24,0.016,0.035,0.104,0.27,0.852
GSW,43.098,38.902,0.015,0.03,0.082,0.173,0.413
LAL,43.667,38.333,0.013,0.04,0.08,0.194,0.463
CHI,38.948,43.052,0.005,0.013,0.029,0.083,0.293
HOU,37.71,44.29,0.002,0.007,0.012,0.02,0.041
ATL,36.477,45.523,0.0,0.005,0.01,0.038,0.171
UTA,38.184,43.816,0.0,0.002,0.011,0.019,0.037
BRK,34.116,47.884,0.0,0.001,0.006,0.019,0.073
TOR,30.818,51.182,0.0,0.0,0.0,0.0,0.013
MEM,31.833,50.167,0.0,0.0,0.0,0.0,0.0
POR,25.356,56.644,0.0,0.0,0.0,0.0,0.0
CHO,22.875,59.125,0.0,0.0,0.0,0.0,0.0
SAS,19.859,62.141,0.0,0.0,0.0,0.0,0.0
WAS,18.029,63.971,0.0,0.0,0.0,0.0,0.0
DET,17.31,64.69,0.0,0.0,0.0,0.0,0.0
