team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.829,25.171,0.272,0.391,0.544,0.788,1.0
DEN,55.508,26.492,0.205,0.358,0.503,0.702,1.0
CLE,50.483,31.517,0.092,0.161,0.314,0.583,1.0
MEM,49.41,32.59,0.085,0.194,0.363,0.665,0.999
PHI,51.518,30.482,0.07,0.12,0.267,0.594,0.999
MIL,54.775,27.225,0.065,0.127,0.313,0.627,1.0
LAC,44.64,37.36,0.062,0.142,0.293,0.519,0.881
BRK,47.884,34.116,0.047,0.103,0.221,0.49,0.99
SAC,44.553,37.447,0.016,0.054,0.134,0.358,0.861
DAL,44.194,37.806,0.014,0.054,0.167,0.417,0.871
GSW,41.458,40.542,0.014,0.038,0.086,0.203,0.513
MIA,44.4,37.6,0.012,0.033,0.134,0.314,0.835
PHO,44.398,37.602,0.01,0.052,0.166,0.445,0.886
NYK,44.401,37.599,0.008,0.025,0.082,0.253,0.838
MIN,41.604,40.396,0.007,0.039,0.097,0.189,0.51
NOP,42.393,39.607,0.005,0.044,0.12,0.274,0.639
TOR,40.088,41.912,0.005,0.013,0.035,0.085,0.331
ATL,40.752,41.248,0.005,0.012,0.034,0.094,0.395
WAS,41.215,40.785,0.003,0.013,0.047,0.139,0.49
LAL,39.265,42.735,0.003,0.013,0.02,0.053,0.178
OKC,39.553,42.447,0.0,0.006,0.018,0.056,0.21
UTA,40.249,41.751,0.0,0.004,0.017,0.065,0.279
POR,39.25,42.75,0.0,0.002,0.016,0.054,0.173
CHI,37.597,44.403,0.0,0.002,0.009,0.031,0.106
IND,35.097,46.903,0.0,0.0,0.0,0.001,0.01
ORL,33.907,48.093,0.0,0.0,0.0,0.001,0.006
CHO,24.431,57.569,0.0,0.0,0.0,0.0,0.0
DET,21.765,60.235,0.0,0.0,0.0,0.0,0.0
HOU,19.725,62.275,0.0,0.0,0.0,0.0,0.0
SAS,18.658,63.342,0.0,0.0,0.0,0.0,0.0
