team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,67.0,19.0,0.281,0.473,0.674,0.938,1.0
DEN,64.996,26.999,0.17,0.33,0.561,1.0,1.0
OKC,64.996,25.0,0.139,0.264,0.589,1.0,1.0
MIN,63.996,26.0,0.104,0.23,0.439,1.0,1.0
NYK,55.997,33.999,0.071,0.174,0.468,0.877,1.0
IND,52.997,36.999,0.049,0.124,0.36,0.825,1.0
CLE,51.998,37.998,0.043,0.096,0.185,0.557,1.0
LAC,54.998,34.998,0.04,0.103,0.239,0.571,1.0
DAL,53.998,35.998,0.036,0.073,0.172,0.429,1.0
ORL,50.998,38.998,0.025,0.053,0.104,0.443,1.0
MIL,50.999,38.997,0.02,0.038,0.1,0.175,1.0
PHI,49.999,40.997,0.014,0.028,0.072,0.123,1.0
MIA,48.0,40.0,0.008,0.014,0.037,0.062,1.0
NOP,50.0,41.996,0.0,0.0,0.0,0.0,1.0
LAL,49.999,42.996,0.0,0.0,0.0,0.0,1.0
PHO,49.0,40.996,0.0,0.0,0.0,0.0,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
