team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.823,23.177,0.216,0.346,0.52,0.764,1.0
DEN,53.721,28.279,0.128,0.236,0.395,0.641,0.997
MIL,52.122,29.878,0.102,0.185,0.36,0.645,0.999
CLE,50.431,31.569,0.082,0.151,0.304,0.62,0.99
PHO,45.857,36.143,0.065,0.133,0.232,0.469,0.836
PHI,50.98,31.02,0.064,0.116,0.264,0.566,0.996
OKC,52.959,29.041,0.063,0.137,0.286,0.554,0.996
MIN,52.168,29.832,0.052,0.108,0.254,0.518,0.991
LAC,51.956,30.044,0.049,0.112,0.242,0.499,0.988
NYK,49.715,32.285,0.041,0.08,0.207,0.493,0.986
SAC,45.492,36.508,0.031,0.074,0.152,0.342,0.78
NOP,45.286,36.714,0.025,0.084,0.163,0.353,0.774
IND,45.244,36.756,0.021,0.047,0.119,0.305,0.867
DAL,42.88,39.12,0.014,0.038,0.089,0.21,0.524
LAL,41.323,40.677,0.012,0.03,0.068,0.144,0.372
ORL,43.267,38.733,0.012,0.029,0.093,0.224,0.751
MIA,42.252,39.748,0.009,0.028,0.064,0.183,0.68
GSW,39.677,42.323,0.007,0.026,0.053,0.111,0.255
UTA,40.518,41.482,0.003,0.017,0.045,0.106,0.3
CHI,38.444,43.556,0.002,0.008,0.023,0.093,0.352
BRK,35.156,46.844,0.001,0.005,0.021,0.043,0.144
HOU,38.943,43.057,0.001,0.005,0.017,0.042,0.146
ATL,35.68,46.32,0.0,0.003,0.018,0.045,0.178
TOR,32.633,49.367,0.0,0.002,0.007,0.019,0.057
MEM,35.971,46.029,0.0,0.0,0.004,0.011,0.041
POR,25.345,56.655,0.0,0.0,0.0,0.0,0.0
CHO,23.681,58.319,0.0,0.0,0.0,0.0,0.0
SAS,22.155,59.845,0.0,0.0,0.0,0.0,0.0
WAS,19.88,62.12,0.0,0.0,0.0,0.0,0.0
DET,17.441,64.559,0.0,0.0,0.0,0.0,0.0
