team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.94,20.06,0.356,0.501,0.681,0.858,1.0
MIN,56.381,25.619,0.133,0.282,0.463,0.706,1.0
PHI,53.838,28.162,0.116,0.188,0.452,0.715,0.998
DEN,53.047,28.953,0.114,0.252,0.414,0.684,1.0
LAC,50.497,31.503,0.045,0.121,0.28,0.581,0.982
MIL,51.446,30.554,0.038,0.076,0.223,0.54,0.996
CLE,47.246,34.754,0.034,0.063,0.171,0.438,0.932
OKC,51.536,30.464,0.031,0.109,0.244,0.551,0.988
ORL,46.313,35.687,0.023,0.048,0.121,0.343,0.904
NYK,47.52,34.48,0.022,0.052,0.147,0.411,0.943
PHO,44.048,37.952,0.017,0.06,0.13,0.285,0.67
IND,45.391,36.609,0.013,0.038,0.096,0.309,0.854
HOU,42.604,39.396,0.013,0.036,0.09,0.202,0.484
DAL,44.575,37.425,0.01,0.041,0.089,0.222,0.674
NOP,45.738,36.262,0.009,0.033,0.104,0.296,0.768
LAL,41.448,40.552,0.008,0.03,0.063,0.142,0.36
MIA,46.269,35.731,0.008,0.029,0.093,0.317,0.889
UTA,41.029,40.971,0.004,0.009,0.02,0.068,0.287
SAC,44.059,37.941,0.003,0.015,0.076,0.201,0.609
GSW,39.386,42.614,0.001,0.012,0.027,0.061,0.176
ATL,36.717,45.283,0.001,0.002,0.009,0.036,0.164
BRK,36.007,45.993,0.001,0.002,0.003,0.009,0.116
CHI,36.546,45.454,0.0,0.001,0.002,0.015,0.122
TOR,35.014,46.986,0.0,0.0,0.002,0.009,0.082
MEM,31.896,50.104,0.0,0.0,0.0,0.001,0.002
POR,22.48,59.52,0.0,0.0,0.0,0.0,0.0
CHO,22.005,59.995,0.0,0.0,0.0,0.0,0.0
SAS,20.404,61.596,0.0,0.0,0.0,0.0,0.0
WAS,17.818,64.182,0.0,0.0,0.0,0.0,0.0
DET,16.802,65.198,0.0,0.0,0.0,0.0,0.0
