team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.87,23.13,0.355,0.474,0.669,0.85,1.0
PHI,53.512,28.488,0.143,0.223,0.462,0.707,0.994
MIN,54.854,27.146,0.113,0.268,0.46,0.698,0.993
DEN,51.573,30.427,0.104,0.242,0.433,0.667,0.981
MIL,48.473,33.527,0.032,0.066,0.179,0.461,0.921
NYK,46.266,35.734,0.032,0.064,0.151,0.406,0.856
PHO,46.621,35.379,0.03,0.099,0.201,0.43,0.811
LAC,44.542,37.458,0.028,0.065,0.145,0.317,0.685
HOU,44.405,37.595,0.028,0.062,0.126,0.287,0.662
CLE,45.695,36.305,0.027,0.049,0.143,0.368,0.799
LAL,46.248,35.752,0.025,0.075,0.161,0.376,0.808
OKC,48.035,33.965,0.021,0.082,0.181,0.427,0.886
ORL,47.472,34.528,0.012,0.038,0.152,0.406,0.882
IND,44.977,37.023,0.01,0.031,0.088,0.28,0.746
DAL,43.817,38.183,0.009,0.032,0.081,0.23,0.629
SAC,43.444,38.556,0.008,0.037,0.096,0.219,0.579
MIA,44.164,37.836,0.008,0.029,0.083,0.263,0.73
GSW,42.382,39.618,0.008,0.024,0.073,0.208,0.525
NOP,41.594,40.406,0.004,0.013,0.04,0.133,0.403
ATL,40.289,41.711,0.002,0.011,0.032,0.105,0.385
BRK,41.423,40.577,0.001,0.011,0.027,0.1,0.454
TOR,37.733,44.267,0.0,0.003,0.012,0.045,0.183
UTA,33.266,48.734,0.0,0.001,0.003,0.006,0.027
CHI,33.513,48.487,0.0,0.001,0.002,0.009,0.05
MEM,31.872,50.128,0.0,0.0,0.0,0.002,0.011
CHO,26.644,55.356,0.0,0.0,0.0,0.0,0.0
POR,24.781,57.219,0.0,0.0,0.0,0.0,0.0
SAS,23.425,58.575,0.0,0.0,0.0,0.0,0.0
DET,20.642,61.358,0.0,0.0,0.0,0.0,0.0
WAS,19.468,62.532,0.0,0.0,0.0,0.0,0.0
