team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.597,25.403,0.315,0.413,0.601,0.828,1.0
DEN,54.766,27.234,0.133,0.313,0.48,0.705,1.0
PHI,53.407,28.593,0.11,0.17,0.334,0.686,1.0
CLE,51.927,30.073,0.106,0.181,0.342,0.703,1.0
MEM,51.627,30.373,0.09,0.225,0.444,0.735,1.0
MIL,57.721,24.279,0.088,0.141,0.359,0.702,1.0
LAC,42.44,39.56,0.031,0.092,0.2,0.401,0.865
PHO,43.896,38.104,0.026,0.089,0.198,0.518,0.968
SAC,49.111,32.889,0.025,0.108,0.234,0.489,1.0
GSW,42.464,39.536,0.017,0.067,0.17,0.423,0.868
BRK,44.849,37.151,0.016,0.042,0.134,0.343,0.964
MIN,41.695,40.305,0.014,0.042,0.099,0.249,0.71
NYK,46.13,35.87,0.009,0.022,0.084,0.273,0.995
NOP,40.866,41.134,0.007,0.028,0.075,0.177,0.497
CHI,40.276,41.724,0.004,0.008,0.042,0.118,0.412
OKC,40.932,41.068,0.002,0.016,0.044,0.15,0.475
LAL,40.537,41.463,0.002,0.012,0.034,0.09,0.373
ATL,40.339,41.661,0.002,0.008,0.024,0.066,0.415
MIA,43.489,38.511,0.002,0.006,0.05,0.196,0.862
TOR,40.146,41.854,0.001,0.009,0.03,0.084,0.343
DAL,39.681,42.319,0.0,0.008,0.022,0.059,0.197
UTA,38.325,43.675,0.0,0.0,0.0,0.004,0.047
IND,36.019,45.981,0.0,0.0,0.0,0.001,0.001
WAS,36.719,45.281,0.0,0.0,0.0,0.0,0.008
POR,35.576,46.424,0.0,0.0,0.0,0.0,0.0
ORL,34.708,47.292,0.0,0.0,0.0,0.0,0.0
CHO,27.148,54.852,0.0,0.0,0.0,0.0,0.0
SAS,20.482,61.518,0.0,0.0,0.0,0.0,0.0
HOU,19.786,62.214,0.0,0.0,0.0,0.0,0.0
DET,18.341,63.659,0.0,0.0,0.0,0.0,0.0
