team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.0,18.0,0.221,0.331,0.484,0.74,1.0
DEN,57.0,25.0,0.113,0.213,0.349,0.616,1.0
MIL,49.598,33.402,0.09,0.168,0.353,0.603,1.0
PHO,49.418,33.582,0.075,0.149,0.294,0.52,0.935
CLE,48.637,34.363,0.071,0.137,0.267,0.537,0.998
MIN,56.582,26.418,0.064,0.134,0.264,0.502,1.0
OKC,57.0,25.0,0.058,0.124,0.227,0.462,1.0
LAC,51.577,31.423,0.049,0.104,0.231,0.515,1.0
PHI,48.0,35.0,0.045,0.112,0.211,0.485,0.992
NYK,50.0,32.0,0.044,0.099,0.29,0.616,1.0
NOP,49.568,34.432,0.041,0.092,0.189,0.428,0.928
DAL,50.423,32.577,0.028,0.079,0.182,0.453,0.996
IND,47.402,35.598,0.023,0.046,0.129,0.326,0.909
LAL,48.0,35.0,0.022,0.049,0.134,0.269,0.615
MIA,46.637,37.363,0.02,0.056,0.137,0.312,0.829
ORL,47.363,35.637,0.015,0.043,0.106,0.301,0.884
SAC,47.432,36.568,0.009,0.032,0.078,0.147,0.339
GSW,46.0,37.0,0.009,0.024,0.052,0.088,0.187
CHI,40.363,43.637,0.002,0.005,0.011,0.055,0.257
ATL,36.0,47.0,0.001,0.003,0.012,0.025,0.131
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
