team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.356,22.644,0.286,0.428,0.629,0.821,1.0
PHI,54.254,27.746,0.136,0.227,0.436,0.7,0.996
MIN,54.938,27.062,0.124,0.244,0.412,0.66,0.996
DEN,51.812,30.188,0.089,0.211,0.359,0.626,0.974
LAC,46.084,35.916,0.047,0.096,0.178,0.397,0.758
PHO,46.063,35.937,0.046,0.098,0.204,0.382,0.781
MIL,48.722,33.278,0.032,0.08,0.198,0.493,0.947
LAL,45.855,36.145,0.032,0.079,0.158,0.328,0.751
ORL,48.603,33.397,0.03,0.057,0.162,0.447,0.921
OKC,49.135,32.865,0.028,0.075,0.208,0.465,0.902
HOU,45.305,36.695,0.027,0.064,0.146,0.318,0.698
CLE,45.523,36.477,0.024,0.055,0.133,0.354,0.798
NYK,46.229,35.771,0.023,0.057,0.143,0.364,0.84
IND,45.394,36.606,0.021,0.039,0.121,0.333,0.781
DAL,45.645,36.355,0.02,0.053,0.126,0.316,0.731
SAC,43.898,38.102,0.012,0.03,0.082,0.209,0.573
GSW,41.801,40.199,0.009,0.029,0.07,0.154,0.384
NOP,42.292,39.708,0.004,0.02,0.054,0.141,0.434
MIA,43.686,38.314,0.003,0.025,0.078,0.213,0.686
BRK,41.522,40.478,0.003,0.013,0.04,0.132,0.485
ATL,39.526,42.474,0.002,0.013,0.04,0.099,0.335
CHI,33.356,48.644,0.001,0.001,0.007,0.011,0.046
UTA,32.395,49.605,0.001,0.001,0.003,0.004,0.013
TOR,36.911,45.089,0.0,0.005,0.013,0.033,0.164
MEM,28.973,53.027,0.0,0.0,0.0,0.0,0.005
CHO,27.041,54.959,0.0,0.0,0.0,0.0,0.001
POR,24.184,57.816,0.0,0.0,0.0,0.0,0.0
SAS,22.732,59.268,0.0,0.0,0.0,0.0,0.0
DET,20.013,61.987,0.0,0.0,0.0,0.0,0.0
WAS,18.752,63.248,0.0,0.0,0.0,0.0,0.0
