team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.776,20.224,0.335,0.489,0.651,0.84,1.0
MIN,55.758,26.242,0.149,0.29,0.452,0.709,1.0
PHI,53.562,28.438,0.11,0.189,0.45,0.71,0.995
DEN,53.752,28.248,0.098,0.239,0.414,0.686,0.998
OKC,51.432,30.568,0.053,0.124,0.27,0.556,0.987
MIL,49.949,32.051,0.039,0.081,0.198,0.519,0.977
LAC,49.919,32.081,0.033,0.11,0.246,0.543,0.972
NYK,47.851,34.149,0.027,0.064,0.183,0.416,0.931
CLE,46.65,35.35,0.026,0.05,0.14,0.428,0.903
ORL,47.081,34.919,0.019,0.055,0.142,0.402,0.913
HOU,43.866,38.134,0.019,0.046,0.122,0.269,0.63
MIA,45.527,36.473,0.017,0.035,0.097,0.275,0.829
NOP,45.077,36.923,0.015,0.045,0.109,0.262,0.71
PHO,42.502,39.498,0.015,0.036,0.088,0.204,0.498
IND,45.451,36.549,0.012,0.031,0.107,0.307,0.831
DAL,45.271,36.729,0.01,0.029,0.092,0.272,0.746
LAL,41.921,40.079,0.009,0.028,0.072,0.147,0.411
GSW,40.915,41.085,0.006,0.023,0.055,0.118,0.318
SAC,43.941,38.059,0.005,0.026,0.066,0.203,0.612
UTA,38.316,43.684,0.001,0.004,0.014,0.03,0.113
ATL,37.859,44.141,0.001,0.003,0.015,0.04,0.196
TOR,36.803,45.197,0.001,0.002,0.004,0.019,0.14
BRK,36.796,45.204,0.0,0.001,0.007,0.028,0.153
CHI,36.612,45.388,0.0,0.0,0.006,0.016,0.132
MEM,31.061,50.939,0.0,0.0,0.0,0.001,0.005
CHO,23.291,58.709,0.0,0.0,0.0,0.0,0.0
POR,23.047,58.953,0.0,0.0,0.0,0.0,0.0
SAS,19.44,62.56,0.0,0.0,0.0,0.0,0.0
WAS,17.447,64.553,0.0,0.0,0.0,0.0,0.0
DET,17.127,64.873,0.0,0.0,0.0,0.0,0.0
