team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.544,21.456,0.249,0.369,0.562,0.795,1.0
CLE,53.271,28.729,0.135,0.226,0.429,0.682,0.999
DEN,52.423,29.577,0.109,0.211,0.373,0.605,0.997
MIL,49.438,32.562,0.072,0.141,0.293,0.62,0.994
PHO,47.692,34.308,0.069,0.175,0.305,0.505,0.885
MIN,55.327,26.673,0.063,0.14,0.282,0.554,1.0
OKC,53.126,28.874,0.05,0.114,0.253,0.512,0.995
LAC,52.631,29.369,0.043,0.111,0.231,0.503,0.99
PHI,47.296,34.704,0.043,0.09,0.223,0.499,0.974
NYK,47.797,34.203,0.031,0.065,0.166,0.466,0.972
NOP,47.909,34.091,0.026,0.068,0.145,0.364,0.856
SAC,46.095,35.905,0.021,0.047,0.125,0.284,0.707
GSW,43.687,38.313,0.019,0.063,0.129,0.228,0.46
MIA,44.313,37.687,0.018,0.04,0.097,0.295,0.839
DAL,45.859,36.141,0.016,0.038,0.086,0.257,0.653
LAL,43.528,38.472,0.012,0.03,0.063,0.168,0.412
IND,44.409,37.591,0.011,0.032,0.1,0.272,0.813
ORL,44.471,37.529,0.009,0.028,0.086,0.248,0.834
CHI,39.124,42.876,0.004,0.004,0.015,0.061,0.339
ATL,36.596,45.404,0.0,0.003,0.019,0.042,0.165
HOU,37.566,44.434,0.0,0.002,0.007,0.014,0.029
BRK,34.014,47.986,0.0,0.001,0.008,0.018,0.063
TOR,30.809,51.191,0.0,0.001,0.002,0.002,0.008
UTA,37.682,44.318,0.0,0.001,0.001,0.006,0.016
MEM,32.598,49.402,0.0,0.0,0.0,0.0,0.0
POR,24.807,57.193,0.0,0.0,0.0,0.0,0.0
CHO,22.952,59.048,0.0,0.0,0.0,0.0,0.0
SAS,19.377,62.623,0.0,0.0,0.0,0.0,0.0
WAS,17.648,64.352,0.0,0.0,0.0,0.0,0.0
DET,17.011,64.989,0.0,0.0,0.0,0.0,0.0
