team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.576,20.424,0.231,0.351,0.524,0.768,1.0
CLE,52.21,29.79,0.13,0.198,0.411,0.694,0.999
MIL,50.805,31.195,0.108,0.173,0.346,0.64,0.996
DEN,53.755,28.245,0.097,0.224,0.368,0.628,0.998
PHO,46.943,35.057,0.063,0.144,0.255,0.443,0.862
MIN,54.794,27.206,0.061,0.135,0.272,0.558,0.999
OKC,54.28,27.72,0.058,0.128,0.263,0.531,1.0
LAC,51.655,30.345,0.047,0.11,0.24,0.491,0.986
PHI,46.281,35.719,0.037,0.077,0.189,0.437,0.932
NYK,47.899,34.101,0.031,0.081,0.191,0.47,0.957
GSW,43.711,38.289,0.025,0.06,0.111,0.213,0.491
SAC,47.086,34.914,0.025,0.054,0.145,0.337,0.805
NOP,46.672,35.328,0.02,0.075,0.176,0.373,0.808
DAL,45.547,36.453,0.017,0.045,0.097,0.248,0.659
IND,45.446,36.554,0.015,0.043,0.099,0.296,0.894
MIA,45.3,36.7,0.012,0.031,0.108,0.305,0.871
ORL,45.009,36.991,0.011,0.026,0.088,0.27,0.827
LAL,42.686,39.314,0.007,0.024,0.064,0.154,0.342
BRK,33.012,48.988,0.003,0.004,0.007,0.011,0.043
CHI,39.353,42.647,0.001,0.012,0.025,0.077,0.32
ATL,36.223,45.777,0.001,0.003,0.009,0.025,0.143
HOU,37.259,44.741,0.0,0.001,0.005,0.014,0.023
TOR,32.202,49.798,0.0,0.001,0.003,0.007,0.018
UTA,37.482,44.518,0.0,0.0,0.003,0.009,0.026
MEM,32.036,49.964,0.0,0.0,0.001,0.001,0.001
CHO,24.123,57.877,0.0,0.0,0.0,0.0,0.0
POR,24.023,57.977,0.0,0.0,0.0,0.0,0.0
SAS,19.011,62.989,0.0,0.0,0.0,0.0,0.0
WAS,17.098,64.902,0.0,0.0,0.0,0.0,0.0
DET,16.523,65.477,0.0,0.0,0.0,0.0,0.0
