team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.606,17.394,0.232,0.368,0.535,0.757,1.0
DEN,56.274,25.726,0.135,0.26,0.413,0.643,1.0
MIL,50.506,31.494,0.092,0.176,0.362,0.642,1.0
CLE,48.922,33.078,0.082,0.155,0.302,0.609,0.999
PHO,48.18,33.82,0.065,0.129,0.248,0.436,0.846
MIN,56.477,25.523,0.061,0.141,0.283,0.566,1.0
OKC,55.592,26.408,0.051,0.113,0.236,0.525,1.0
LAC,51.635,30.365,0.037,0.097,0.225,0.489,0.998
NYK,47.994,34.006,0.036,0.088,0.214,0.543,0.994
PHI,45.222,36.778,0.036,0.064,0.17,0.337,0.871
DAL,49.599,32.401,0.032,0.071,0.186,0.422,0.962
NOP,48.231,33.769,0.03,0.077,0.164,0.36,0.812
ORL,47.919,34.081,0.021,0.044,0.139,0.398,0.989
MIA,45.349,36.651,0.02,0.04,0.121,0.286,0.868
GSW,45.637,36.363,0.02,0.04,0.078,0.163,0.366
SAC,46.962,35.038,0.015,0.036,0.097,0.234,0.564
LAL,46.45,35.55,0.015,0.036,0.07,0.162,0.452
IND,45.802,36.198,0.014,0.051,0.124,0.338,0.891
ATL,38.131,43.869,0.004,0.009,0.02,0.046,0.183
CHI,38.938,43.062,0.002,0.005,0.013,0.044,0.205
HOU,41.042,40.958,0.0,0.0,0.0,0.0,0.0
BRK,32.536,49.464,0.0,0.0,0.0,0.0,0.0
UTA,30.813,51.187,0.0,0.0,0.0,0.0,0.0
MEM,28.836,53.164,0.0,0.0,0.0,0.0,0.0
TOR,25.027,56.973,0.0,0.0,0.0,0.0,0.0
POR,21.803,60.197,0.0,0.0,0.0,0.0,0.0
SAS,20.231,61.769,0.0,0.0,0.0,0.0,0.0
CHO,19.696,62.304,0.0,0.0,0.0,0.0,0.0
WAS,16.663,65.337,0.0,0.0,0.0,0.0,0.0
DET,14.927,67.073,0.0,0.0,0.0,0.0,0.0
