team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.646,17.354,0.24,0.366,0.523,0.769,1.0
DEN,57.193,24.807,0.123,0.255,0.419,0.664,1.0
MIL,52.519,29.481,0.097,0.188,0.4,0.659,1.0
CLE,49.501,32.499,0.076,0.136,0.285,0.619,0.998
MIN,55.639,26.361,0.065,0.13,0.281,0.542,1.0
PHO,47.748,34.252,0.058,0.131,0.238,0.466,0.87
OKC,55.296,26.704,0.049,0.117,0.236,0.526,1.0
NOP,50.306,31.694,0.044,0.098,0.219,0.468,0.985
NYK,48.714,33.286,0.043,0.085,0.208,0.519,0.995
LAC,50.732,31.268,0.036,0.091,0.206,0.467,0.98
PHI,45.094,36.906,0.035,0.069,0.18,0.371,0.885
ORL,47.572,34.428,0.026,0.057,0.139,0.378,0.971
IND,45.384,36.616,0.022,0.055,0.119,0.304,0.895
DAL,47.389,34.611,0.021,0.06,0.148,0.321,0.771
SAC,47.378,34.622,0.018,0.058,0.133,0.313,0.777
MIA,45.271,36.729,0.016,0.038,0.11,0.29,0.858
LAL,44.387,37.613,0.015,0.03,0.063,0.126,0.33
GSW,42.699,39.301,0.013,0.029,0.052,0.089,0.225
CHI,39.396,42.604,0.002,0.005,0.022,0.054,0.222
HOU,41.105,40.895,0.001,0.001,0.005,0.018,0.062
ATL,36.44,45.56,0.0,0.001,0.013,0.035,0.169
BRK,31.555,50.445,0.0,0.0,0.001,0.002,0.007
UTA,33.059,48.941,0.0,0.0,0.0,0.0,0.0
MEM,28.814,53.186,0.0,0.0,0.0,0.0,0.0
TOR,27.459,54.541,0.0,0.0,0.0,0.0,0.0
POR,22.93,59.07,0.0,0.0,0.0,0.0,0.0
CHO,20.743,61.257,0.0,0.0,0.0,0.0,0.0
SAS,18.84,63.16,0.0,0.0,0.0,0.0,0.0
WAS,16.439,65.561,0.0,0.0,0.0,0.0,0.0
DET,15.752,66.248,0.0,0.0,0.0,0.0,0.0
