team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.341,22.659,0.265,0.375,0.547,0.806,1.0
DEN,53.739,28.261,0.16,0.296,0.456,0.696,0.998
MIL,52.481,29.519,0.117,0.197,0.39,0.692,0.997
CLE,49.58,32.42,0.088,0.152,0.314,0.605,0.991
PHO,47.359,34.641,0.073,0.174,0.3,0.531,0.915
PHI,52.306,29.694,0.069,0.129,0.309,0.64,0.996
OKC,53.052,28.948,0.046,0.11,0.273,0.555,0.999
MIN,53.048,28.952,0.043,0.124,0.281,0.556,0.997
NYK,48.868,33.132,0.037,0.076,0.179,0.446,0.985
LAC,50.377,31.623,0.028,0.092,0.211,0.49,0.979
NOP,47.04,34.96,0.017,0.068,0.145,0.369,0.896
LAL,40.646,41.354,0.012,0.031,0.056,0.14,0.347
SAC,44.71,37.29,0.011,0.054,0.126,0.269,0.725
IND,43.582,38.418,0.009,0.019,0.074,0.244,0.793
GSW,39.715,40.285,0.008,0.022,0.05,0.119,0.277
DAL,42.225,38.775,0.007,0.016,0.059,0.153,0.461
ORL,42.961,39.039,0.003,0.02,0.056,0.199,0.731
MIA,43.373,38.627,0.002,0.022,0.08,0.223,0.788
HOU,38.686,43.314,0.002,0.007,0.02,0.055,0.18
BRK,35.135,46.865,0.002,0.002,0.015,0.028,0.133
TOR,33.297,48.703,0.001,0.001,0.006,0.019,0.076
CHI,38.492,43.508,0.0,0.005,0.021,0.062,0.337
MEM,35.808,46.192,0.0,0.004,0.006,0.018,0.05
UTA,38.953,42.047,0.0,0.002,0.017,0.049,0.176
ATL,35.898,46.102,0.0,0.002,0.009,0.036,0.173
POR,26.164,55.836,0.0,0.0,0.0,0.0,0.0
CHO,24.599,57.401,0.0,0.0,0.0,0.0,0.0
SAS,20.632,61.368,0.0,0.0,0.0,0.0,0.0
WAS,19.012,62.988,0.0,0.0,0.0,0.0,0.0
DET,16.921,65.079,0.0,0.0,0.0,0.0,0.0
