team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.28,22.72,0.313,0.444,0.626,0.82,1.0
PHI,54.163,27.837,0.13,0.212,0.437,0.713,0.995
DEN,52.052,29.948,0.111,0.217,0.387,0.621,0.985
MIN,55.09,26.91,0.104,0.236,0.413,0.658,0.997
MIL,49.428,32.572,0.041,0.084,0.214,0.519,0.972
PHO,44.942,37.058,0.04,0.095,0.169,0.319,0.692
HOU,45.843,36.157,0.037,0.086,0.172,0.36,0.751
LAC,46.545,35.455,0.032,0.087,0.176,0.403,0.794
LAL,45.922,36.078,0.027,0.071,0.162,0.356,0.744
OKC,48.303,33.697,0.026,0.073,0.184,0.444,0.882
ORL,48.483,33.517,0.023,0.063,0.169,0.464,0.932
IND,44.401,37.599,0.023,0.047,0.109,0.287,0.739
CLE,45.21,36.79,0.022,0.058,0.138,0.359,0.812
NYK,45.221,36.779,0.022,0.044,0.133,0.331,0.807
DAL,44.754,37.246,0.015,0.049,0.118,0.261,0.639
GSW,41.416,40.584,0.009,0.029,0.061,0.142,0.367
NOP,43.044,38.956,0.008,0.023,0.057,0.178,0.521
SAC,44.376,37.624,0.007,0.033,0.1,0.252,0.601
MIA,43.29,38.71,0.005,0.022,0.081,0.232,0.647
BRK,41.87,40.13,0.003,0.013,0.05,0.157,0.52
TOR,37.419,44.581,0.002,0.005,0.015,0.033,0.198
ATL,38.926,43.074,0.0,0.006,0.025,0.069,0.314
CHI,34.285,47.715,0.0,0.002,0.003,0.016,0.063
UTA,33.701,48.299,0.0,0.001,0.001,0.006,0.026
MEM,28.506,53.494,0.0,0.0,0.0,0.0,0.001
CHO,27.143,54.857,0.0,0.0,0.0,0.0,0.001
POR,24.084,57.916,0.0,0.0,0.0,0.0,0.0
SAS,22.952,59.048,0.0,0.0,0.0,0.0,0.0
DET,20.227,61.773,0.0,0.0,0.0,0.0,0.0
WAS,19.124,62.876,0.0,0.0,0.0,0.0,0.0
