team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.37,21.63,0.394,0.509,0.679,0.851,1.0
PHI,54.503,27.497,0.129,0.211,0.473,0.73,1.0
MIN,54.751,27.249,0.108,0.248,0.409,0.663,0.997
DEN,53.347,28.653,0.104,0.272,0.425,0.661,0.999
OKC,51.514,30.486,0.038,0.1,0.243,0.537,0.985
MIL,51.07,30.93,0.035,0.067,0.22,0.562,0.991
LAC,48.611,33.389,0.032,0.096,0.222,0.482,0.925
HOU,44.491,37.509,0.025,0.065,0.141,0.325,0.686
PHO,43.067,38.933,0.023,0.058,0.133,0.268,0.546
ORL,45.47,36.53,0.019,0.051,0.124,0.341,0.841
NYK,45.955,36.045,0.019,0.049,0.139,0.374,0.894
MIA,45.52,36.48,0.015,0.035,0.106,0.321,0.868
CLE,45.912,36.088,0.014,0.038,0.127,0.384,0.875
SAC,44.57,37.43,0.009,0.045,0.101,0.227,0.65
NOP,45.188,36.812,0.009,0.034,0.086,0.242,0.714
LAL,42.021,39.979,0.007,0.03,0.077,0.167,0.413
DAL,44.365,37.635,0.005,0.035,0.104,0.252,0.644
ATL,38.701,43.299,0.005,0.009,0.019,0.059,0.285
IND,44.742,37.258,0.004,0.029,0.094,0.306,0.807
GSW,41.338,40.662,0.004,0.015,0.055,0.156,0.373
UTA,36.896,45.104,0.001,0.002,0.004,0.02,0.067
TOR,36.223,45.777,0.001,0.001,0.005,0.016,0.131
BRK,37.22,44.78,0.0,0.001,0.011,0.036,0.181
CHI,36.32,45.68,0.0,0.0,0.003,0.02,0.127
MEM,29.988,52.012,0.0,0.0,0.0,0.0,0.001
CHO,25.078,56.922,0.0,0.0,0.0,0.0,0.0
POR,23.713,58.287,0.0,0.0,0.0,0.0,0.0
SAS,20.92,61.08,0.0,0.0,0.0,0.0,0.0
WAS,19.595,62.405,0.0,0.0,0.0,0.0,0.0
DET,18.541,63.459,0.0,0.0,0.0,0.0,0.0
