team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,66.0,19.0,0.231,0.371,0.57,0.816,1.0
DEN,62.997,26.999,0.179,0.307,0.508,0.928,1.0
OKC,62.997,25.0,0.126,0.257,0.52,0.95,1.0
MIN,61.997,26.0,0.105,0.189,0.419,0.94,1.0
NYK,53.998,33.999,0.061,0.132,0.331,0.675,1.0
DAL,53.998,33.999,0.059,0.13,0.297,0.663,1.0
CLE,51.998,37.998,0.046,0.121,0.211,0.567,1.0
IND,50.998,36.999,0.046,0.12,0.29,0.634,1.0
MIL,50.999,36.998,0.045,0.096,0.209,0.366,1.0
PHI,49.999,38.998,0.033,0.073,0.17,0.325,1.0
LAC,52.999,34.998,0.02,0.061,0.159,0.337,1.0
ORL,50.998,38.998,0.015,0.046,0.128,0.433,1.0
MIA,48.0,39.0,0.011,0.041,0.091,0.184,1.0
LAL,49.999,40.997,0.01,0.022,0.035,0.072,1.0
NOP,50.0,39.997,0.008,0.017,0.024,0.05,1.0
PHO,49.0,38.997,0.005,0.017,0.038,0.06,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
