team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.572,23.428,0.394,0.535,0.713,0.855,0.997
DEN,49.64,30.36,0.105,0.221,0.378,0.622,0.942
PHI,48.916,31.084,0.101,0.182,0.378,0.663,0.963
PHO,45.365,34.635,0.057,0.154,0.284,0.487,0.816
LAC,47.866,32.134,0.055,0.155,0.292,0.548,0.889
GSW,47.704,32.296,0.051,0.144,0.252,0.495,0.901
NYK,43.341,36.659,0.035,0.068,0.178,0.408,0.806
MIL,42.667,37.333,0.03,0.057,0.179,0.379,0.753
CLE,41.602,38.398,0.024,0.044,0.129,0.342,0.709
DAL,45.65,34.35,0.022,0.077,0.176,0.388,0.803
MIN,43.703,36.297,0.022,0.06,0.135,0.316,0.71
ATL,43.978,36.022,0.019,0.054,0.147,0.402,0.827
OKC,41.605,38.395,0.017,0.044,0.095,0.22,0.561
SAC,42.985,37.015,0.016,0.042,0.113,0.259,0.641
NOP,42.989,37.011,0.016,0.039,0.106,0.253,0.654
LAL,43.36,36.64,0.013,0.057,0.138,0.293,0.653
ORL,41.567,38.433,0.012,0.024,0.078,0.256,0.697
BRK,39.315,40.685,0.004,0.015,0.062,0.209,0.564
IND,36.722,43.278,0.002,0.009,0.034,0.117,0.393
TOR,36.358,43.642,0.002,0.005,0.033,0.11,0.373
MEM,33.157,46.843,0.002,0.004,0.014,0.04,0.112
CHI,32.729,47.271,0.001,0.003,0.011,0.047,0.179
MIA,37.242,42.758,0.0,0.004,0.046,0.149,0.414
UTA,33.879,46.121,0.0,0.003,0.007,0.042,0.126
DET,33.379,46.621,0.0,0.0,0.006,0.039,0.203
POR,31.38,48.62,0.0,0.0,0.005,0.014,0.067
HOU,29.441,50.559,0.0,0.0,0.004,0.012,0.052
CHO,29.602,50.398,0.0,0.0,0.003,0.017,0.09
WAS,25.736,54.264,0.0,0.0,0.003,0.007,0.032
SAS,31.55,48.45,0.0,0.0,0.001,0.011,0.073
