team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.408,23.592,0.187,0.29,0.478,0.75,1.0
DEN,53.389,28.611,0.122,0.243,0.395,0.618,0.998
CLE,51.972,30.028,0.111,0.203,0.363,0.62,0.996
MIL,51.89,30.11,0.108,0.192,0.343,0.638,0.999
PHO,46.34,35.66,0.075,0.143,0.269,0.479,0.849
PHI,48.976,33.024,0.064,0.107,0.232,0.512,0.982
OKC,52.888,29.112,0.058,0.133,0.27,0.554,0.997
NYK,50.225,31.775,0.049,0.102,0.226,0.498,0.987
LAC,51.967,30.033,0.047,0.122,0.254,0.515,0.994
MIN,52.848,29.152,0.045,0.114,0.238,0.542,0.998
SAC,46.735,35.265,0.027,0.07,0.16,0.366,0.851
GSW,40.229,41.771,0.021,0.034,0.064,0.125,0.282
NOP,46.053,35.947,0.02,0.065,0.145,0.327,0.799
IND,43.756,38.244,0.016,0.034,0.104,0.273,0.793
LAL,42.104,39.896,0.015,0.037,0.094,0.185,0.451
MIA,42.735,39.265,0.012,0.028,0.097,0.24,0.748
ORL,43.904,38.096,0.012,0.026,0.094,0.264,0.803
DAL,42.029,39.971,0.003,0.026,0.066,0.155,0.407
BRK,36.026,45.974,0.003,0.005,0.014,0.038,0.156
HOU,39.597,42.403,0.002,0.009,0.027,0.076,0.22
ATL,37.37,44.63,0.001,0.007,0.022,0.069,0.228
CHI,37.671,44.329,0.001,0.005,0.025,0.087,0.27
UTA,39.005,42.995,0.001,0.004,0.018,0.055,0.144
TOR,32.396,49.604,0.0,0.001,0.002,0.011,0.038
MEM,34.19,47.81,0.0,0.0,0.0,0.003,0.01
POR,26.769,55.231,0.0,0.0,0.0,0.0,0.0
CHO,22.805,59.195,0.0,0.0,0.0,0.0,0.0
SAS,20.765,61.235,0.0,0.0,0.0,0.0,0.0
WAS,19.709,62.291,0.0,0.0,0.0,0.0,0.0
DET,17.249,64.751,0.0,0.0,0.0,0.0,0.0
