team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.229,18.771,0.247,0.355,0.586,0.794,1.0
DEN,55.871,26.129,0.132,0.247,0.389,0.617,0.999
CLE,51.137,30.863,0.107,0.189,0.353,0.673,1.0
MIL,51.635,30.365,0.089,0.184,0.358,0.641,0.999
PHO,46.613,35.387,0.072,0.146,0.252,0.437,0.802
OKC,54.742,27.258,0.052,0.11,0.237,0.527,1.0
LAC,51.766,30.234,0.045,0.105,0.248,0.514,0.996
MIN,54.621,27.379,0.044,0.11,0.263,0.53,1.0
NYK,47.56,34.44,0.041,0.089,0.198,0.521,0.98
NOP,48.662,33.338,0.039,0.098,0.197,0.429,0.928
SAC,47.387,34.613,0.024,0.069,0.161,0.367,0.827
DAL,46.167,35.833,0.023,0.056,0.117,0.269,0.699
MIA,44.186,37.814,0.018,0.037,0.121,0.274,0.821
PHI,44.574,37.426,0.017,0.056,0.134,0.343,0.885
IND,44.93,37.07,0.015,0.043,0.113,0.298,0.892
LAL,43.637,38.363,0.013,0.028,0.059,0.145,0.357
ORL,46.52,35.48,0.01,0.037,0.108,0.367,0.955
GSW,43.461,38.539,0.01,0.029,0.074,0.155,0.36
CHI,39.669,42.331,0.002,0.007,0.018,0.051,0.259
ATL,36.587,45.413,0.0,0.003,0.01,0.031,0.177
HOU,39.204,42.796,0.0,0.002,0.003,0.01,0.031
BRK,33.431,48.569,0.0,0.0,0.001,0.006,0.029
TOR,29.795,52.205,0.0,0.0,0.0,0.001,0.003
UTA,34.899,47.101,0.0,0.0,0.0,0.0,0.001
MEM,29.478,52.522,0.0,0.0,0.0,0.0,0.0
POR,24.6,57.4,0.0,0.0,0.0,0.0,0.0
CHO,22.245,59.755,0.0,0.0,0.0,0.0,0.0
SAS,19.908,62.092,0.0,0.0,0.0,0.0,0.0
DET,17.469,64.531,0.0,0.0,0.0,0.0,0.0
WAS,16.017,65.983,0.0,0.0,0.0,0.0,0.0
