team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.333,17.667,0.293,0.433,0.61,0.827,1.0
DEN,56.749,25.251,0.147,0.289,0.44,0.654,1.0
MIL,51.23,30.77,0.097,0.178,0.407,0.677,1.0
MIN,56.307,25.693,0.071,0.142,0.287,0.548,1.0
CLE,49.399,32.601,0.071,0.141,0.324,0.672,1.0
PHO,47.75,34.25,0.066,0.125,0.226,0.388,0.778
OKC,55.95,26.05,0.055,0.118,0.251,0.548,1.0
NYK,47.627,34.373,0.034,0.092,0.19,0.545,0.978
LAC,51.199,30.801,0.032,0.083,0.207,0.511,0.996
NOP,48.857,33.143,0.027,0.075,0.156,0.381,0.881
SAC,47.416,34.584,0.021,0.043,0.125,0.28,0.69
DAL,49.353,32.647,0.019,0.061,0.162,0.402,0.931
PHI,44.727,37.273,0.015,0.042,0.123,0.277,0.865
LAL,46.249,35.751,0.012,0.03,0.075,0.162,0.427
IND,46.277,35.723,0.011,0.038,0.115,0.322,0.936
ORL,47.258,34.742,0.01,0.039,0.108,0.346,0.963
GSW,45.162,36.838,0.01,0.033,0.069,0.124,0.291
MIA,45.861,36.139,0.009,0.032,0.097,0.274,0.886
CHI,38.93,43.07,0.0,0.003,0.016,0.031,0.175
ATL,38.195,43.805,0.0,0.002,0.01,0.029,0.197
HOU,41.611,40.389,0.0,0.001,0.002,0.002,0.006
BRK,32.002,49.998,0.0,0.0,0.0,0.0,0.0
UTA,30.809,51.191,0.0,0.0,0.0,0.0,0.0
MEM,27.83,54.17,0.0,0.0,0.0,0.0,0.0
TOR,25.407,56.593,0.0,0.0,0.0,0.0,0.0
POR,21.385,60.615,0.0,0.0,0.0,0.0,0.0
SAS,20.253,61.747,0.0,0.0,0.0,0.0,0.0
CHO,20.048,61.952,0.0,0.0,0.0,0.0,0.0
WAS,16.716,65.284,0.0,0.0,0.0,0.0,0.0
DET,15.11,66.89,0.0,0.0,0.0,0.0,0.0
