team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.05,22.95,0.214,0.325,0.515,0.785,1.0
DEN,53.542,28.458,0.113,0.221,0.382,0.615,0.996
CLE,52.278,29.722,0.112,0.204,0.372,0.653,0.998
MIL,51.183,30.817,0.095,0.169,0.337,0.647,0.995
PHO,46.739,35.261,0.074,0.146,0.261,0.476,0.867
MIN,53.277,28.723,0.06,0.139,0.274,0.526,0.998
LAC,52.892,29.108,0.058,0.134,0.263,0.531,0.994
OKC,53.314,28.686,0.055,0.121,0.262,0.564,0.994
PHI,48.258,33.742,0.05,0.107,0.235,0.499,0.979
NYK,50.245,31.755,0.043,0.104,0.227,0.509,0.993
NOP,46.441,35.559,0.028,0.072,0.16,0.34,0.819
SAC,46.48,35.52,0.023,0.055,0.138,0.328,0.812
LAL,42.535,39.465,0.018,0.039,0.083,0.191,0.433
DAL,43.084,38.916,0.014,0.03,0.079,0.192,0.49
IND,44.384,37.616,0.013,0.033,0.102,0.267,0.84
GSW,40.716,41.284,0.011,0.029,0.064,0.135,0.306
ORL,44.22,37.78,0.009,0.029,0.089,0.285,0.834
MIA,42.164,39.836,0.008,0.019,0.074,0.209,0.702
UTA,39.3,42.7,0.001,0.009,0.019,0.047,0.138
HOU,39.062,42.938,0.001,0.005,0.013,0.051,0.148
CHI,37.789,44.211,0.0,0.004,0.022,0.063,0.286
BRK,35.571,46.429,0.0,0.004,0.01,0.029,0.148
ATL,36.828,45.172,0.0,0.002,0.016,0.049,0.2
MEM,33.482,48.518,0.0,0.0,0.002,0.004,0.005
TOR,31.43,50.57,0.0,0.0,0.001,0.005,0.025
POR,26.846,55.154,0.0,0.0,0.0,0.0,0.0
CHO,22.139,59.861,0.0,0.0,0.0,0.0,0.0
SAS,20.711,61.289,0.0,0.0,0.0,0.0,0.0
WAS,19.282,62.718,0.0,0.0,0.0,0.0,0.0
DET,16.758,65.242,0.0,0.0,0.0,0.0,0.0
