team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.0,22.0,0.394,0.53,0.709,0.868,1.0
DEN,51.463,28.537,0.154,0.361,0.524,0.742,0.988
PHI,52.93,27.07,0.149,0.238,0.522,0.757,0.996
MIN,52.238,27.762,0.093,0.215,0.407,0.678,0.991
MIL,47.251,32.749,0.028,0.061,0.177,0.484,0.918
PHO,47.113,32.887,0.024,0.103,0.223,0.484,0.87
ORL,46.824,33.176,0.024,0.045,0.137,0.413,0.905
NYK,44.993,35.007,0.022,0.049,0.15,0.402,0.846
OKC,46.818,33.182,0.019,0.066,0.168,0.397,0.87
CLE,42.865,37.135,0.016,0.029,0.085,0.275,0.72
HOU,43.861,36.139,0.014,0.049,0.116,0.288,0.705
LAC,42.163,37.837,0.012,0.046,0.118,0.274,0.602
SAC,43.508,36.492,0.011,0.035,0.096,0.271,0.65
DAL,44.034,35.966,0.01,0.041,0.123,0.289,0.712
LAL,42.974,37.026,0.008,0.046,0.117,0.284,0.646
GSW,41.455,38.545,0.006,0.026,0.076,0.176,0.531
IND,42.319,37.681,0.005,0.017,0.071,0.236,0.656
MIA,43.405,36.595,0.005,0.013,0.067,0.257,0.728
NOP,40.07,39.93,0.002,0.011,0.028,0.103,0.378
ATL,41.171,38.829,0.002,0.009,0.042,0.165,0.562
BRK,38.585,41.415,0.002,0.006,0.023,0.075,0.342
TOR,38.232,41.768,0.0,0.002,0.016,0.064,0.305
UTA,33.622,46.378,0.0,0.001,0.004,0.014,0.057
CHI,30.848,49.152,0.0,0.001,0.001,0.004,0.02
CHO,25.975,54.025,0.0,0.0,0.0,0.0,0.002
MEM,26.18,53.82,0.0,0.0,0.0,0.0,0.0
POR,23.897,56.103,0.0,0.0,0.0,0.0,0.0
DET,23.856,56.144,0.0,0.0,0.0,0.0,0.0
SAS,23.623,56.377,0.0,0.0,0.0,0.0,0.0
WAS,19.727,60.273,0.0,0.0,0.0,0.0,0.0
