team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.899,18.101,0.214,0.329,0.506,0.752,1.0
DEN,57.353,24.647,0.147,0.267,0.426,0.66,1.0
MIL,52.539,29.461,0.095,0.197,0.4,0.662,1.0
CLE,49.517,32.483,0.093,0.162,0.318,0.655,0.998
MIN,55.582,26.418,0.056,0.121,0.25,0.515,1.0
PHO,47.06,34.94,0.055,0.122,0.234,0.402,0.787
OKC,55.239,26.761,0.048,0.112,0.25,0.519,1.0
NOP,50.165,31.835,0.047,0.107,0.208,0.469,0.974
NYK,48.984,33.016,0.042,0.088,0.206,0.529,0.995
LAC,50.008,31.992,0.036,0.086,0.22,0.495,0.972
PHI,44.688,37.312,0.036,0.067,0.151,0.316,0.846
DAL,47.739,34.261,0.026,0.063,0.132,0.345,0.82
SAC,47.857,34.143,0.024,0.072,0.169,0.361,0.84
IND,46.069,35.931,0.02,0.057,0.126,0.334,0.914
MIA,45.102,36.898,0.016,0.045,0.115,0.287,0.853
ORL,47.654,34.346,0.015,0.041,0.136,0.367,0.964
LAL,44.436,37.564,0.015,0.033,0.074,0.135,0.346
GSW,42.633,39.367,0.006,0.011,0.028,0.068,0.18
HOU,41.505,40.495,0.005,0.006,0.009,0.031,0.081
CHI,38.582,43.418,0.003,0.007,0.019,0.047,0.221
ATL,37.205,44.795,0.001,0.006,0.021,0.049,0.203
BRK,32.085,49.915,0.0,0.001,0.002,0.002,0.006
UTA,32.617,49.383,0.0,0.0,0.0,0.0,0.0
MEM,28.618,53.382,0.0,0.0,0.0,0.0,0.0
TOR,26.996,55.004,0.0,0.0,0.0,0.0,0.0
POR,22.721,59.279,0.0,0.0,0.0,0.0,0.0
CHO,20.634,61.366,0.0,0.0,0.0,0.0,0.0
SAS,19.708,62.292,0.0,0.0,0.0,0.0,0.0
WAS,17.247,64.753,0.0,0.0,0.0,0.0,0.0
DET,15.558,66.442,0.0,0.0,0.0,0.0,0.0
