team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.432,17.568,0.24,0.371,0.534,0.746,1.0
DEN,57.181,24.819,0.12,0.233,0.412,0.634,1.0
MIL,49.946,32.054,0.102,0.173,0.377,0.644,1.0
PHO,47.847,34.153,0.071,0.151,0.275,0.455,0.867
MIN,56.298,25.702,0.065,0.141,0.261,0.529,1.0
CLE,48.399,33.601,0.063,0.137,0.266,0.579,1.0
OKC,56.066,25.934,0.058,0.113,0.209,0.467,1.0
PHI,46.292,35.708,0.042,0.087,0.194,0.417,0.911
DAL,51.307,30.693,0.041,0.088,0.215,0.5,1.0
NYK,48.622,33.378,0.04,0.094,0.239,0.561,0.999
LAC,52.379,29.621,0.039,0.091,0.213,0.498,1.0
NOP,48.426,33.574,0.034,0.088,0.202,0.425,0.9
IND,47.008,34.992,0.021,0.049,0.129,0.368,0.967
GSW,45.999,36.001,0.016,0.038,0.074,0.155,0.361
MIA,45.397,36.603,0.015,0.053,0.134,0.273,0.809
SAC,46.889,35.111,0.012,0.038,0.092,0.233,0.608
ORL,46.883,35.117,0.009,0.03,0.098,0.33,0.925
LAL,45.922,36.078,0.009,0.019,0.047,0.104,0.264
CHI,38.531,43.469,0.002,0.003,0.017,0.049,0.231
ATL,36.668,45.332,0.001,0.003,0.012,0.033,0.158
HOU,40.62,41.38,0.0,0.0,0.0,0.0,0.0
BRK,32.663,49.337,0.0,0.0,0.0,0.0,0.0
UTA,29.905,52.095,0.0,0.0,0.0,0.0,0.0
MEM,27.88,54.12,0.0,0.0,0.0,0.0,0.0
TOR,25.603,56.397,0.0,0.0,0.0,0.0,0.0
POR,21.963,60.037,0.0,0.0,0.0,0.0,0.0
SAS,20.984,61.016,0.0,0.0,0.0,0.0,0.0
CHO,20.337,61.663,0.0,0.0,0.0,0.0,0.0
WAS,15.593,66.407,0.0,0.0,0.0,0.0,0.0
DET,13.96,68.04,0.0,0.0,0.0,0.0,0.0
