team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.886,20.114,0.177,0.271,0.447,0.701,1.0
CLE,51.624,30.376,0.12,0.192,0.362,0.66,1.0
DEN,54.283,27.717,0.116,0.223,0.368,0.615,1.0
MIL,52.399,29.601,0.111,0.198,0.367,0.646,0.998
OKC,53.986,28.014,0.069,0.129,0.26,0.489,1.0
PHO,46.366,35.634,0.069,0.126,0.224,0.434,0.8
MIN,54.58,27.42,0.05,0.119,0.276,0.551,1.0
PHI,46.008,35.992,0.047,0.096,0.198,0.432,0.902
LAC,51.399,30.601,0.045,0.105,0.229,0.484,0.991
NOP,48.184,33.816,0.033,0.087,0.204,0.451,0.934
NYK,46.983,35.017,0.028,0.074,0.2,0.435,0.946
GSW,44.412,37.588,0.027,0.065,0.125,0.271,0.557
LAL,43.727,38.273,0.022,0.045,0.084,0.193,0.454
MIA,46.554,35.446,0.02,0.062,0.137,0.354,0.912
SAC,46.0,36.0,0.017,0.06,0.144,0.302,0.725
ORL,46.632,35.368,0.017,0.051,0.128,0.331,0.928
DAL,44.29,37.71,0.015,0.037,0.078,0.195,0.507
IND,44.511,37.489,0.013,0.042,0.11,0.296,0.807
CHI,39.217,42.783,0.002,0.008,0.029,0.08,0.283
ATL,36.707,45.293,0.001,0.004,0.014,0.04,0.159
BRK,34.299,47.701,0.001,0.002,0.006,0.02,0.051
HOU,37.633,44.367,0.0,0.004,0.005,0.01,0.021
UTA,36.478,45.522,0.0,0.0,0.003,0.005,0.011
TOR,31.776,50.224,0.0,0.0,0.002,0.005,0.014
MEM,30.315,51.685,0.0,0.0,0.0,0.0,0.0
POR,25.088,56.912,0.0,0.0,0.0,0.0,0.0
CHO,22.479,59.521,0.0,0.0,0.0,0.0,0.0
SAS,19.945,62.055,0.0,0.0,0.0,0.0,0.0
DET,16.287,65.713,0.0,0.0,0.0,0.0,0.0
WAS,15.952,66.048,0.0,0.0,0.0,0.0,0.0
