team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.863,21.137,0.428,0.569,0.713,0.868,1.0
PHI,54.019,27.981,0.123,0.197,0.478,0.729,0.996
MIN,55.408,26.592,0.115,0.266,0.434,0.695,0.998
DEN,52.669,29.331,0.11,0.289,0.466,0.713,0.991
PHO,46.67,34.33,0.04,0.107,0.216,0.457,0.857
MIL,48.158,32.842,0.033,0.066,0.175,0.486,0.932
OKC,49.039,32.961,0.02,0.095,0.216,0.475,0.937
ORL,47.792,34.208,0.02,0.044,0.157,0.424,0.912
LAL,44.792,36.208,0.019,0.062,0.151,0.333,0.719
NYK,46.962,34.038,0.018,0.038,0.157,0.413,0.884
CLE,45.067,36.933,0.018,0.033,0.119,0.368,0.786
LAC,44.131,37.869,0.016,0.056,0.119,0.305,0.672
IND,42.688,38.312,0.009,0.02,0.061,0.208,0.593
HOU,43.085,38.915,0.008,0.032,0.105,0.234,0.588
GSW,42.569,39.431,0.005,0.033,0.093,0.214,0.559
SAC,44.188,36.812,0.005,0.021,0.093,0.248,0.655
MIA,43.721,38.279,0.004,0.013,0.063,0.202,0.679
DAL,42.792,39.208,0.003,0.02,0.061,0.196,0.563
NOP,41.291,39.709,0.003,0.016,0.041,0.121,0.413
ATL,41.362,40.638,0.002,0.007,0.03,0.136,0.491
BRK,40.807,41.193,0.001,0.01,0.032,0.107,0.446
TOR,38.081,43.919,0.0,0.002,0.013,0.052,0.249
UTA,33.761,48.239,0.0,0.002,0.004,0.008,0.036
CHI,32.681,49.319,0.0,0.001,0.002,0.007,0.031
MEM,31.039,50.961,0.0,0.001,0.001,0.001,0.012
CHO,26.471,55.529,0.0,0.0,0.0,0.0,0.001
POR,24.22,57.78,0.0,0.0,0.0,0.0,0.0
SAS,23.192,58.808,0.0,0.0,0.0,0.0,0.0
DET,20.526,61.474,0.0,0.0,0.0,0.0,0.0
WAS,18.956,63.044,0.0,0.0,0.0,0.0,0.0
