team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.078,21.922,0.38,0.494,0.67,0.844,1.0
PHI,54.288,27.712,0.142,0.228,0.499,0.759,0.997
MIN,55.952,26.048,0.123,0.277,0.464,0.718,0.999
DEN,52.262,29.738,0.094,0.237,0.396,0.649,0.983
MIL,50.421,31.579,0.04,0.077,0.216,0.568,0.989
LAC,48.021,33.979,0.033,0.095,0.219,0.478,0.889
OKC,50.042,31.958,0.028,0.097,0.214,0.5,0.956
NYK,46.978,35.022,0.027,0.052,0.141,0.424,0.914
PHO,43.358,38.642,0.021,0.068,0.12,0.243,0.564
HOU,44.468,37.532,0.02,0.061,0.143,0.315,0.645
CLE,45.635,36.365,0.019,0.044,0.129,0.401,0.85
ORL,46.244,35.756,0.018,0.045,0.143,0.364,0.871
SAC,44.818,37.182,0.01,0.04,0.104,0.257,0.675
DAL,44.359,37.641,0.01,0.035,0.101,0.25,0.632
LAL,43.146,38.854,0.008,0.038,0.101,0.219,0.536
GSW,42.821,39.179,0.008,0.036,0.08,0.178,0.514
IND,42.079,39.921,0.005,0.021,0.055,0.18,0.616
MIA,43.732,38.268,0.005,0.02,0.069,0.214,0.708
ATL,40.3,41.7,0.005,0.012,0.039,0.114,0.45
BRK,39.797,42.203,0.002,0.004,0.026,0.095,0.359
NOP,44.151,37.849,0.001,0.016,0.058,0.191,0.593
CHI,36.578,45.422,0.001,0.003,0.008,0.023,0.13
TOR,36.307,45.693,0.0,0.0,0.005,0.014,0.116
UTA,33.9,48.1,0.0,0.0,0.0,0.002,0.014
MEM,29.244,52.756,0.0,0.0,0.0,0.0,0.0
CHO,25.419,56.581,0.0,0.0,0.0,0.0,0.0
POR,23.738,58.262,0.0,0.0,0.0,0.0,0.0
SAS,22.658,59.342,0.0,0.0,0.0,0.0,0.0
WAS,19.957,62.043,0.0,0.0,0.0,0.0,0.0
DET,19.249,62.751,0.0,0.0,0.0,0.0,0.0
