team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.071,21.929,0.351,0.496,0.668,0.849,1.0
PHI,54.347,27.653,0.139,0.22,0.492,0.735,1.0
MIN,55.878,26.122,0.123,0.269,0.438,0.692,0.998
DEN,52.429,29.571,0.107,0.249,0.422,0.687,0.988
MIL,50.383,31.617,0.039,0.074,0.205,0.548,0.983
LAC,48.073,33.927,0.031,0.093,0.226,0.465,0.895
OKC,50.114,31.886,0.029,0.094,0.218,0.524,0.946
NYK,46.819,35.181,0.029,0.051,0.156,0.434,0.912
HOU,44.305,37.695,0.023,0.069,0.142,0.291,0.667
CLE,45.608,36.392,0.022,0.049,0.121,0.365,0.859
ORL,46.084,35.916,0.019,0.046,0.137,0.405,0.863
PHO,43.362,38.638,0.015,0.052,0.135,0.269,0.551
DAL,44.273,37.727,0.013,0.037,0.087,0.223,0.634
LAL,43.09,38.91,0.012,0.043,0.099,0.207,0.53
GSW,42.848,39.152,0.011,0.037,0.08,0.202,0.517
SAC,44.625,37.375,0.008,0.029,0.078,0.22,0.639
NOP,44.154,37.846,0.008,0.028,0.074,0.217,0.607
MIA,43.922,38.078,0.008,0.025,0.085,0.234,0.735
IND,41.831,40.169,0.008,0.024,0.067,0.179,0.552
ATL,40.445,41.555,0.004,0.01,0.036,0.107,0.434
BRK,39.735,42.265,0.001,0.004,0.019,0.088,0.371
TOR,36.428,45.572,0.0,0.001,0.007,0.029,0.134
CHI,36.82,45.18,0.0,0.0,0.007,0.027,0.157
UTA,33.995,48.005,0.0,0.0,0.001,0.003,0.027
MEM,29.367,52.633,0.0,0.0,0.0,0.0,0.001
CHO,25.38,56.62,0.0,0.0,0.0,0.0,0.0
POR,23.508,58.492,0.0,0.0,0.0,0.0,0.0
SAS,22.639,59.361,0.0,0.0,0.0,0.0,0.0
WAS,20.168,61.832,0.0,0.0,0.0,0.0,0.0
DET,19.299,62.701,0.0,0.0,0.0,0.0,0.0
