team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.6,22.4,0.191,0.291,0.49,0.738,1.0
CLE,53.867,28.133,0.133,0.223,0.391,0.685,0.999
DEN,53.677,28.323,0.122,0.211,0.38,0.629,0.995
MIL,50.392,31.608,0.107,0.188,0.34,0.639,0.996
PHO,47.001,34.999,0.082,0.167,0.277,0.466,0.849
MIN,53.357,28.643,0.055,0.136,0.266,0.551,0.995
LAC,52.562,29.438,0.048,0.113,0.227,0.501,0.987
OKC,52.347,29.653,0.046,0.116,0.243,0.524,0.993
PHI,46.853,35.147,0.038,0.088,0.204,0.436,0.962
NYK,49.026,32.974,0.035,0.088,0.222,0.527,0.981
NOP,47.146,34.854,0.028,0.072,0.165,0.349,0.824
GSW,42.958,39.042,0.022,0.057,0.109,0.223,0.442
SAC,45.633,36.367,0.021,0.047,0.115,0.267,0.688
IND,44.828,37.172,0.017,0.046,0.117,0.306,0.862
DAL,45.382,36.618,0.016,0.045,0.115,0.272,0.67
ORL,44.484,37.516,0.01,0.03,0.091,0.28,0.821
MIA,42.385,39.615,0.01,0.025,0.083,0.209,0.699
LAL,42.544,39.456,0.008,0.027,0.077,0.158,0.389
ATL,38.217,43.783,0.005,0.012,0.031,0.081,0.289
CHI,38.321,43.679,0.002,0.007,0.021,0.072,0.286
HOU,37.782,44.218,0.002,0.005,0.011,0.022,0.056
UTA,39.411,42.589,0.002,0.004,0.015,0.038,0.112
BRK,34.868,47.132,0.0,0.002,0.009,0.022,0.09
TOR,31.927,50.073,0.0,0.0,0.001,0.005,0.015
MEM,31.774,50.226,0.0,0.0,0.0,0.0,0.0
POR,25.827,56.173,0.0,0.0,0.0,0.0,0.0
CHO,21.621,60.379,0.0,0.0,0.0,0.0,0.0
SAS,19.523,62.477,0.0,0.0,0.0,0.0,0.0
WAS,18.58,63.42,0.0,0.0,0.0,0.0,0.0
DET,18.107,63.893,0.0,0.0,0.0,0.0,0.0
