team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.596,19.404,0.271,0.384,0.562,0.779,1.0
DEN,55.004,26.996,0.132,0.264,0.419,0.66,1.0
MIL,52.054,29.946,0.096,0.179,0.343,0.645,0.999
CLE,51.402,30.598,0.085,0.175,0.363,0.675,0.998
OKC,54.534,27.466,0.067,0.133,0.274,0.549,0.998
PHO,45.74,36.26,0.058,0.129,0.246,0.407,0.769
MIN,54.194,27.806,0.052,0.115,0.258,0.519,1.0
LAC,51.876,30.124,0.046,0.107,0.221,0.514,0.995
PHI,46.755,35.245,0.039,0.093,0.191,0.451,0.945
NYK,47.662,34.338,0.029,0.07,0.194,0.455,0.968
NOP,47.449,34.551,0.025,0.067,0.157,0.382,0.87
GSW,44.553,37.447,0.024,0.052,0.123,0.262,0.582
SAC,46.755,35.245,0.023,0.065,0.137,0.336,0.819
DAL,44.957,37.043,0.014,0.039,0.094,0.219,0.57
MIA,46.238,35.762,0.012,0.035,0.127,0.347,0.929
ORL,46.426,35.574,0.011,0.031,0.102,0.307,0.916
LAL,43.179,38.821,0.008,0.027,0.066,0.142,0.365
IND,43.845,38.155,0.007,0.021,0.086,0.239,0.798
CHI,38.508,43.492,0.001,0.006,0.019,0.053,0.24
BRK,34.292,47.708,0.0,0.003,0.004,0.022,0.08
ATL,35.644,46.356,0.0,0.002,0.007,0.023,0.113
HOU,37.341,44.659,0.0,0.001,0.004,0.008,0.025
TOR,32.175,49.825,0.0,0.001,0.002,0.004,0.014
UTA,35.982,46.018,0.0,0.001,0.001,0.002,0.007
MEM,29.651,52.349,0.0,0.0,0.0,0.0,0.0
POR,25.257,56.743,0.0,0.0,0.0,0.0,0.0
CHO,22.718,59.282,0.0,0.0,0.0,0.0,0.0
SAS,20.342,61.658,0.0,0.0,0.0,0.0,0.0
DET,16.501,65.499,0.0,0.0,0.0,0.0,0.0
WAS,16.37,65.63,0.0,0.0,0.0,0.0,0.0
