team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.018,19.982,0.417,0.551,0.743,0.888,1.0
PHI,54.834,27.166,0.133,0.207,0.485,0.768,1.0
DEN,54.277,27.723,0.109,0.267,0.419,0.678,0.999
MIN,56.215,25.785,0.105,0.255,0.432,0.72,1.0
LAC,50.92,31.08,0.046,0.149,0.294,0.566,0.991
MIL,51.072,30.928,0.041,0.072,0.199,0.586,0.988
PHO,45.182,36.818,0.031,0.082,0.181,0.365,0.775
OKC,53.138,28.862,0.027,0.113,0.251,0.577,0.998
NYK,48.404,33.596,0.025,0.051,0.135,0.431,0.97
CLE,48.662,33.338,0.021,0.051,0.177,0.471,0.966
ORL,45.644,36.356,0.009,0.026,0.103,0.314,0.882
MIA,44.354,37.646,0.007,0.02,0.067,0.216,0.806
HOU,42.21,39.79,0.005,0.032,0.085,0.208,0.508
DAL,43.614,37.386,0.005,0.023,0.082,0.214,0.612
LAL,41.538,40.462,0.005,0.022,0.059,0.14,0.414
NOP,45.486,36.514,0.004,0.028,0.1,0.265,0.785
SAC,43.487,38.513,0.004,0.024,0.074,0.197,0.601
IND,44.768,37.232,0.004,0.019,0.078,0.272,0.836
ATL,37.271,44.729,0.002,0.002,0.006,0.023,0.185
UTA,39.509,41.491,0.0,0.003,0.008,0.03,0.172
GSW,38.437,41.563,0.0,0.002,0.015,0.04,0.144
CHI,37.819,44.181,0.0,0.001,0.003,0.013,0.18
TOR,34.518,47.482,0.0,0.0,0.003,0.005,0.065
BRK,35.891,46.109,0.0,0.0,0.001,0.013,0.122
MEM,30.772,51.228,0.0,0.0,0.0,0.0,0.001
POR,23.44,58.56,0.0,0.0,0.0,0.0,0.0
CHO,22.169,59.831,0.0,0.0,0.0,0.0,0.0
SAS,19.71,62.29,0.0,0.0,0.0,0.0,0.0
WAS,16.924,65.076,0.0,0.0,0.0,0.0,0.0
DET,15.717,66.283,0.0,0.0,0.0,0.0,0.0
