team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.997,23.003,0.417,0.555,0.717,0.88,1.0
PHI,53.601,28.399,0.139,0.211,0.481,0.748,0.995
MIN,55.131,26.869,0.133,0.288,0.464,0.693,0.999
DEN,50.072,31.928,0.093,0.242,0.412,0.652,0.965
OKC,48.429,33.571,0.025,0.093,0.205,0.46,0.895
PHO,45.348,36.652,0.024,0.079,0.172,0.372,0.733
LAL,46.129,35.871,0.021,0.07,0.158,0.361,0.785
MIL,48.329,33.671,0.021,0.051,0.171,0.458,0.932
HOU,45.052,36.948,0.019,0.06,0.137,0.3,0.707
LAC,45.203,36.797,0.017,0.069,0.159,0.356,0.732
ORL,47.5,34.5,0.015,0.053,0.157,0.447,0.903
CLE,46.389,35.611,0.013,0.039,0.129,0.375,0.844
NYK,45.651,36.349,0.013,0.038,0.11,0.321,0.824
SAC,44.363,37.637,0.009,0.028,0.088,0.234,0.643
DAL,44.573,37.427,0.008,0.034,0.097,0.276,0.649
IND,45.057,36.943,0.008,0.021,0.09,0.293,0.765
GSW,42.203,39.797,0.007,0.025,0.062,0.157,0.454
BRK,42.013,39.987,0.006,0.014,0.039,0.129,0.515
MIA,43.465,38.535,0.005,0.01,0.064,0.223,0.641
NOP,41.828,40.172,0.003,0.012,0.046,0.135,0.418
ATL,39.722,42.278,0.003,0.006,0.028,0.083,0.351
TOR,36.987,45.013,0.001,0.002,0.013,0.038,0.184
CHI,34.156,47.844,0.0,0.0,0.001,0.005,0.045
UTA,32.78,49.22,0.0,0.0,0.0,0.003,0.016
MEM,29.546,52.454,0.0,0.0,0.0,0.001,0.004
CHO,27.86,54.14,0.0,0.0,0.0,0.0,0.001
POR,25.344,56.656,0.0,0.0,0.0,0.0,0.0
SAS,23.586,58.414,0.0,0.0,0.0,0.0,0.0
DET,20.909,61.091,0.0,0.0,0.0,0.0,0.0
WAS,19.777,62.223,0.0,0.0,0.0,0.0,0.0
