team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.367,22.633,0.434,0.529,0.701,0.856,1.0
PHI,54.087,27.913,0.142,0.209,0.455,0.721,0.997
MIN,54.66,27.34,0.1,0.274,0.436,0.69,0.995
DEN,51.057,30.943,0.077,0.218,0.381,0.603,0.967
MIL,48.841,33.159,0.033,0.068,0.214,0.54,0.958
OKC,48.823,33.177,0.028,0.091,0.192,0.438,0.894
HOU,45.511,36.489,0.025,0.073,0.179,0.356,0.736
PHO,45.377,36.623,0.024,0.084,0.167,0.346,0.683
CLE,46.006,35.994,0.022,0.048,0.131,0.372,0.834
LAL,46.293,35.707,0.021,0.08,0.163,0.372,0.781
ORL,47.938,34.062,0.018,0.052,0.139,0.42,0.911
LAC,45.428,36.572,0.014,0.068,0.169,0.351,0.736
NYK,45.978,36.022,0.013,0.034,0.134,0.366,0.839
GSW,42.357,39.643,0.01,0.03,0.081,0.188,0.458
IND,45.254,36.746,0.008,0.029,0.103,0.295,0.796
DAL,45.058,36.942,0.007,0.043,0.101,0.277,0.678
MIA,43.778,38.222,0.006,0.014,0.06,0.206,0.667
SAC,44.666,37.334,0.005,0.025,0.083,0.234,0.63
NOP,42.462,39.538,0.005,0.014,0.048,0.143,0.433
BRK,41.528,40.472,0.005,0.012,0.041,0.115,0.489
ATL,39.305,42.695,0.002,0.004,0.012,0.07,0.302
TOR,36.819,45.181,0.001,0.001,0.008,0.03,0.151
CHI,34.194,47.806,0.0,0.0,0.002,0.009,0.054
UTA,32.412,49.588,0.0,0.0,0.0,0.002,0.009
CHO,27.155,54.845,0.0,0.0,0.0,0.0,0.002
MEM,28.593,53.407,0.0,0.0,0.0,0.0,0.0
POR,24.491,57.509,0.0,0.0,0.0,0.0,0.0
SAS,23.204,58.796,0.0,0.0,0.0,0.0,0.0
DET,20.102,61.898,0.0,0.0,0.0,0.0,0.0
WAS,19.256,62.744,0.0,0.0,0.0,0.0,0.0
