team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.834,18.166,0.233,0.37,0.546,0.791,1.0
DEN,56.631,25.369,0.138,0.239,0.373,0.59,1.0
MIL,49.511,32.489,0.091,0.17,0.352,0.636,1.0
MIN,56.571,25.429,0.079,0.135,0.275,0.524,1.0
CLE,48.781,33.219,0.062,0.131,0.26,0.571,1.0
PHO,48.429,33.571,0.061,0.144,0.265,0.466,0.879
OKC,56.578,25.422,0.045,0.094,0.206,0.46,1.0
NYK,49.709,32.291,0.044,0.109,0.266,0.594,1.0
DAL,50.422,31.578,0.043,0.092,0.223,0.507,1.0
LAC,51.657,30.343,0.04,0.098,0.214,0.489,1.0
NOP,49.62,32.38,0.037,0.093,0.197,0.459,0.986
PHI,46.695,35.305,0.03,0.084,0.191,0.432,0.962
MIA,45.749,36.251,0.023,0.049,0.123,0.299,0.831
IND,46.656,35.344,0.023,0.046,0.14,0.34,0.926
LAL,46.38,35.62,0.018,0.054,0.11,0.229,0.525
ORL,46.489,35.511,0.013,0.035,0.102,0.277,0.894
GSW,45.699,36.301,0.01,0.031,0.082,0.157,0.321
SAC,45.76,36.24,0.009,0.02,0.055,0.119,0.289
CHI,39.291,42.709,0.001,0.003,0.013,0.036,0.233
ATL,36.344,45.656,0.0,0.003,0.007,0.024,0.154
HOU,40.343,41.657,0.0,0.0,0.0,0.0,0.0
BRK,32.305,49.695,0.0,0.0,0.0,0.0,0.0
UTA,31.301,50.699,0.0,0.0,0.0,0.0,0.0
MEM,27.369,54.631,0.0,0.0,0.0,0.0,0.0
TOR,25.251,56.749,0.0,0.0,0.0,0.0,0.0
SAS,21.596,60.404,0.0,0.0,0.0,0.0,0.0
POR,21.24,60.76,0.0,0.0,0.0,0.0,0.0
CHO,20.219,61.781,0.0,0.0,0.0,0.0,0.0
WAS,15.166,66.834,0.0,0.0,0.0,0.0,0.0
DET,14.404,67.596,0.0,0.0,0.0,0.0,0.0
