team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.254,17.746,0.275,0.411,0.582,0.777,1.0
DEN,56.824,25.176,0.139,0.266,0.422,0.661,1.0
MIL,51.348,30.652,0.107,0.194,0.413,0.669,1.0
CLE,49.402,32.598,0.079,0.144,0.317,0.659,0.999
PHO,47.723,34.277,0.061,0.143,0.239,0.419,0.771
MIN,56.358,25.642,0.055,0.124,0.269,0.548,1.0
OKC,55.886,26.114,0.05,0.128,0.267,0.534,1.0
NYK,47.604,34.396,0.04,0.082,0.184,0.526,0.989
NOP,48.861,33.139,0.03,0.077,0.176,0.379,0.885
LAC,51.179,30.821,0.027,0.079,0.197,0.48,0.995
DAL,49.307,32.693,0.025,0.072,0.173,0.398,0.94
PHI,44.689,37.311,0.022,0.051,0.129,0.315,0.844
SAC,47.432,34.568,0.018,0.047,0.107,0.265,0.663
GSW,45.093,36.907,0.018,0.035,0.068,0.128,0.285
MIA,45.843,36.157,0.016,0.036,0.109,0.297,0.904
IND,46.311,35.689,0.014,0.038,0.12,0.344,0.942
ORL,47.247,34.753,0.01,0.036,0.12,0.339,0.955
LAL,46.295,35.705,0.01,0.029,0.081,0.183,0.452
CHI,38.993,43.007,0.002,0.005,0.015,0.045,0.202
ATL,38.164,43.836,0.002,0.003,0.011,0.029,0.165
HOU,41.646,40.354,0.0,0.0,0.001,0.005,0.009
BRK,32.006,49.994,0.0,0.0,0.0,0.0,0.0
UTA,30.837,51.163,0.0,0.0,0.0,0.0,0.0
MEM,27.828,54.172,0.0,0.0,0.0,0.0,0.0
TOR,25.354,56.646,0.0,0.0,0.0,0.0,0.0
POR,21.44,60.56,0.0,0.0,0.0,0.0,0.0
SAS,20.239,61.761,0.0,0.0,0.0,0.0,0.0
CHO,20.083,61.917,0.0,0.0,0.0,0.0,0.0
WAS,16.664,65.336,0.0,0.0,0.0,0.0,0.0
DET,15.09,66.91,0.0,0.0,0.0,0.0,0.0
