team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.948,19.052,0.265,0.393,0.565,0.781,1.0
DEN,56.265,25.735,0.14,0.274,0.417,0.674,1.0
CLE,50.408,31.592,0.101,0.181,0.389,0.672,0.999
MIL,51.535,30.465,0.086,0.174,0.349,0.652,1.0
PHO,46.986,35.014,0.077,0.153,0.268,0.474,0.834
MIN,55.061,26.939,0.059,0.129,0.261,0.537,1.0
LAC,51.236,30.764,0.046,0.1,0.227,0.507,0.991
NOP,49.557,32.443,0.037,0.085,0.211,0.447,0.968
OKC,55.049,26.951,0.036,0.105,0.255,0.526,1.0
NYK,48.169,33.831,0.033,0.085,0.203,0.528,0.986
PHI,44.863,37.137,0.024,0.058,0.144,0.346,0.877
GSW,43.724,38.276,0.02,0.045,0.081,0.153,0.381
SAC,46.896,35.104,0.019,0.049,0.134,0.306,0.798
DAL,46.131,35.869,0.019,0.041,0.099,0.263,0.695
ORL,47.007,34.993,0.012,0.031,0.098,0.326,0.939
MIA,44.677,37.323,0.011,0.036,0.119,0.299,0.845
IND,45.27,36.73,0.008,0.034,0.104,0.304,0.897
LAL,43.144,38.856,0.005,0.019,0.045,0.106,0.301
CHI,39.926,42.074,0.001,0.006,0.015,0.05,0.273
BRK,32.982,49.018,0.001,0.001,0.004,0.007,0.029
ATL,36.131,45.869,0.0,0.001,0.01,0.035,0.149
HOU,39.795,42.205,0.0,0.0,0.002,0.007,0.032
TOR,29.532,52.468,0.0,0.0,0.0,0.0,0.006
UTA,34.775,47.225,0.0,0.0,0.0,0.0,0.0
MEM,29.159,52.841,0.0,0.0,0.0,0.0,0.0
POR,24.338,57.662,0.0,0.0,0.0,0.0,0.0
CHO,21.848,60.152,0.0,0.0,0.0,0.0,0.0
SAS,19.613,62.387,0.0,0.0,0.0,0.0,0.0
DET,17.25,64.75,0.0,0.0,0.0,0.0,0.0
WAS,15.725,66.275,0.0,0.0,0.0,0.0,0.0
