team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.982,20.018,0.395,0.52,0.704,0.882,1.0
PHI,54.759,27.241,0.142,0.232,0.519,0.742,0.998
MIN,54.997,27.003,0.112,0.297,0.483,0.761,0.999
DEN,53.946,28.054,0.109,0.265,0.45,0.714,0.999
LAC,50.611,31.389,0.048,0.129,0.263,0.572,0.985
OKC,52.769,29.231,0.032,0.11,0.238,0.574,0.998
MIL,51.58,30.42,0.032,0.074,0.199,0.541,0.997
CLE,49.011,32.989,0.021,0.044,0.162,0.529,0.984
PHO,45.376,36.624,0.019,0.066,0.17,0.35,0.801
NYK,48.17,33.83,0.019,0.047,0.127,0.415,0.97
ORL,44.857,37.143,0.019,0.037,0.111,0.319,0.858
IND,44.644,37.356,0.013,0.022,0.078,0.288,0.846
HOU,42.179,39.821,0.01,0.025,0.071,0.158,0.464
SAC,44.139,37.861,0.006,0.024,0.076,0.206,0.681
MIA,44.32,37.68,0.006,0.017,0.078,0.223,0.816
NOP,45.527,36.473,0.005,0.035,0.09,0.246,0.786
DAL,43.215,37.785,0.005,0.019,0.063,0.198,0.587
GSW,38.692,41.308,0.004,0.011,0.028,0.065,0.156
LAL,41.373,40.627,0.002,0.016,0.056,0.123,0.365
CHI,37.622,44.378,0.001,0.005,0.012,0.027,0.189
UTA,39.465,41.535,0.0,0.003,0.012,0.032,0.176
ATL,36.965,45.035,0.0,0.002,0.007,0.015,0.172
BRK,36.001,45.999,0.0,0.0,0.003,0.012,0.126
TOR,33.997,48.003,0.0,0.0,0.0,0.007,0.044
MEM,31.693,50.307,0.0,0.0,0.0,0.001,0.003
POR,23.749,58.251,0.0,0.0,0.0,0.0,0.0
CHO,23.224,58.776,0.0,0.0,0.0,0.0,0.0
SAS,20.012,61.988,0.0,0.0,0.0,0.0,0.0
WAS,17.322,64.678,0.0,0.0,0.0,0.0,0.0
DET,15.803,66.197,0.0,0.0,0.0,0.0,0.0
