team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.382,19.618,0.346,0.476,0.642,0.833,1.0
PHI,53.387,28.613,0.13,0.217,0.429,0.698,1.0
MIN,55.78,26.22,0.121,0.264,0.411,0.666,1.0
DEN,53.581,28.419,0.097,0.216,0.396,0.691,0.997
LAC,49.493,32.507,0.044,0.114,0.246,0.476,0.957
OKC,51.336,30.664,0.043,0.122,0.252,0.544,0.976
MIL,50.994,31.006,0.038,0.077,0.229,0.56,0.992
CLE,46.596,35.404,0.024,0.052,0.163,0.395,0.894
HOU,44.117,37.883,0.023,0.061,0.134,0.279,0.659
ORL,47.284,34.716,0.021,0.051,0.148,0.403,0.922
NYK,47.655,34.345,0.019,0.049,0.148,0.435,0.941
MIA,44.986,37.014,0.014,0.033,0.1,0.287,0.821
PHO,43.002,38.998,0.013,0.048,0.106,0.242,0.526
DAL,45.522,36.478,0.013,0.047,0.124,0.306,0.762
NOP,45.025,36.975,0.011,0.043,0.113,0.273,0.71
LAL,42.049,39.951,0.01,0.035,0.079,0.179,0.433
IND,44.856,37.144,0.01,0.026,0.094,0.286,0.816
SAC,44.079,37.921,0.01,0.025,0.086,0.225,0.607
GSW,40.839,41.161,0.006,0.022,0.048,0.105,0.309
ATL,37.646,44.354,0.004,0.009,0.018,0.038,0.206
CHI,36.386,45.614,0.001,0.005,0.009,0.017,0.116
TOR,36.472,45.528,0.001,0.003,0.013,0.03,0.133
BRK,36.928,45.072,0.001,0.002,0.007,0.018,0.159
UTA,37.387,44.613,0.0,0.003,0.005,0.014,0.064
MEM,31.139,50.861,0.0,0.0,0.0,0.0,0.0
CHO,23.618,58.382,0.0,0.0,0.0,0.0,0.0
POR,22.999,59.001,0.0,0.0,0.0,0.0,0.0
SAS,19.602,62.398,0.0,0.0,0.0,0.0,0.0
WAS,17.827,64.173,0.0,0.0,0.0,0.0,0.0
DET,17.033,64.967,0.0,0.0,0.0,0.0,0.0
