team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.473,17.527,0.255,0.4,0.566,0.786,1.0
DEN,56.95,25.05,0.142,0.267,0.408,0.649,1.0
MIL,52.108,29.892,0.105,0.199,0.414,0.683,1.0
CLE,49.935,32.065,0.083,0.155,0.324,0.655,0.999
PHO,47.315,34.685,0.064,0.136,0.239,0.441,0.846
MIN,55.337,26.663,0.058,0.135,0.272,0.565,1.0
OKC,55.736,26.264,0.048,0.127,0.277,0.54,1.0
NOP,50.097,31.903,0.04,0.092,0.212,0.459,0.975
NYK,48.407,33.593,0.036,0.087,0.202,0.505,0.985
LAC,51.298,30.702,0.031,0.081,0.193,0.49,0.994
DAL,47.383,34.617,0.027,0.06,0.148,0.321,0.805
SAC,46.947,35.053,0.026,0.045,0.134,0.296,0.759
PHI,44.52,37.48,0.019,0.05,0.147,0.329,0.853
ORL,48.161,33.839,0.016,0.035,0.113,0.378,0.988
MIA,44.754,37.246,0.014,0.039,0.099,0.258,0.858
GSW,42.982,39.018,0.013,0.025,0.058,0.11,0.248
LAL,43.929,38.071,0.01,0.032,0.054,0.108,0.318
IND,46.055,35.945,0.01,0.03,0.103,0.33,0.926
CHI,39.86,42.14,0.001,0.002,0.021,0.05,0.248
ATL,36.022,45.978,0.001,0.002,0.009,0.022,0.134
BRK,31.781,50.219,0.001,0.001,0.002,0.004,0.009
HOU,40.62,41.38,0.0,0.0,0.005,0.021,0.055
UTA,33.719,48.281,0.0,0.0,0.0,0.0,0.0
MEM,28.767,53.233,0.0,0.0,0.0,0.0,0.0
TOR,27.955,54.045,0.0,0.0,0.0,0.0,0.0
POR,23.051,58.949,0.0,0.0,0.0,0.0,0.0
CHO,21.163,60.837,0.0,0.0,0.0,0.0,0.0
SAS,19.104,62.896,0.0,0.0,0.0,0.0,0.0
DET,15.913,66.087,0.0,0.0,0.0,0.0,0.0
WAS,15.658,66.342,0.0,0.0,0.0,0.0,0.0
