team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.0,18.0,0.245,0.36,0.521,0.762,1.0
DEN,57.0,25.0,0.118,0.227,0.381,0.645,1.0
PHO,49.453,33.547,0.082,0.165,0.297,0.514,0.925
MIL,49.602,33.398,0.077,0.151,0.347,0.586,1.0
CLE,48.659,34.341,0.06,0.122,0.24,0.558,0.997
NYK,50.0,32.0,0.056,0.132,0.316,0.63,1.0
LAC,51.608,31.392,0.052,0.112,0.236,0.506,1.0
PHI,47.624,35.376,0.05,0.099,0.199,0.445,0.958
OKC,57.0,25.0,0.049,0.11,0.245,0.468,1.0
MIN,56.547,26.453,0.048,0.12,0.247,0.515,1.0
NOP,49.647,34.353,0.043,0.085,0.185,0.427,0.933
DAL,50.392,32.608,0.034,0.085,0.183,0.437,0.99
LAL,48.0,35.0,0.026,0.052,0.121,0.262,0.662
IND,47.398,35.602,0.019,0.056,0.128,0.344,0.93
MIA,46.376,36.624,0.012,0.046,0.128,0.314,0.832
SAC,47.353,36.647,0.01,0.025,0.06,0.141,0.318
ORL,47.341,35.659,0.009,0.026,0.091,0.278,0.891
GSW,46.0,37.0,0.008,0.019,0.045,0.085,0.172
ATL,36.395,46.605,0.002,0.005,0.013,0.033,0.159
CHI,39.605,43.395,0.0,0.003,0.017,0.05,0.233
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
