team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.108,19.892,0.473,0.579,0.758,0.911,1.0
PHI,53.261,28.739,0.138,0.203,0.475,0.752,0.996
MIN,56.014,25.986,0.103,0.276,0.482,0.734,1.0
DEN,53.193,28.807,0.086,0.273,0.455,0.703,0.996
MIL,50.778,31.222,0.037,0.063,0.209,0.552,0.986
OKC,51.055,30.945,0.027,0.109,0.23,0.524,0.978
LAC,50.028,31.972,0.024,0.106,0.254,0.548,0.96
CLE,46.33,35.67,0.018,0.036,0.124,0.398,0.901
PHO,43.999,38.001,0.017,0.057,0.117,0.26,0.596
HOU,44.317,37.683,0.016,0.063,0.134,0.31,0.678
NYK,47.556,34.444,0.013,0.036,0.127,0.416,0.946
ORL,46.435,35.565,0.012,0.033,0.12,0.371,0.9
IND,44.714,37.286,0.011,0.025,0.084,0.268,0.813
MIA,44.857,37.143,0.006,0.016,0.075,0.243,0.795
LAL,41.466,40.534,0.005,0.023,0.052,0.137,0.37
GSW,41.585,40.415,0.004,0.014,0.046,0.13,0.375
SAC,45.041,36.959,0.003,0.032,0.08,0.243,0.704
DAL,44.649,37.351,0.003,0.023,0.088,0.221,0.658
NOP,44.18,37.82,0.003,0.023,0.06,0.178,0.605
BRK,37.805,44.195,0.001,0.004,0.009,0.031,0.204
CHI,36.531,45.469,0.0,0.003,0.006,0.011,0.122
ATL,38.031,43.969,0.0,0.001,0.01,0.033,0.244
TOR,35.543,46.457,0.0,0.001,0.003,0.014,0.093
UTA,37.262,44.738,0.0,0.001,0.002,0.012,0.078
MEM,30.271,51.729,0.0,0.0,0.0,0.0,0.002
CHO,24.089,57.911,0.0,0.0,0.0,0.0,0.0
POR,22.782,59.218,0.0,0.0,0.0,0.0,0.0
SAS,20.102,61.898,0.0,0.0,0.0,0.0,0.0
WAS,18.328,63.672,0.0,0.0,0.0,0.0,0.0
DET,17.69,64.31,0.0,0.0,0.0,0.0,0.0
