team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.398,21.602,0.394,0.522,0.692,0.861,1.0
PHI,54.338,27.662,0.131,0.211,0.473,0.735,0.999
MIN,56.238,25.762,0.128,0.292,0.477,0.708,1.0
DEN,51.901,30.099,0.097,0.249,0.404,0.653,0.979
MIL,49.964,32.036,0.03,0.065,0.201,0.524,0.984
HOU,45.284,36.716,0.025,0.064,0.145,0.322,0.701
CLE,46.173,35.827,0.023,0.051,0.145,0.382,0.887
OKC,49.523,32.477,0.021,0.098,0.222,0.475,0.934
NYK,46.187,35.813,0.021,0.05,0.126,0.397,0.871
LAC,47.99,34.01,0.02,0.067,0.174,0.431,0.867
PHO,44.354,37.646,0.02,0.061,0.127,0.281,0.605
LAL,44.32,37.68,0.015,0.052,0.11,0.258,0.595
ORL,47.516,34.484,0.015,0.039,0.144,0.436,0.925
DAL,44.818,37.182,0.01,0.037,0.1,0.232,0.636
IND,42.187,39.813,0.01,0.017,0.07,0.201,0.611
MIA,43.009,38.991,0.009,0.025,0.07,0.227,0.668
GSW,42.229,39.771,0.009,0.024,0.055,0.151,0.399
SAC,45.457,36.543,0.008,0.035,0.115,0.284,0.688
NOP,44.077,37.923,0.007,0.021,0.07,0.201,0.574
ATL,39.574,42.426,0.005,0.012,0.039,0.096,0.381
TOR,37.044,44.956,0.001,0.003,0.014,0.039,0.178
CHI,35.033,46.967,0.001,0.001,0.004,0.012,0.066
BRK,40.408,41.592,0.0,0.004,0.022,0.09,0.43
UTA,33.761,48.239,0.0,0.0,0.001,0.004,0.022
MEM,27.342,54.658,0.0,0.0,0.0,0.0,0.0
CHO,25.626,56.374,0.0,0.0,0.0,0.0,0.0
POR,23.224,58.776,0.0,0.0,0.0,0.0,0.0
SAS,23.104,58.896,0.0,0.0,0.0,0.0,0.0
DET,19.609,62.391,0.0,0.0,0.0,0.0,0.0
WAS,19.312,62.688,0.0,0.0,0.0,0.0,0.0
