team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.132,22.868,0.213,0.324,0.506,0.787,1.0
DEN,53.733,28.267,0.135,0.254,0.393,0.642,0.999
MIL,52.342,29.658,0.104,0.187,0.372,0.64,0.999
CLE,50.138,31.862,0.081,0.153,0.298,0.584,0.993
PHO,46.641,35.359,0.059,0.139,0.255,0.462,0.86
LAC,52.083,29.917,0.059,0.126,0.259,0.534,0.991
OKC,54.154,27.846,0.056,0.131,0.287,0.55,1.0
NYK,50.269,31.731,0.055,0.1,0.221,0.537,0.997
PHI,50.962,31.038,0.046,0.115,0.253,0.547,0.996
MIN,52.714,29.286,0.042,0.104,0.229,0.518,0.997
NOP,45.855,36.145,0.04,0.079,0.17,0.335,0.799
SAC,45.475,36.525,0.018,0.051,0.145,0.326,0.766
LAL,41.401,40.599,0.017,0.031,0.066,0.149,0.374
ORL,42.746,39.254,0.016,0.037,0.089,0.227,0.732
DAL,42.608,39.392,0.014,0.035,0.072,0.183,0.497
IND,44.717,37.283,0.013,0.033,0.109,0.296,0.854
GSW,39.347,42.653,0.012,0.023,0.053,0.108,0.216
MIA,41.965,40.035,0.011,0.033,0.091,0.223,0.723
UTA,40.283,41.717,0.003,0.013,0.038,0.092,0.248
HOU,39.267,42.733,0.003,0.013,0.027,0.076,0.193
CHI,37.992,44.008,0.001,0.008,0.028,0.078,0.325
BRK,35.145,46.855,0.001,0.004,0.013,0.032,0.148
MEM,36.268,45.732,0.001,0.001,0.006,0.025,0.06
ATL,35.135,46.865,0.0,0.005,0.012,0.031,0.163
TOR,32.79,49.21,0.0,0.001,0.008,0.017,0.069
CHO,23.625,58.375,0.0,0.0,0.0,0.001,0.001
POR,25.322,56.678,0.0,0.0,0.0,0.0,0.0
SAS,22.036,59.964,0.0,0.0,0.0,0.0,0.0
WAS,19.508,62.492,0.0,0.0,0.0,0.0,0.0
DET,16.347,65.653,0.0,0.0,0.0,0.0,0.0
