team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.038,21.962,0.416,0.539,0.704,0.87,1.0
PHI,54.096,27.904,0.142,0.238,0.506,0.753,0.999
MIN,55.183,26.817,0.13,0.293,0.474,0.736,1.0
DEN,52.011,29.989,0.111,0.283,0.449,0.683,0.987
PHO,46.979,34.021,0.03,0.107,0.234,0.458,0.833
MIL,47.596,33.404,0.024,0.057,0.164,0.463,0.918
DAL,46.001,35.999,0.018,0.051,0.158,0.36,0.797
LAC,43.484,38.516,0.018,0.046,0.114,0.261,0.643
ORL,48.291,33.709,0.017,0.05,0.155,0.457,0.921
OKC,47.83,34.17,0.015,0.061,0.163,0.417,0.896
HOU,43.592,38.408,0.014,0.046,0.11,0.263,0.624
NYK,46.123,34.877,0.012,0.032,0.137,0.386,0.851
CLE,44.824,37.176,0.011,0.027,0.111,0.315,0.768
LAL,43.33,37.67,0.01,0.035,0.09,0.252,0.612
IND,42.018,38.982,0.009,0.022,0.07,0.189,0.579
SAC,43.17,37.83,0.007,0.028,0.079,0.209,0.585
MIA,44.198,37.802,0.007,0.023,0.078,0.248,0.744
GSW,42.865,39.135,0.004,0.032,0.086,0.227,0.563
NOP,41.3,39.7,0.003,0.018,0.041,0.123,0.422
ATL,41.759,40.241,0.002,0.007,0.04,0.153,0.534
TOR,39.028,42.972,0.0,0.003,0.015,0.069,0.293
BRK,39.995,42.005,0.0,0.002,0.02,0.093,0.374
UTA,33.412,48.588,0.0,0.0,0.001,0.009,0.029
MEM,30.163,51.837,0.0,0.0,0.001,0.002,0.009
CHI,31.873,50.127,0.0,0.0,0.0,0.004,0.019
CHO,27.1,54.9,0.0,0.0,0.0,0.0,0.0
POR,25.173,56.827,0.0,0.0,0.0,0.0,0.0
SAS,23.459,58.541,0.0,0.0,0.0,0.0,0.0
DET,22.412,59.588,0.0,0.0,0.0,0.0,0.0
WAS,19.697,62.303,0.0,0.0,0.0,0.0,0.0
