team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.394,19.606,0.365,0.501,0.675,0.853,1.0
MIN,56.718,25.282,0.122,0.262,0.452,0.721,1.0
PHI,54.282,27.718,0.122,0.216,0.472,0.723,0.999
DEN,53.284,28.716,0.108,0.259,0.436,0.7,0.999
LAC,50.535,31.465,0.046,0.134,0.269,0.575,0.984
OKC,51.718,30.282,0.039,0.108,0.247,0.549,0.993
MIL,50.941,31.059,0.034,0.077,0.219,0.555,0.991
CLE,47.832,34.168,0.033,0.059,0.164,0.45,0.953
PHO,43.98,38.02,0.024,0.056,0.137,0.28,0.669
NYK,47.986,34.014,0.018,0.049,0.149,0.44,0.963
ORL,46.017,35.983,0.017,0.045,0.123,0.345,0.892
NOP,46.139,35.861,0.014,0.042,0.109,0.282,0.803
IND,45.346,36.654,0.011,0.029,0.107,0.29,0.833
HOU,42.372,39.628,0.01,0.04,0.081,0.2,0.484
SAC,44.117,37.883,0.01,0.029,0.079,0.209,0.619
LAL,41.771,40.229,0.008,0.027,0.058,0.144,0.396
MIA,45.634,36.366,0.008,0.02,0.076,0.272,0.859
DAL,44.199,37.801,0.007,0.024,0.082,0.228,0.653
GSW,39.379,41.621,0.002,0.014,0.031,0.056,0.168
UTA,40.209,40.791,0.001,0.005,0.019,0.056,0.23
ATL,37.439,44.561,0.001,0.003,0.008,0.034,0.201
TOR,35.511,46.489,0.0,0.001,0.005,0.014,0.096
BRK,34.971,47.029,0.0,0.0,0.002,0.013,0.092
CHI,36.543,45.457,0.0,0.0,0.0,0.011,0.121
MEM,31.67,50.33,0.0,0.0,0.0,0.0,0.002
POR,22.756,59.244,0.0,0.0,0.0,0.0,0.0
CHO,21.698,60.302,0.0,0.0,0.0,0.0,0.0
SAS,19.866,62.134,0.0,0.0,0.0,0.0,0.0
WAS,17.556,64.444,0.0,0.0,0.0,0.0,0.0
DET,16.137,65.863,0.0,0.0,0.0,0.0,0.0
