team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.976,25.024,0.308,0.426,0.564,0.78,1.0
DEN,55.376,26.624,0.188,0.348,0.526,0.712,1.0
CLE,50.028,31.972,0.088,0.142,0.296,0.626,1.0
MEM,49.606,32.394,0.084,0.208,0.406,0.672,0.998
MIL,55.118,26.882,0.074,0.136,0.328,0.7,1.0
PHI,51.65,30.35,0.07,0.136,0.362,0.638,0.998
BRK,46.958,35.042,0.046,0.1,0.162,0.406,0.968
LAC,43.87,38.13,0.04,0.12,0.258,0.484,0.842
NOP,42.326,39.674,0.02,0.046,0.106,0.284,0.646
PHO,44.712,37.288,0.016,0.062,0.154,0.438,0.92
GSW,41.73,40.27,0.012,0.052,0.1,0.23,0.584
DAL,44.216,37.784,0.01,0.068,0.166,0.432,0.89
SAC,45.116,36.884,0.01,0.044,0.154,0.398,0.922
MIA,43.614,38.386,0.01,0.028,0.08,0.22,0.736
MIN,40.798,41.202,0.006,0.032,0.074,0.132,0.358
NYK,45.1,36.9,0.006,0.01,0.082,0.282,0.892
ATL,41.67,40.33,0.004,0.012,0.058,0.144,0.526
WAS,40.752,41.248,0.002,0.008,0.038,0.094,0.4
OKC,39.526,42.474,0.002,0.008,0.014,0.064,0.236
LAL,39.344,42.656,0.002,0.006,0.018,0.052,0.194
UTA,39.932,42.068,0.002,0.002,0.01,0.048,0.25
POR,38.958,43.042,0.0,0.004,0.014,0.054,0.16
TOR,39.968,42.032,0.0,0.002,0.016,0.064,0.32
CHI,38.526,43.474,0.0,0.0,0.014,0.046,0.152
IND,34.898,47.102,0.0,0.0,0.0,0.0,0.008
ORL,33.944,48.056,0.0,0.0,0.0,0.0,0.0
CHO,25.292,56.708,0.0,0.0,0.0,0.0,0.0
DET,21.504,60.496,0.0,0.0,0.0,0.0,0.0
HOU,19.34,62.66,0.0,0.0,0.0,0.0,0.0
SAS,19.152,62.848,0.0,0.0,0.0,0.0,0.0
