team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.473,21.527,0.236,0.36,0.536,0.759,1.0
DEN,52.526,29.474,0.127,0.226,0.383,0.632,0.995
CLE,53.41,28.59,0.118,0.216,0.423,0.679,1.0
MIL,49.447,32.553,0.083,0.155,0.3,0.614,0.992
PHO,47.821,34.179,0.071,0.167,0.303,0.503,0.882
MIN,55.119,26.881,0.061,0.142,0.264,0.56,0.999
LAC,52.434,29.566,0.048,0.114,0.231,0.505,0.989
OKC,53.182,28.818,0.038,0.098,0.25,0.518,0.991
PHI,47.21,34.79,0.038,0.083,0.212,0.502,0.957
NYK,47.76,34.24,0.032,0.067,0.195,0.477,0.966
NOP,48.08,33.92,0.028,0.077,0.163,0.368,0.88
SAC,46.109,35.891,0.021,0.055,0.128,0.286,0.708
MIA,44.475,37.525,0.02,0.043,0.113,0.31,0.85
DAL,45.886,36.114,0.018,0.043,0.098,0.255,0.656
GSW,43.481,38.519,0.017,0.039,0.102,0.184,0.448
LAL,43.387,38.613,0.017,0.038,0.074,0.169,0.392
IND,44.45,37.55,0.014,0.035,0.087,0.257,0.832
ORL,44.646,37.354,0.009,0.03,0.099,0.286,0.863
ATL,36.522,45.478,0.002,0.006,0.018,0.042,0.175
CHI,38.859,43.141,0.002,0.005,0.016,0.063,0.28
UTA,37.551,44.449,0.0,0.001,0.003,0.01,0.027
BRK,34.165,47.835,0.0,0.0,0.001,0.011,0.075
HOU,37.73,44.27,0.0,0.0,0.001,0.01,0.032
TOR,30.83,51.17,0.0,0.0,0.0,0.0,0.01
MEM,32.529,49.471,0.0,0.0,0.0,0.0,0.001
POR,24.743,57.257,0.0,0.0,0.0,0.0,0.0
CHO,22.734,59.266,0.0,0.0,0.0,0.0,0.0
SAS,19.46,62.54,0.0,0.0,0.0,0.0,0.0
WAS,17.835,64.165,0.0,0.0,0.0,0.0,0.0
DET,17.146,64.854,0.0,0.0,0.0,0.0,0.0
