team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.158,22.842,0.18,0.295,0.452,0.736,1.0
CLE,53.815,28.185,0.104,0.182,0.36,0.637,0.998
DEN,53.625,28.375,0.101,0.215,0.355,0.622,0.998
MIL,50.226,31.774,0.083,0.155,0.308,0.615,0.991
PHO,47.071,34.929,0.072,0.14,0.264,0.477,0.837
MIN,53.388,28.612,0.07,0.136,0.263,0.518,0.993
OKC,51.837,30.163,0.063,0.132,0.257,0.515,0.987
PHI,47.039,34.961,0.057,0.109,0.232,0.466,0.952
LAC,52.671,29.329,0.051,0.112,0.237,0.509,0.994
NYK,48.977,33.023,0.051,0.098,0.222,0.505,0.98
NOP,47.139,34.861,0.025,0.068,0.163,0.352,0.846
SAC,46.156,35.844,0.02,0.059,0.149,0.321,0.737
DAL,45.327,36.673,0.02,0.053,0.119,0.272,0.669
MIA,42.742,39.258,0.02,0.04,0.105,0.253,0.717
GSW,42.875,39.125,0.02,0.04,0.097,0.2,0.421
ORL,44.245,37.755,0.018,0.047,0.118,0.278,0.816
LAL,42.635,39.365,0.016,0.038,0.078,0.155,0.357
IND,44.879,37.121,0.011,0.04,0.121,0.328,0.859
ATL,38.11,43.89,0.008,0.014,0.033,0.077,0.271
CHI,38.397,43.603,0.006,0.017,0.04,0.08,0.303
UTA,39.437,42.563,0.002,0.004,0.014,0.038,0.113
TOR,32.094,49.906,0.001,0.002,0.003,0.003,0.017
BRK,34.963,47.037,0.001,0.001,0.006,0.022,0.096
HOU,37.608,44.392,0.0,0.003,0.004,0.021,0.048
MEM,31.732,50.268,0.0,0.0,0.0,0.0,0.0
POR,25.899,56.101,0.0,0.0,0.0,0.0,0.0
CHO,21.829,60.171,0.0,0.0,0.0,0.0,0.0
SAS,19.464,62.536,0.0,0.0,0.0,0.0,0.0
WAS,18.714,63.286,0.0,0.0,0.0,0.0,0.0
DET,17.948,64.052,0.0,0.0,0.0,0.0,0.0
