team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.547,20.453,0.364,0.466,0.649,0.828,1.0
PHI,54.732,27.268,0.153,0.241,0.473,0.734,1.0
MIN,56.516,25.484,0.101,0.239,0.413,0.695,0.998
DEN,52.909,29.091,0.097,0.237,0.426,0.68,0.994
OKC,51.643,30.357,0.044,0.128,0.26,0.549,0.988
MIL,52.479,29.521,0.032,0.075,0.229,0.594,0.999
CLE,46.237,35.763,0.03,0.061,0.149,0.396,0.888
LAC,47.906,34.094,0.028,0.082,0.211,0.466,0.924
HOU,43.724,38.276,0.022,0.065,0.139,0.287,0.598
ORL,46.65,35.35,0.02,0.045,0.13,0.395,0.918
MIA,45.133,36.867,0.019,0.032,0.095,0.282,0.831
DAL,44.729,37.271,0.013,0.044,0.103,0.264,0.69
PHO,43.589,38.411,0.012,0.065,0.12,0.25,0.599
NYK,45.313,36.687,0.011,0.034,0.125,0.344,0.848
SAC,45.13,36.87,0.01,0.05,0.101,0.26,0.7
IND,43.122,38.878,0.01,0.029,0.088,0.259,0.74
LAL,43.128,38.872,0.009,0.034,0.084,0.2,0.535
NOP,43.476,38.524,0.009,0.032,0.076,0.2,0.556
GSW,41.437,40.563,0.008,0.024,0.066,0.141,0.378
ATL,37.952,44.048,0.003,0.008,0.02,0.053,0.253
BRK,38.357,43.643,0.003,0.005,0.02,0.057,0.276
TOR,35.28,46.72,0.001,0.002,0.011,0.03,0.105
CHI,36.684,45.316,0.001,0.002,0.011,0.028,0.142
UTA,35.696,46.304,0.0,0.0,0.001,0.008,0.04
MEM,29.478,52.522,0.0,0.0,0.0,0.0,0.0
CHO,24.083,57.917,0.0,0.0,0.0,0.0,0.0
POR,24.011,57.989,0.0,0.0,0.0,0.0,0.0
SAS,21.12,60.88,0.0,0.0,0.0,0.0,0.0
WAS,19.21,62.79,0.0,0.0,0.0,0.0,0.0
DET,18.729,63.271,0.0,0.0,0.0,0.0,0.0
