team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.622,22.378,0.219,0.34,0.526,0.771,1.0
DEN,53.84,28.16,0.114,0.255,0.398,0.654,1.0
MIL,52.035,29.965,0.098,0.166,0.327,0.639,0.998
CLE,50.736,31.264,0.091,0.165,0.32,0.624,0.991
PHI,49.409,32.591,0.074,0.13,0.269,0.554,0.988
PHO,46.145,35.855,0.072,0.129,0.253,0.466,0.856
OKC,52.125,29.875,0.056,0.124,0.254,0.522,0.993
LAC,51.555,30.445,0.051,0.127,0.266,0.529,0.983
MIN,53.134,28.866,0.05,0.112,0.25,0.522,0.994
NYK,50.699,31.301,0.035,0.078,0.23,0.543,0.995
NOP,45.136,36.864,0.032,0.078,0.148,0.336,0.763
IND,44.577,37.423,0.02,0.042,0.108,0.269,0.867
SAC,46.256,35.744,0.016,0.06,0.152,0.358,0.837
DAL,43.226,38.774,0.013,0.037,0.097,0.224,0.584
GSW,40.006,41.994,0.012,0.034,0.069,0.135,0.273
MIA,41.653,40.347,0.012,0.026,0.068,0.181,0.678
ORL,42.712,39.288,0.01,0.026,0.081,0.213,0.756
LAL,40.218,41.782,0.008,0.021,0.047,0.097,0.266
BRK,35.721,46.279,0.005,0.011,0.02,0.055,0.171
HOU,39.933,42.067,0.004,0.016,0.035,0.093,0.248
CHI,37.751,44.249,0.003,0.007,0.025,0.075,0.285
ATL,36.214,45.786,0.002,0.007,0.02,0.058,0.2
UTA,39.476,42.524,0.002,0.006,0.022,0.051,0.17
TOR,33.414,48.586,0.001,0.002,0.006,0.018,0.071
MEM,35.044,46.956,0.0,0.001,0.009,0.013,0.033
POR,26.185,55.815,0.0,0.0,0.0,0.0,0.0
CHO,23.629,58.371,0.0,0.0,0.0,0.0,0.0
SAS,21.626,60.374,0.0,0.0,0.0,0.0,0.0
WAS,20.392,61.608,0.0,0.0,0.0,0.0,0.0
DET,17.531,64.469,0.0,0.0,0.0,0.0,0.0
