team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.803,22.197,0.223,0.34,0.537,0.775,1.0
DEN,53.363,28.637,0.128,0.247,0.398,0.631,0.995
MIL,51.78,30.22,0.1,0.182,0.338,0.634,0.996
CLE,50.256,31.744,0.08,0.143,0.279,0.585,0.993
OKC,54.126,27.874,0.067,0.133,0.289,0.557,0.999
PHO,46.773,35.227,0.063,0.156,0.273,0.483,0.866
PHI,51.347,30.653,0.06,0.112,0.246,0.567,0.995
MIN,53.311,28.689,0.054,0.117,0.229,0.546,0.995
LAC,50.895,31.105,0.042,0.11,0.231,0.496,0.981
NYK,49.764,32.236,0.041,0.085,0.215,0.491,0.99
NOP,46.371,35.629,0.034,0.075,0.177,0.366,0.823
SAC,44.852,37.148,0.019,0.054,0.138,0.269,0.705
IND,44.568,37.432,0.015,0.042,0.122,0.314,0.861
ORL,42.886,39.114,0.015,0.034,0.084,0.223,0.742
GSW,40.094,41.906,0.015,0.033,0.06,0.128,0.278
MIA,42.668,39.332,0.012,0.036,0.105,0.234,0.755
LAL,40.883,41.117,0.008,0.023,0.054,0.121,0.312
DAL,43.677,38.323,0.007,0.03,0.088,0.227,0.565
CHI,38.239,43.761,0.005,0.013,0.038,0.087,0.315
HOU,39.69,42.31,0.004,0.01,0.023,0.074,0.211
ATL,35.129,46.871,0.004,0.01,0.018,0.038,0.144
UTA,40.163,41.837,0.002,0.011,0.035,0.082,0.216
BRK,34.806,47.194,0.002,0.002,0.011,0.035,0.137
TOR,32.689,49.311,0.0,0.001,0.007,0.017,0.071
MEM,36.075,45.925,0.0,0.001,0.005,0.02,0.054
CHO,23.881,58.119,0.0,0.0,0.0,0.0,0.001
POR,25.405,56.595,0.0,0.0,0.0,0.0,0.0
SAS,21.029,60.971,0.0,0.0,0.0,0.0,0.0
WAS,18.627,63.373,0.0,0.0,0.0,0.0,0.0
DET,16.85,65.15,0.0,0.0,0.0,0.0,0.0
