boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
201401030HOU,"Fri, Jan 3, 2014",HOU,NYK,Houston Rockets,New York Knicks,102,100,2,Home,88.3,True,2014
201401080HOU,"Wed, Jan 8, 2014",HOU,LAL,Houston Rockets,Los Angeles Lakers,113,99,14,Home,99.5,True,2014
201401100ATL,"Fri, Jan 10, 2014",ATL,HOU,Atlanta Hawks,Houston Rockets,83,80,3,Home,84.7,True,2014
201401110WAS,"Sat, Jan 11, 2014",WAS,HOU,Washington Wizards,Houston Rockets,107,114,-7,Home,99.5,True,2014
201401130BOS,"Mon, Jan 13, 2014",BOS,HOU,Boston Celtics,Houston Rockets,92,104,-12,Home,96.7,True,2014
201401150NOP,"Wed, Jan 15, 2014",NOP,HOU,New Orleans Pelicans,Houston Rockets,100,103,-3,Home,92.3,True,2014
201401160HOU,"Thu, Jan 16, 2014",HOU,OKC,Houston Rockets,Oklahoma City Thunder,92,104,-12,Home,96.0,True,2014
201401180HOU,"Sat, Jan 18, 2014",HOU,MIL,Houston Rockets,Milwaukee Bucks,114,104,10,Home,96.5,True,2014
201401200HOU,"Mon, Jan 20, 2014",HOU,POR,Houston Rockets,Portland Trail Blazers,126,113,13,Home,97.8,True,2014
201401220HOU,"Wed, Jan 22, 2014",HOU,SAC,Houston Rockets,Sacramento Kings,119,98,21,Home,99.8,True,2014
201401240HOU,"Fri, Jan 24, 2014",HOU,MEM,Houston Rockets,Memphis Grizzlies,87,88,-1,Home,86.8,True,2014
201401250MEM,"Sat, Jan 25, 2014",MEM,HOU,Memphis Grizzlies,Houston Rockets,99,81,18,Home,88.6,True,2014
201401280HOU,"Tue, Jan 28, 2014",HOU,SAS,Houston Rockets,San Antonio Spurs,97,90,7,Home,88.9,True,2014
201401290DAL,"Wed, Jan 29, 2014",DAL,HOU,Dallas Mavericks,Houston Rockets,115,117,-2,Home,98.1,True,2014
201402010HOU,"Sat, Feb 1, 2014",HOU,CLE,Houston Rockets,Cleveland Cavaliers,106,92,14,Home,96.4,True,2014
201402050HOU,"Wed, Feb 5, 2014",HOU,PHO,Houston Rockets,Phoenix Suns,122,108,14,Home,96.2,True,2014
201402080MIL,"Sat, Feb 8, 2014",MIL,HOU,Milwaukee Bucks,Houston Rockets,95,101,-6,Home,96.1,True,2014
201402100MIN,"Mon, Feb 10, 2014",MIN,HOU,Minnesota Timberwolves,Houston Rockets,89,107,-18,Home,93.8,True,2014
201402120HOU,"Wed, Feb 12, 2014",HOU,WAS,Houston Rockets,Washington Wizards,113,112,1,Home,97.0,True,2014
201402190LAL,"Wed, Feb 19, 2014",LAL,HOU,Los Angeles Lakers,Houston Rockets,108,134,-26,Home,105.8,True,2014
201402200GSW,"Thu, Feb 20, 2014",GSW,HOU,Golden State Warriors,Houston Rockets,102,99,3,Home,88.8,True,2014
201402230PHO,"Sun, Feb 23, 2014",PHO,HOU,Phoenix Suns,Houston Rockets,112,115,-3,Home,101.5,True,2014
201402250SAC,"Tue, Feb 25, 2014",SAC,HOU,Sacramento Kings,Houston Rockets,103,129,-26,Home,100.5,True,2014
201402260LAC,"Wed, Feb 26, 2014",LAC,HOU,Los Angeles Clippers,Houston Rockets,101,93,8,Home,92.9,True,2014
201403010HOU,"Sat, Mar 1, 2014",HOU,DET,Houston Rockets,Detroit Pistons,118,110,8,Home,97.6,True,2014
201403040HOU,"Tue, Mar 4, 2014",HOU,MIA,Houston Rockets,Miami Heat,106,103,3,Home,91.1,True,2014
201403050ORL,"Wed, Mar 5, 2014",ORL,HOU,Orlando Magic,Houston Rockets,89,101,-12,Home,96.1,True,2014
201403070HOU,"Fri, Mar 7, 2014",HOU,IND,Houston Rockets,Indiana Pacers,112,86,26,Home,89.8,True,2014
201403090HOU,"Sun, Mar 9, 2014",HOU,POR,Houston Rockets,Portland Trail Blazers,118,113,5,Home,95.4,True,2014
201403110OKC,"Tue, Mar 11, 2014",OKC,HOU,Oklahoma City Thunder,Houston Rockets,106,98,8,Home,97.7,True,2014
201403130CHI,"Thu, Mar 13, 2014",CHI,HOU,Chicago Bulls,Houston Rockets,111,87,24,Home,86.8,True,2014
201403160MIA,"Sun, Mar 16, 2014",MIA,HOU,Miami Heat,Houston Rockets,113,104,9,Home,91.3,True,2014
201403170HOU,"Mon, Mar 17, 2014",HOU,UTA,Houston Rockets,Utah Jazz,124,86,38,Home,99.5,True,2014
201403200HOU,"Thu, Mar 20, 2014",HOU,MIN,Houston Rockets,Minnesota Timberwolves,129,106,23,Home,96.5,True,2014
201403220CLE,"Sat, Mar 22, 2014",CLE,HOU,Cleveland Cavaliers,Houston Rockets,111,118,-7,Home,99.3,True,2014
201403240CHA,"Mon, Mar 24, 2014",CHA,HOU,Charlotte Bobcats,Houston Rockets,89,100,-11,Home,87.5,True,2014
201403270HOU,"Thu, Mar 27, 2014",HOU,PHI,Houston Rockets,Philadelphia 76ers,120,98,22,Home,104.1,True,2014
201403290HOU,"Sat, Mar 29, 2014",HOU,LAC,Houston Rockets,Los Angeles Clippers,107,118,-11,Home,100.0,True,2014
201404010BRK,"Tue, Apr 1, 2014",BRK,HOU,Brooklyn Nets,Houston Rockets,105,96,9,Home,97.3,True,2014
201404020TOR,"Wed, Apr 2, 2014",TOR,HOU,Toronto Raptors,Houston Rockets,107,103,4,Home,100.8,True,2014
201404040HOU,"Fri, Apr 4, 2014",HOU,OKC,Houston Rockets,Oklahoma City Thunder,111,107,4,Home,95.0,True,2014
201404060HOU,"Sun, Apr 6, 2014",HOU,DEN,Houston Rockets,Denver Nuggets,130,125,5,Home,103.5,True,2014
201404080LAL,"Tue, Apr 8, 2014",LAL,HOU,Los Angeles Lakers,Houston Rockets,130,145,-15,Home,111.8,True,2014
201404090DEN,"Wed, Apr 9, 2014",DEN,HOU,Denver Nuggets,Houston Rockets,123,116,7,Home,104.0,True,2014
201404110MIN,"Fri, Apr 11, 2014",MIN,HOU,Minnesota Timberwolves,Houston Rockets,112,110,2,Home,103.9,True,2014
201404120HOU,"Sat, Apr 12, 2014",HOU,NOP,Houston Rockets,New Orleans Pelicans,111,104,7,Home,95.6,True,2014
201404140HOU,"Mon, Apr 14, 2014",HOU,SAS,Houston Rockets,San Antonio Spurs,104,98,6,Home,91.8,True,2014
201404160NOP,"Wed, Apr 16, 2014",NOP,HOU,New Orleans Pelicans,Houston Rockets,105,100,5,Home,88.1,True,2014
201404200HOU,"Sun, Apr 20, 2014",HOU,POR,Houston Rockets,Portland Trail Blazers,120,122,-2,Home,97.1,True,2014
201404230HOU,"Wed, Apr 23, 2014",HOU,POR,Houston Rockets,Portland Trail Blazers,105,112,-7,Home,97.5,True,2014
201404250POR,"Fri, Apr 25, 2014",POR,HOU,Portland Trail Blazers,Houston Rockets,116,121,-5,Home,87.1,True,2014
201404270POR,"Sun, Apr 27, 2014",POR,HOU,Portland Trail Blazers,Houston Rockets,123,120,3,Home,92.3,True,2014
201404300HOU,"Wed, Apr 30, 2014",HOU,POR,Houston Rockets,Portland Trail Blazers,108,98,10,Home,91.7,True,2014
201405020POR,"Fri, May 2, 2014",POR,HOU,Portland Trail Blazers,Houston Rockets,99,98,1,Home,86.9,True,2014
201311010CHA,"Fri, Nov 1, 2013",CHA,CLE,Charlotte Bobcats,Cleveland Cavaliers,90,84,6,Home,95.6,True,2014
201311020NOP,"Sat, Nov 2, 2013",NOP,CHA,New Orleans Pelicans,Charlotte Bobcats,105,84,21,Home,93.0,True,2014
201311050NYK,"Tue, Nov 5, 2013",NYK,CHA,New York Knicks,Charlotte Bobcats,97,102,-5,Home,92.3,True,2014
201311060CHA,"Wed, Nov 6, 2013",CHA,TOR,Charlotte Bobcats,Toronto Raptors,92,90,2,Home,82.8,True,2014
201311080CHA,"Fri, Nov 8, 2013",CHA,NYK,Charlotte Bobcats,New York Knicks,91,101,-10,Home,89.8,True,2014
201311110CHA,"Mon, Nov 11, 2013",CHA,ATL,Charlotte Bobcats,Atlanta Hawks,94,103,-9,Home,94.0,True,2014
201311130BOS,"Wed, Nov 13, 2013",BOS,CHA,Boston Celtics,Charlotte Bobcats,83,89,-6,Home,91.0,True,2014
201311150CLE,"Fri, Nov 15, 2013",CLE,CHA,Cleveland Cavaliers,Charlotte Bobcats,80,86,-6,Home,90.0,True,2014
201311160CHA,"Sat, Nov 16, 2013",CHA,MIA,Charlotte Bobcats,Miami Heat,81,97,-16,Home,86.5,True,2014
201311180CHI,"Mon, Nov 18, 2013",CHI,CHA,Chicago Bulls,Charlotte Bobcats,86,81,5,Home,92.7,True,2014
201311200CHA,"Wed, Nov 20, 2013",CHA,BRK,Charlotte Bobcats,Brooklyn Nets,95,91,4,Home,88.5,True,2014
201311220CHA,"Fri, Nov 22, 2013",CHA,PHO,Charlotte Bobcats,Phoenix Suns,91,98,-7,Home,95.7,True,2014
201311230MIL,"Sat, Nov 23, 2013",MIL,CHA,Milwaukee Bucks,Charlotte Bobcats,72,96,-24,Home,88.6,True,2014
201311250CHA,"Mon, Nov 25, 2013",CHA,BOS,Charlotte Bobcats,Boston Celtics,86,96,-10,Home,86.6,True,2014
201311270CHA,"Wed, Nov 27, 2013",CHA,IND,Charlotte Bobcats,Indiana Pacers,74,99,-25,Home,96.9,True,2014
201311290CHA,"Fri, Nov 29, 2013",CHA,MIL,Charlotte Bobcats,Milwaukee Bucks,92,76,16,Home,92.0,True,2014
201312010MIA,"Sun, Dec 1, 2013",MIA,CHA,Miami Heat,Charlotte Bobcats,99,98,1,Home,91.5,True,2014
201312030DAL,"Tue, Dec 3, 2013",DAL,CHA,Dallas Mavericks,Charlotte Bobcats,89,82,7,Home,88.6,True,2014
201312060CHA,"Fri, Dec 6, 2013",CHA,PHI,Charlotte Bobcats,Philadelphia 76ers,105,88,17,Home,98.0,True,2014
201312090CHA,"Mon, Dec 9, 2013",CHA,GSW,Charlotte Bobcats,Golden State Warriors,115,111,4,Home,104.0,True,2014
201312110CHA,"Wed, Dec 11, 2013",CHA,ORL,Charlotte Bobcats,Orlando Magic,83,92,-9,Home,90.5,True,2014
201312130IND,"Fri, Dec 13, 2013",IND,CHA,Indiana Pacers,Charlotte Bobcats,99,94,5,Home,91.7,True,2014
201312140CHA,"Sat, Dec 14, 2013",CHA,LAL,Charlotte Bobcats,Los Angeles Lakers,85,88,-3,Home,91.1,True,2014
201312170CHA,"Tue, Dec 17, 2013",CHA,SAC,Charlotte Bobcats,Sacramento Kings,95,87,8,Home,96.1,True,2014
201312180TOR,"Wed, Dec 18, 2013",TOR,CHA,Toronto Raptors,Charlotte Bobcats,102,104,-2,Home,93.4,True,2014
201312200DET,"Fri, Dec 20, 2013",DET,CHA,Detroit Pistons,Charlotte Bobcats,106,116,-10,Home,95.5,True,2014
201312210CHA,"Sat, Dec 21, 2013",CHA,UTA,Charlotte Bobcats,Utah Jazz,85,88,-3,Home,84.3,True,2014
201312230CHA,"Mon, Dec 23, 2013",CHA,MIL,Charlotte Bobcats,Milwaukee Bucks,111,110,1,Home,92.5,True,2014
201312270CHA,"Fri, Dec 27, 2013",CHA,OKC,Charlotte Bobcats,Oklahoma City Thunder,85,89,-4,Home,87.5,True,2014
201312280ATL,"Sat, Dec 28, 2013",ATL,CHA,Atlanta Hawks,Charlotte Bobcats,118,116,2,Home,99.3,True,2014
201312300UTA,"Mon, Dec 30, 2013",UTA,CHA,Utah Jazz,Charlotte Bobcats,83,80,3,Home,86.0,True,2014
201401010LAC,"Wed, Jan 1, 2014",LAC,CHA,Los Angeles Clippers,Charlotte Bobcats,112,85,27,Home,93.1,True,2014
201401020POR,"Thu, Jan 2, 2014",POR,CHA,Portland Trail Blazers,Charlotte Bobcats,134,104,30,Home,96.5,True,2014
201401040SAC,"Sat, Jan 4, 2014",SAC,CHA,Sacramento Kings,Charlotte Bobcats,103,113,-10,Home,96.1,True,2014
201401070CHA,"Tue, Jan 7, 2014",CHA,WAS,Charlotte Bobcats,Washington Wizards,83,97,-14,Home,90.2,True,2014
201401100MIN,"Fri, Jan 10, 2014",MIN,CHA,Minnesota Timberwolves,Charlotte Bobcats,119,92,27,Home,96.2,True,2014
201401110CHI,"Sat, Jan 11, 2014",CHI,CHA,Chicago Bulls,Charlotte Bobcats,103,97,6,Home,88.4,True,2014
201401140CHA,"Tue, Jan 14, 2014",CHA,NYK,Charlotte Bobcats,New York Knicks,108,98,10,Home,89.7,True,2014
201401150PHI,"Wed, Jan 15, 2014",PHI,CHA,Philadelphia 76ers,Charlotte Bobcats,95,92,3,Home,102.3,True,2014
201401170ORL,"Fri, Jan 17, 2014",ORL,CHA,Orlando Magic,Charlotte Bobcats,101,111,-10,Home,96.4,True,2014
201401180CHA,"Sat, Jan 18, 2014",CHA,MIA,Charlotte Bobcats,Miami Heat,96,104,-8,Home,84.5,True,2014
201401200CHA,"Mon, Jan 20, 2014",CHA,TOR,Charlotte Bobcats,Toronto Raptors,100,95,5,Home,90.9,True,2014
201401220CHA,"Wed, Jan 22, 2014",CHA,LAC,Charlotte Bobcats,Los Angeles Clippers,95,91,4,Home,93.9,True,2014
201401240NYK,"Fri, Jan 24, 2014",NYK,CHA,New York Knicks,Charlotte Bobcats,125,96,29,Home,85.1,True,2014
201401250CHA,"Sat, Jan 25, 2014",CHA,CHI,Charlotte Bobcats,Chicago Bulls,87,89,-2,Home,94.1,True,2014
201401290DEN,"Wed, Jan 29, 2014",DEN,CHA,Denver Nuggets,Charlotte Bobcats,98,101,-3,Home,104.0,True,2014
201401310LAL,"Fri, Jan 31, 2014",LAL,CHA,Los Angeles Lakers,Charlotte Bobcats,100,110,-10,Home,99.4,True,2014
201402010PHO,"Sat, Feb 1, 2014",PHO,CHA,Phoenix Suns,Charlotte Bobcats,105,95,10,Home,92.6,True,2014
201402040GSW,"Tue, Feb 4, 2014",GSW,CHA,Golden State Warriors,Charlotte Bobcats,75,91,-16,Home,92.4,True,2014
201402080CHA,"Sat, Feb 8, 2014",CHA,SAS,Charlotte Bobcats,San Antonio Spurs,100,104,-4,Home,94.2,True,2014
201402110CHA,"Tue, Feb 11, 2014",CHA,DAL,Charlotte Bobcats,Dallas Mavericks,114,89,25,Home,87.4,True,2014
201402120BRK,"Wed, Feb 12, 2014",BRK,CHA,Brooklyn Nets,Charlotte Bobcats,105,89,16,Home,89.9,True,2014
201402180DET,"Tue, Feb 18, 2014",DET,CHA,Detroit Pistons,Charlotte Bobcats,96,108,-12,Home,93.8,True,2014
201402190CHA,"Wed, Feb 19, 2014",CHA,DET,Charlotte Bobcats,Detroit Pistons,116,98,18,Home,98.8,True,2014
201402210CHA,"Fri, Feb 21, 2014",CHA,NOP,Charlotte Bobcats,New Orleans Pelicans,90,87,3,Home,89.5,True,2014
201402220CHA,"Sat, Feb 22, 2014",CHA,MEM,Charlotte Bobcats,Memphis Grizzlies,92,89,3,Home,93.4,True,2014
201402280SAS,"Fri, Feb 28, 2014",SAS,CHA,San Antonio Spurs,Charlotte Bobcats,92,82,10,Home,92.9,True,2014
201403020OKC,"Sun, Mar 2, 2014",OKC,CHA,Oklahoma City Thunder,Charlotte Bobcats,116,99,17,Home,96.5,True,2014
201403030MIA,"Mon, Mar 3, 2014",MIA,CHA,Miami Heat,Charlotte Bobcats,124,107,17,Home,86.7,True,2014
201403050CHA,"Wed, Mar 5, 2014",CHA,IND,Charlotte Bobcats,Indiana Pacers,109,87,22,Home,88.6,True,2014
201403070CHA,"Fri, Mar 7, 2014",CHA,CLE,Charlotte Bobcats,Cleveland Cavaliers,101,92,9,Home,88.3,True,2014
201403080MEM,"Sat, Mar 8, 2014",MEM,CHA,Memphis Grizzlies,Charlotte Bobcats,111,89,22,Home,94.7,True,2014
201403100CHA,"Mon, Mar 10, 2014",CHA,DEN,Charlotte Bobcats,Denver Nuggets,105,98,7,Home,100.4,True,2014
201403120WAS,"Wed, Mar 12, 2014",WAS,CHA,Washington Wizards,Charlotte Bobcats,85,98,-13,Home,88.5,True,2014
201403140CHA,"Fri, Mar 14, 2014",CHA,MIN,Charlotte Bobcats,Minnesota Timberwolves,105,93,12,Home,95.2,True,2014
201403160MIL,"Sun, Mar 16, 2014",MIL,CHA,Milwaukee Bucks,Charlotte Bobcats,92,101,-9,Home,86.3,True,2014
201403170CHA,"Mon, Mar 17, 2014",CHA,ATL,Charlotte Bobcats,Atlanta Hawks,83,97,-14,Home,87.5,True,2014
201403190BRK,"Wed, Mar 19, 2014",BRK,CHA,Brooklyn Nets,Charlotte Bobcats,104,99,5,Home,88.9,True,2014
201403220CHA,"Sat, Mar 22, 2014",CHA,POR,Charlotte Bobcats,Portland Trail Blazers,124,94,30,Home,92.3,True,2014
201403260CHA,"Wed, Mar 26, 2014",CHA,BRK,Charlotte Bobcats,Brooklyn Nets,116,111,5,Home,84.7,True,2014
201403280ORL,"Fri, Mar 28, 2014",ORL,CHA,Orlando Magic,Charlotte Bobcats,110,105,5,Home,89.8,True,2014
201403310CHA,"Mon, Mar 31, 2014",CHA,WAS,Charlotte Bobcats,Washington Wizards,100,94,6,Home,87.0,True,2014
201404020PHI,"Wed, Apr 2, 2014",PHI,CHA,Philadelphia 76ers,Charlotte Bobcats,93,123,-30,Home,94.0,True,2014
201404040CHA,"Fri, Apr 4, 2014",CHA,ORL,Charlotte Bobcats,Orlando Magic,91,80,11,Home,90.3,True,2014
201404050CLE,"Sat, Apr 5, 2014",CLE,CHA,Cleveland Cavaliers,Charlotte Bobcats,94,96,-2,Home,92.3,True,2014
201404090WAS,"Wed, Apr 9, 2014",WAS,CHA,Washington Wizards,Charlotte Bobcats,88,94,-6,Home,87.4,True,2014
201404110BOS,"Fri, Apr 11, 2014",BOS,CHA,Boston Celtics,Charlotte Bobcats,106,103,3,Home,95.5,True,2014
201404120CHA,"Sat, Apr 12, 2014",CHA,PHI,Charlotte Bobcats,Philadelphia 76ers,111,105,6,Home,96.1,True,2014
201404140ATL,"Mon, Apr 14, 2014",ATL,CHA,Atlanta Hawks,Charlotte Bobcats,93,95,-2,Home,88.6,True,2014
201404160CHA,"Wed, Apr 16, 2014",CHA,CHI,Charlotte Bobcats,Chicago Bulls,91,86,5,Home,84.8,True,2014
201404200MIA,"Sun, Apr 20, 2014",MIA,CHA,Miami Heat,Charlotte Bobcats,99,88,11,Home,87.4,True,2014
201404230MIA,"Wed, Apr 23, 2014",MIA,CHA,Miami Heat,Charlotte Bobcats,101,97,4,Home,91.3,True,2014
201404260CHA,"Sat, Apr 26, 2014",CHA,MIA,Charlotte Bobcats,Miami Heat,85,98,-13,Home,88.6,True,2014
201404280CHA,"Mon, Apr 28, 2014",CHA,MIA,Charlotte Bobcats,Miami Heat,98,109,-11,Home,91.1,True,2014
201310300DAL,"Wed, Oct 30, 2013",DAL,ATL,Dallas Mavericks,Atlanta Hawks,118,109,9,Home,100.7,True,2014
201311020DAL,"Sat, Nov 2, 2013",DAL,MEM,Dallas Mavericks,Memphis Grizzlies,111,99,12,Home,94.9,True,2014
201311050DAL,"Tue, Nov 5, 2013",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,123,104,19,Home,99.3,True,2014
201311060OKC,"Wed, Nov 6, 2013",OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,107,93,14,Home,99.5,True,2014
201311080MIN,"Fri, Nov 8, 2013",MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,116,108,8,Home,96.0,True,2014
201311090MIL,"Sat, Nov 9, 2013",MIL,DAL,Milwaukee Bucks,Dallas Mavericks,83,91,-8,Home,93.3,True,2014
201311120DAL,"Tue, Nov 12, 2013",DAL,WAS,Dallas Mavericks,Washington Wizards,105,95,10,Home,94.5,True,2014
201311150MIA,"Fri, Nov 15, 2013",MIA,DAL,Miami Heat,Dallas Mavericks,110,104,6,Home,98.6,True,2014
201311160ORL,"Sat, Nov 16, 2013",ORL,DAL,Orlando Magic,Dallas Mavericks,100,108,-8,Home,93.0,True,2014
201311180DAL,"Mon, Nov 18, 2013",DAL,PHI,Dallas Mavericks,Philadelphia 76ers,97,94,3,Home,99.2,True,2014
201311220DAL,"Fri, Nov 22, 2013",DAL,UTA,Dallas Mavericks,Utah Jazz,103,93,10,Home,88.4,True,2014
201311230DEN,"Sat, Nov 23, 2013",DEN,DAL,Denver Nuggets,Dallas Mavericks,102,100,2,Home,99.3,True,2014
201311250DAL,"Mon, Nov 25, 2013",DAL,DEN,Dallas Mavericks,Denver Nuggets,96,110,-14,Home,90.2,True,2014
201311270DAL,"Wed, Nov 27, 2013",DAL,GSW,Dallas Mavericks,Golden State Warriors,103,99,4,Home,96.0,True,2014
201311290ATL,"Fri, Nov 29, 2013",ATL,DAL,Atlanta Hawks,Dallas Mavericks,88,87,1,Home,91.7,True,2014
201311300DAL,"Sat, Nov 30, 2013",DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,106,112,-6,Home,90.9,True,2014
201312040NOP,"Wed, Dec 4, 2013",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,97,100,-3,Home,93.3,True,2014
201312070POR,"Sat, Dec 7, 2013",POR,DAL,Portland Trail Blazers,Dallas Mavericks,106,108,-2,Home,94.7,True,2014
201312090SAC,"Mon, Dec 9, 2013",SAC,DAL,Sacramento Kings,Dallas Mavericks,112,97,15,Home,105.4,True,2014
201312110GSW,"Wed, Dec 11, 2013",GSW,DAL,Golden State Warriors,Dallas Mavericks,95,93,2,Home,94.8,True,2014
201312140DAL,"Sat, Dec 14, 2013",DAL,MIL,Dallas Mavericks,Milwaukee Bucks,106,93,13,Home,96.8,True,2014
201312180DAL,"Wed, Dec 18, 2013",DAL,MEM,Dallas Mavericks,Memphis Grizzlies,105,91,14,Home,86.9,True,2014
201312200DAL,"Fri, Dec 20, 2013",DAL,TOR,Dallas Mavericks,Toronto Raptors,108,109,-1,Home,88.6,True,2014
201312210PHO,"Sat, Dec 21, 2013",PHO,DAL,Phoenix Suns,Dallas Mavericks,123,108,15,Home,95.5,True,2014
201312260DAL,"Thu, Dec 26, 2013",DAL,SAS,Dallas Mavericks,San Antonio Spurs,107,116,-9,Home,101.8,True,2014
201312280CHI,"Sat, Dec 28, 2013",CHI,DAL,Chicago Bulls,Dallas Mavericks,83,105,-22,Home,89.4,True,2014
201312300MIN,"Mon, Dec 30, 2013",MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,98,100,-2,Home,92.3,True,2014
201401010WAS,"Wed, Jan 1, 2014",WAS,DAL,Washington Wizards,Dallas Mavericks,78,87,-9,Home,89.5,True,2014
201401030DAL,"Fri, Jan 3, 2014",DAL,LAC,Dallas Mavericks,Los Angeles Clippers,112,119,-7,Home,93.0,True,2014
201401050DAL,"Sun, Jan 5, 2014",DAL,NYK,Dallas Mavericks,New York Knicks,80,92,-12,Home,86.8,True,2014
201401070DAL,"Tue, Jan 7, 2014",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,110,97,13,Home,99.8,True,2014
201401080SAS,"Wed, Jan 8, 2014",SAS,DAL,San Antonio Spurs,Dallas Mavericks,112,90,22,Home,91.2,True,2014
201401100NOP,"Fri, Jan 10, 2014",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,90,107,-17,Home,86.4,True,2014
