boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202104140HOU,"Wed, Apr 14, 2021",HOU,IND,Houston Rockets,Indiana Pacers,124,132,-8,Home,109.1,True,2021
202104160HOU,"Fri, Apr 16, 2021",HOU,DEN,Houston Rockets,Denver Nuggets,99,128,-29,Home,96.4,True,2021
202104180ORL,"Sun, Apr 18, 2021",ORL,HOU,Orlando Magic,Houston Rockets,110,114,-4,Home,99.8,True,2021
202104190MIA,"Mon, Apr 19, 2021",MIA,HOU,Miami Heat,Houston Rockets,113,91,22,Home,97.1,True,2021
202104210HOU,"Wed, Apr 21, 2021",HOU,UTA,Houston Rockets,Utah Jazz,89,112,-23,Home,101.2,True,2021
202104230HOU,"Fri, Apr 23, 2021",HOU,LAC,Houston Rockets,Los Angeles Clippers,104,109,-5,Home,102.8,True,2021
202104240DEN,"Sat, Apr 24, 2021",DEN,HOU,Denver Nuggets,Houston Rockets,129,116,13,Home,102.5,True,2021
202104270HOU,"Tue, Apr 27, 2021",HOU,MIN,Houston Rockets,Minnesota Timberwolves,107,114,-7,Home,103.8,True,2021
202104290HOU,"Thu, Apr 29, 2021",HOU,MIL,Houston Rockets,Milwaukee Bucks,143,136,7,Home,107.9,True,2021
202105010HOU,"Sat, May 1, 2021",HOU,GSW,Houston Rockets,Golden State Warriors,87,113,-26,Home,105.5,True,2021
202105020HOU,"Sun, May 2, 2021",HOU,NYK,Houston Rockets,New York Knicks,97,122,-25,Home,96.4,True,2021
202105050HOU,"Wed, May 5, 2021",HOU,PHI,Houston Rockets,Philadelphia 76ers,115,135,-20,Home,98.7,True,2021
202105070MIL,"Fri, May 7, 2021",MIL,HOU,Milwaukee Bucks,Houston Rockets,141,133,8,Home,109.3,True,2021
202105080UTA,"Sat, May 8, 2021",UTA,HOU,Utah Jazz,Houston Rockets,124,116,8,Home,102.5,True,2021
202105100POR,"Mon, May 10, 2021",POR,HOU,Portland Trail Blazers,Houston Rockets,140,129,11,Home,102.4,True,2021
202105120LAL,"Wed, May 12, 2021",LAL,HOU,Los Angeles Lakers,Houston Rockets,124,122,2,Home,102.3,True,2021
202105140HOU,"Fri, May 14, 2021",HOU,LAC,Houston Rockets,Los Angeles Clippers,122,115,7,Home,101.7,True,2021
202105160ATL,"Sun, May 16, 2021",ATL,HOU,Atlanta Hawks,Houston Rockets,124,95,29,Home,102.2,True,2021
202012230POR,"Wed, Dec 23, 2020",POR,UTA,Portland Trail Blazers,Utah Jazz,100,120,-20,Home,98.3,True,2021
202012280LAL,"Mon, Dec 28, 2020",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,107,115,-8,Home,99.9,True,2021
202012300LAC,"Wed, Dec 30, 2020",LAC,POR,Los Angeles Clippers,Portland Trail Blazers,128,105,23,Home,101.3,True,2021
202101010GSW,"Fri, Jan 1, 2021",GSW,POR,Golden State Warriors,Portland Trail Blazers,98,123,-25,Home,104.4,True,2021
202101030GSW,"Sun, Jan 3, 2021",GSW,POR,Golden State Warriors,Portland Trail Blazers,137,122,15,Home,107.2,True,2021
202101050POR,"Tue, Jan 5, 2021",POR,CHI,Portland Trail Blazers,Chicago Bulls,108,111,-3,Home,100.3,True,2021
202101070POR,"Thu, Jan 7, 2021",POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,135,117,18,Home,106.6,True,2021
202101090SAC,"Sat, Jan 9, 2021",SAC,POR,Sacramento Kings,Portland Trail Blazers,99,125,-26,Home,104.9,True,2021
202101110POR,"Mon, Jan 11, 2021",POR,TOR,Portland Trail Blazers,Toronto Raptors,112,111,1,Home,98.5,True,2021
202101130SAC,"Wed, Jan 13, 2021",SAC,POR,Sacramento Kings,Portland Trail Blazers,126,132,-6,Home,96.6,True,2021
202101140POR,"Thu, Jan 14, 2021",POR,IND,Portland Trail Blazers,Indiana Pacers,87,111,-24,Home,94.1,True,2021
202101160POR,"Sat, Jan 16, 2021",POR,ATL,Portland Trail Blazers,Atlanta Hawks,112,106,6,Home,100.6,True,2021
202101180POR,"Mon, Jan 18, 2021",POR,SAS,Portland Trail Blazers,San Antonio Spurs,104,125,-21,Home,97.4,True,2021
202101240POR,"Sun, Jan 24, 2021",POR,NYK,Portland Trail Blazers,New York Knicks,116,113,3,Home,93.1,True,2021
202101250POR,"Mon, Jan 25, 2021",POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,122,125,-3,Home,97.2,True,2021
202101300CHI,"Sat, Jan 30, 2021",CHI,POR,Chicago Bulls,Portland Trail Blazers,122,123,-1,Home,93.1,True,2021
202102010MIL,"Mon, Feb 1, 2021",MIL,POR,Milwaukee Bucks,Portland Trail Blazers,134,106,28,Home,102.9,True,2021
202102020WAS,"Tue, Feb 2, 2021",WAS,POR,Washington Wizards,Portland Trail Blazers,121,132,-11,Home,96.6,True,2021
202102040PHI,"Thu, Feb 4, 2021",PHI,POR,Philadelphia 76ers,Portland Trail Blazers,105,121,-16,Home,97.9,True,2021
202102060NYK,"Sat, Feb 6, 2021",NYK,POR,New York Knicks,Portland Trail Blazers,110,99,11,Home,96.2,True,2021
202102090POR,"Tue, Feb 9, 2021",POR,ORL,Portland Trail Blazers,Orlando Magic,106,97,9,Home,96.1,True,2021
202102110POR,"Thu, Feb 11, 2021",POR,PHI,Portland Trail Blazers,Philadelphia 76ers,118,114,4,Home,93.9,True,2021
202102120POR,"Fri, Feb 12, 2021",POR,CLE,Portland Trail Blazers,Cleveland Cavaliers,129,110,19,Home,101.0,True,2021
202102140DAL,"Sun, Feb 14, 2021",DAL,POR,Dallas Mavericks,Portland Trail Blazers,118,121,-3,Home,93.1,True,2021
202102160OKC,"Tue, Feb 16, 2021",OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,104,115,-11,Home,97.9,True,2021
202102170NOP,"Wed, Feb 17, 2021",NOP,POR,New Orleans Pelicans,Portland Trail Blazers,124,126,-2,Home,94.2,True,2021
202102200POR,"Sat, Feb 20, 2021",POR,WAS,Portland Trail Blazers,Washington Wizards,111,118,-7,Home,104.8,True,2021
202102220PHO,"Mon, Feb 22, 2021",PHO,POR,Phoenix Suns,Portland Trail Blazers,132,100,32,Home,95.4,True,2021
202102230DEN,"Tue, Feb 23, 2021",DEN,POR,Denver Nuggets,Portland Trail Blazers,111,106,5,Home,90.7,True,2021
202102260LAL,"Fri, Feb 26, 2021",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,102,93,9,Home,93.1,True,2021
202103010POR,"Mon, Mar 1, 2021",POR,CHO,Portland Trail Blazers,Charlotte Hornets,123,111,12,Home,96.4,True,2021
202103030POR,"Wed, Mar 3, 2021",POR,GSW,Portland Trail Blazers,Golden State Warriors,108,106,2,Home,96.1,True,2021
202103040POR,"Thu, Mar 4, 2021",POR,SAC,Portland Trail Blazers,Sacramento Kings,123,119,4,Home,95.5,True,2021
202103110POR,"Thu, Mar 11, 2021",POR,PHO,Portland Trail Blazers,Phoenix Suns,121,127,-6,Home,96.6,True,2021
202103130MIN,"Sat, Mar 13, 2021",MIN,POR,Minnesota Timberwolves,Portland Trail Blazers,121,125,-4,Home,99.5,True,2021
202103140MIN,"Sun, Mar 14, 2021",MIN,POR,Minnesota Timberwolves,Portland Trail Blazers,114,112,2,Home,97.0,True,2021
202103160POR,"Tue, Mar 16, 2021",POR,NOP,Portland Trail Blazers,New Orleans Pelicans,125,124,1,Home,99.1,True,2021
202103180POR,"Thu, Mar 18, 2021",POR,NOP,Portland Trail Blazers,New Orleans Pelicans,101,93,8,Home,93.3,True,2021
202103190POR,"Fri, Mar 19, 2021",POR,DAL,Portland Trail Blazers,Dallas Mavericks,125,119,6,Home,91.9,True,2021
202103210POR,"Sun, Mar 21, 2021",POR,DAL,Portland Trail Blazers,Dallas Mavericks,92,132,-40,Home,93.2,True,2021
202103230POR,"Tue, Mar 23, 2021",POR,BRK,Portland Trail Blazers,Brooklyn Nets,112,116,-4,Home,93.2,True,2021
202103250MIA,"Thu, Mar 25, 2021",MIA,POR,Miami Heat,Portland Trail Blazers,122,125,-3,Home,96.2,True,2021
202103260ORL,"Fri, Mar 26, 2021",ORL,POR,Orlando Magic,Portland Trail Blazers,105,112,-7,Home,98.8,True,2021
202103280TOR,"Sun, Mar 28, 2021",TOR,POR,Toronto Raptors,Portland Trail Blazers,117,122,-5,Home,99.0,True,2021
202103310DET,"Wed, Mar 31, 2021",DET,POR,Detroit Pistons,Portland Trail Blazers,101,124,-23,Home,100.7,True,2021
202104020POR,"Fri, Apr 2, 2021",POR,MIL,Portland Trail Blazers,Milwaukee Bucks,109,127,-18,Home,106.8,True,2021
202104030POR,"Sat, Apr 3, 2021",POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,133,85,48,Home,102.3,True,2021
202104060LAC,"Tue, Apr 6, 2021",LAC,POR,Los Angeles Clippers,Portland Trail Blazers,133,116,17,Home,98.9,True,2021
202104080UTA,"Thu, Apr 8, 2021",UTA,POR,Utah Jazz,Portland Trail Blazers,122,103,19,Home,97.3,True,2021
202104100POR,"Sat, Apr 10, 2021",POR,DET,Portland Trail Blazers,Detroit Pistons,118,103,15,Home,96.7,True,2021
202104110POR,"Sun, Apr 11, 2021",POR,MIA,Portland Trail Blazers,Miami Heat,98,107,-9,Home,91.0,True,2021
202104130POR,"Tue, Apr 13, 2021",POR,BOS,Portland Trail Blazers,Boston Celtics,115,116,-1,Home,100.3,True,2021
202104160SAS,"Fri, Apr 16, 2021",SAS,POR,San Antonio Spurs,Portland Trail Blazers,106,107,-1,Home,95.7,True,2021
202104180CHO,"Sun, Apr 18, 2021",CHO,POR,Charlotte Hornets,Portland Trail Blazers,109,101,8,Home,95.6,True,2021
202104200POR,"Tue, Apr 20, 2021",POR,LAC,Portland Trail Blazers,Los Angeles Clippers,112,113,-1,Home,93.1,True,2021
202104210POR,"Wed, Apr 21, 2021",POR,DEN,Portland Trail Blazers,Denver Nuggets,105,106,-1,Home,91.4,True,2021
202104230POR,"Fri, Apr 23, 2021",POR,MEM,Portland Trail Blazers,Memphis Grizzlies,128,130,-2,Home,103.5,True,2021
202104250POR,"Sun, Apr 25, 2021",POR,MEM,Portland Trail Blazers,Memphis Grizzlies,113,120,-7,Home,108.4,True,2021
202104270IND,"Tue, Apr 27, 2021",IND,POR,Indiana Pacers,Portland Trail Blazers,112,133,-21,Home,102.1,True,2021
202104280MEM,"Wed, Apr 28, 2021",MEM,POR,Memphis Grizzlies,Portland Trail Blazers,109,130,-21,Home,101.7,True,2021
202104300BRK,"Fri, Apr 30, 2021",BRK,POR,Brooklyn Nets,Portland Trail Blazers,109,128,-19,Home,98.9,True,2021
202105020BOS,"Sun, May 2, 2021",BOS,POR,Boston Celtics,Portland Trail Blazers,119,129,-10,Home,101.2,True,2021
202105030ATL,"Mon, May 3, 2021",ATL,POR,Atlanta Hawks,Portland Trail Blazers,123,114,9,Home,98.1,True,2021
202105050CLE,"Wed, May 5, 2021",CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,105,141,-36,Home,99.2,True,2021
202105070POR,"Fri, May 7, 2021",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,106,101,5,Home,98.7,True,2021
202105080POR,"Sat, May 8, 2021",POR,SAS,Portland Trail Blazers,San Antonio Spurs,124,102,22,Home,99.2,True,2021
202105120UTA,"Wed, May 12, 2021",UTA,POR,Utah Jazz,Portland Trail Blazers,98,105,-7,Home,89.0,True,2021
202105130PHO,"Thu, May 13, 2021",PHO,POR,Phoenix Suns,Portland Trail Blazers,118,117,1,Home,98.7,True,2021
202105160POR,"Sun, May 16, 2021",POR,DEN,Portland Trail Blazers,Denver Nuggets,132,116,16,Home,97.9,True,2021
202105220DEN,"Sat, May 22, 2021",DEN,POR,Denver Nuggets,Portland Trail Blazers,109,123,-14,Home,92.2,True,2021
202105240DEN,"Mon, May 24, 2021",DEN,POR,Denver Nuggets,Portland Trail Blazers,128,109,19,Home,96.4,True,2021
202105270POR,"Thu, May 27, 2021",POR,DEN,Portland Trail Blazers,Denver Nuggets,115,120,-5,Home,94.5,True,2021
202105290POR,"Sat, May 29, 2021",POR,DEN,Portland Trail Blazers,Denver Nuggets,115,95,20,Home,93.9,True,2021
202106010DEN,"Tue, Jun 1, 2021",DEN,POR,Denver Nuggets,Portland Trail Blazers,147,140,7,Home,94.6,True,2021
202106030POR,"Thu, Jun 3, 2021",POR,DEN,Portland Trail Blazers,Denver Nuggets,115,126,-11,Home,96.0,True,2021
202012230DEN,"Wed, Dec 23, 2020",DEN,SAC,Denver Nuggets,Sacramento Kings,122,124,-2,Home,99.1,True,2021
202012250DEN,"Fri, Dec 25, 2020",DEN,LAC,Denver Nuggets,Los Angeles Clippers,108,121,-13,Home,92.8,True,2021
202012290SAC,"Tue, Dec 29, 2020",SAC,DEN,Sacramento Kings,Denver Nuggets,125,115,10,Home,99.1,True,2021
202101010DEN,"Fri, Jan 1, 2021",DEN,PHO,Denver Nuggets,Phoenix Suns,103,106,-3,Home,92.6,True,2021
202101030MIN,"Sun, Jan 3, 2021",MIN,DEN,Minnesota Timberwolves,Denver Nuggets,109,124,-15,Home,97.2,True,2021
202101050DEN,"Tue, Jan 5, 2021",DEN,MIN,Denver Nuggets,Minnesota Timberwolves,123,116,7,Home,102.3,True,2021
202101070DEN,"Thu, Jan 7, 2021",DEN,DAL,Denver Nuggets,Dallas Mavericks,117,124,-7,Home,96.0,True,2021
202101090PHI,"Sat, Jan 9, 2021",PHI,DEN,Philadelphia 76ers,Denver Nuggets,103,115,-12,Home,96.8,True,2021
202101100NYK,"Sun, Jan 10, 2021",NYK,DEN,New York Knicks,Denver Nuggets,89,114,-25,Home,91.6,True,2021
202101120BRK,"Tue, Jan 12, 2021",BRK,DEN,Brooklyn Nets,Denver Nuggets,122,116,6,Home,95.9,True,2021
202101140DEN,"Thu, Jan 14, 2021",DEN,GSW,Denver Nuggets,Golden State Warriors,114,104,10,Home,103.7,True,2021
202101170DEN,"Sun, Jan 17, 2021",DEN,UTA,Denver Nuggets,Utah Jazz,105,109,-4,Home,89.6,True,2021
202101190DEN,"Tue, Jan 19, 2021",DEN,OKC,Denver Nuggets,Oklahoma City Thunder,119,101,18,Home,103.1,True,2021
202101220PHO,"Fri, Jan 22, 2021",PHO,DEN,Phoenix Suns,Denver Nuggets,126,130,-4,Home,96.5,True,2021
202101230PHO,"Sat, Jan 23, 2021",PHO,DEN,Phoenix Suns,Denver Nuggets,112,120,-8,Home,92.3,True,2021
202101250DAL,"Mon, Jan 25, 2021",DAL,DEN,Dallas Mavericks,Denver Nuggets,113,117,-4,Home,93.8,True,2021
202101270MIA,"Wed, Jan 27, 2021",MIA,DEN,Miami Heat,Denver Nuggets,82,109,-27,Home,93.9,True,2021
202101290SAS,"Fri, Jan 29, 2021",SAS,DEN,San Antonio Spurs,Denver Nuggets,119,109,10,Home,94.1,True,2021
202101310DEN,"Sun, Jan 31, 2021",DEN,UTA,Denver Nuggets,Utah Jazz,128,117,11,Home,93.8,True,2021
202102040LAL,"Thu, Feb 4, 2021",LAL,DEN,Los Angeles Lakers,Denver Nuggets,114,93,21,Home,95.0,True,2021
202102060SAC,"Sat, Feb 6, 2021",SAC,DEN,Sacramento Kings,Denver Nuggets,119,114,5,Home,96.4,True,2021
202102080DEN,"Mon, Feb 8, 2021",DEN,MIL,Denver Nuggets,Milwaukee Bucks,112,125,-13,Home,97.5,True,2021
202102100DEN,"Wed, Feb 10, 2021",DEN,CLE,Denver Nuggets,Cleveland Cavaliers,133,95,38,Home,99.1,True,2021
202102120DEN,"Fri, Feb 12, 2021",DEN,OKC,Denver Nuggets,Oklahoma City Thunder,97,95,2,Home,95.0,True,2021
202102140DEN,"Sun, Feb 14, 2021",DEN,LAL,Denver Nuggets,Los Angeles Lakers,122,105,17,Home,99.0,True,2021
202102160BOS,"Tue, Feb 16, 2021",BOS,DEN,Boston Celtics,Denver Nuggets,112,99,13,Home,96.0,True,2021
202102170WAS,"Wed, Feb 17, 2021",WAS,DEN,Washington Wizards,Denver Nuggets,130,128,2,Home,101.4,True,2021
202102190CLE,"Fri, Feb 19, 2021",CLE,DEN,Cleveland Cavaliers,Denver Nuggets,103,120,-17,Home,94.6,True,2021
202102210ATL,"Sun, Feb 21, 2021",ATL,DEN,Atlanta Hawks,Denver Nuggets,123,115,8,Home,97.3,True,2021
202102250DEN,"Thu, Feb 25, 2021",DEN,WAS,Denver Nuggets,Washington Wizards,110,112,-2,Home,97.1,True,2021
202102270OKC,"Sat, Feb 27, 2021",OKC,DEN,Oklahoma City Thunder,Denver Nuggets,96,126,-30,Home,100.3,True,2021
202103010CHI,"Mon, Mar 1, 2021",CHI,DEN,Chicago Bulls,Denver Nuggets,112,118,-6,Home,97.8,True,2021
202103020MIL,"Tue, Mar 2, 2021",MIL,DEN,Milwaukee Bucks,Denver Nuggets,97,128,-31,Home,95.9,True,2021
202103040IND,"Thu, Mar 4, 2021",IND,DEN,Indiana Pacers,Denver Nuggets,103,113,-10,Home,95.8,True,2021
202103120MEM,"Fri, Mar 12, 2021",MEM,DEN,Memphis Grizzlies,Denver Nuggets,102,103,-1,Home,95.9,True,2021
202103130DEN,"Sat, Mar 13, 2021",DEN,DAL,Denver Nuggets,Dallas Mavericks,103,116,-13,Home,90.5,True,2021
202103150DEN,"Mon, Mar 15, 2021",DEN,IND,Denver Nuggets,Indiana Pacers,121,106,15,Home,94.3,True,2021
202103170DEN,"Wed, Mar 17, 2021",DEN,CHO,Denver Nuggets,Charlotte Hornets,129,104,25,Home,100.9,True,2021
202103190DEN,"Fri, Mar 19, 2021",DEN,CHI,Denver Nuggets,Chicago Bulls,131,127,4,Home,95.3,True,2021
202103210DEN,"Sun, Mar 21, 2021",DEN,NOP,Denver Nuggets,New Orleans Pelicans,108,113,-5,Home,96.2,True,2021
202103230ORL,"Tue, Mar 23, 2021",ORL,DEN,Orlando Magic,Denver Nuggets,99,110,-11,Home,93.7,True,2021
202103240TOR,"Wed, Mar 24, 2021",TOR,DEN,Toronto Raptors,Denver Nuggets,135,111,24,Home,96.3,True,2021
202103260NOP,"Fri, Mar 26, 2021",NOP,DEN,New Orleans Pelicans,Denver Nuggets,108,113,-5,Home,90.4,True,2021
202103280DEN,"Sun, Mar 28, 2021",DEN,ATL,Denver Nuggets,Atlanta Hawks,126,102,24,Home,93.1,True,2021
202103300DEN,"Tue, Mar 30, 2021",DEN,PHI,Denver Nuggets,Philadelphia 76ers,104,95,9,Home,95.4,True,2021
202104010LAC,"Thu, Apr 1, 2021",LAC,DEN,Los Angeles Clippers,Denver Nuggets,94,101,-7,Home,88.6,True,2021
202104040DEN,"Sun, Apr 4, 2021",DEN,ORL,Denver Nuggets,Orlando Magic,119,109,10,Home,94.8,True,2021
202104060DEN,"Tue, Apr 6, 2021",DEN,DET,Denver Nuggets,Detroit Pistons,134,119,15,Home,93.8,True,2021
202104070DEN,"Wed, Apr 7, 2021",DEN,SAS,Denver Nuggets,San Antonio Spurs,106,96,10,Home,101.9,True,2021
202104090DEN,"Fri, Apr 9, 2021",DEN,SAS,Denver Nuggets,San Antonio Spurs,121,119,2,Home,98.8,True,2021
202104110DEN,"Sun, Apr 11, 2021",DEN,BOS,Denver Nuggets,Boston Celtics,87,105,-18,Home,91.6,True,2021
202104120GSW,"Mon, Apr 12, 2021",GSW,DEN,Golden State Warriors,Denver Nuggets,116,107,9,Home,100.7,True,2021
202104140DEN,"Wed, Apr 14, 2021",DEN,MIA,Denver Nuggets,Miami Heat,123,106,17,Home,90.3,True,2021
202104190DEN,"Mon, Apr 19, 2021",DEN,MEM,Denver Nuggets,Memphis Grizzlies,139,137,2,Home,100.1,True,2021
202104230GSW,"Fri, Apr 23, 2021",GSW,DEN,Golden State Warriors,Denver Nuggets,118,97,21,Home,97.8,True,2021
202104260DEN,"Mon, Apr 26, 2021",DEN,MEM,Denver Nuggets,Memphis Grizzlies,120,96,24,Home,103.9,True,2021
202104280DEN,"Wed, Apr 28, 2021",DEN,NOP,Denver Nuggets,New Orleans Pelicans,114,112,2,Home,108.7,True,2021
202104290DEN,"Thu, Apr 29, 2021",DEN,TOR,Denver Nuggets,Toronto Raptors,121,111,10,Home,97.2,True,2021
202105010LAC,"Sat, May 1, 2021",LAC,DEN,Los Angeles Clippers,Denver Nuggets,104,110,-6,Home,88.3,True,2021
202105030LAL,"Mon, May 3, 2021",LAL,DEN,Los Angeles Lakers,Denver Nuggets,93,89,4,Home,94.1,True,2021
202105050DEN,"Wed, May 5, 2021",DEN,NYK,Denver Nuggets,New York Knicks,113,97,16,Home,103.9,True,2021
