boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
200912090HOU,"Wed, Dec 9, 2009",HOU,CLE,Houston Rockets,Cleveland Cavaliers,95,85,10,Home,94.7,True,2010
200912110PHI,"Fri, Dec 11, 2009",PHI,HOU,Philadelphia 76ers,Houston Rockets,91,96,-5,Home,91.1,True,2010
200912130TOR,"Sun, Dec 13, 2009",TOR,HOU,Toronto Raptors,Houston Rockets,101,88,13,Home,89.6,True,2010
200912150HOU,"Tue, Dec 15, 2009",HOU,DET,Houston Rockets,Detroit Pistons,107,96,11,Home,91.1,True,2010
200912160DEN,"Wed, Dec 16, 2009",DEN,HOU,Denver Nuggets,Houston Rockets,111,101,10,Home,95.9,True,2010
200912180DAL,"Fri, Dec 18, 2009",DAL,HOU,Dallas Mavericks,Houston Rockets,108,116,-8,Home,92.0,True,2010
200912190HOU,"Sat, Dec 19, 2009",HOU,OKC,Houston Rockets,Oklahoma City Thunder,95,90,5,Home,85.9,True,2010
200912220HOU,"Tue, Dec 22, 2009",HOU,LAC,Houston Rockets,Los Angeles Clippers,108,99,9,Home,91.3,True,2010
200912230ORL,"Wed, Dec 23, 2009",ORL,HOU,Orlando Magic,Houston Rockets,102,87,15,Home,94.1,True,2010
200912260NJN,"Sat, Dec 26, 2009",NJN,HOU,New Jersey Nets,Houston Rockets,93,98,-5,Home,88.5,True,2010
200912270CLE,"Sun, Dec 27, 2009",CLE,HOU,Cleveland Cavaliers,Houston Rockets,108,83,25,Home,96.5,True,2010
200912290HOU,"Tue, Dec 29, 2009",HOU,NOH,Houston Rockets,New Orleans Hornets,108,100,8,Home,89.5,True,2010
200912310HOU,"Thu, Dec 31, 2009",HOU,DAL,Houston Rockets,Dallas Mavericks,97,94,3,Home,94.3,True,2010
201001020NOH,"Sat, Jan 2, 2010",NOH,HOU,New Orleans Hornets,Houston Rockets,99,95,4,Home,88.3,True,2010
201001050LAL,"Tue, Jan 5, 2010",LAL,HOU,Los Angeles Lakers,Houston Rockets,88,79,9,Home,91.4,True,2010
201001060PHO,"Wed, Jan 6, 2010",PHO,HOU,Phoenix Suns,Houston Rockets,118,110,8,Home,98.6,True,2010
201001090HOU,"Sat, Jan 9, 2010",HOU,NYK,Houston Rockets,New York Knicks,105,96,9,Home,88.8,True,2010
201001120CHA,"Tue, Jan 12, 2010",CHA,HOU,Charlotte Bobcats,Houston Rockets,102,94,8,Home,86.7,True,2010
201001130HOU,"Wed, Jan 13, 2010",HOU,MIN,Houston Rockets,Minnesota Timberwolves,120,114,6,Home,90.4,True,2010
201001150HOU,"Fri, Jan 15, 2010",HOU,MIA,Houston Rockets,Miami Heat,106,115,-9,Home,91.4,True,2010
201001180HOU,"Mon, Jan 18, 2010",HOU,MIL,Houston Rockets,Milwaukee Bucks,101,98,3,Home,87.1,True,2010
201001220SAS,"Fri, Jan 22, 2010",SAS,HOU,San Antonio Spurs,Houston Rockets,109,116,-7,Home,97.7,True,2010
201001230HOU,"Sat, Jan 23, 2010",HOU,CHI,Houston Rockets,Chicago Bulls,97,104,-7,Home,89.4,True,2010
201001250HOU,"Mon, Jan 25, 2010",HOU,ATL,Houston Rockets,Atlanta Hawks,95,102,-7,Home,89.5,True,2010
201001270HOU,"Wed, Jan 27, 2010",HOU,DEN,Houston Rockets,Denver Nuggets,92,97,-5,Home,95.8,True,2010
201001290HOU,"Fri, Jan 29, 2010",HOU,POR,Houston Rockets,Portland Trail Blazers,104,100,4,Home,91.1,True,2010
201001310HOU,"Sun, Jan 31, 2010",HOU,PHO,Houston Rockets,Phoenix Suns,111,115,-4,Home,94.0,True,2010
201002020HOU,"Tue, Feb 2, 2010",HOU,GSW,Houston Rockets,Golden State Warriors,119,97,22,Home,99.2,True,2010
201002050MEM,"Fri, Feb 5, 2010",MEM,HOU,Memphis Grizzlies,Houston Rockets,83,101,-18,Home,91.4,True,2010
201002060HOU,"Sat, Feb 6, 2010",HOU,PHI,Houston Rockets,Philadelphia 76ers,95,102,-7,Home,89.2,True,2010
201002090MIA,"Tue, Feb 9, 2010",MIA,HOU,Miami Heat,Houston Rockets,99,66,33,Home,90.4,True,2010
201002160HOU,"Tue, Feb 16, 2010",HOU,UTA,Houston Rockets,Utah Jazz,95,104,-9,Home,97.9,True,2010
201002170MIL,"Wed, Feb 17, 2010",MIL,HOU,Milwaukee Bucks,Houston Rockets,99,127,-28,Home,99.4,True,2010
201002200HOU,"Sat, Feb 20, 2010",HOU,IND,Houston Rockets,Indiana Pacers,115,125,-10,Home,103.6,True,2010
201002210NOH,"Sun, Feb 21, 2010",NOH,HOU,New Orleans Hornets,Houston Rockets,102,94,8,Home,99.4,True,2010
201002240HOU,"Wed, Feb 24, 2010",HOU,ORL,Houston Rockets,Orlando Magic,92,110,-18,Home,90.2,True,2010
201002260HOU,"Fri, Feb 26, 2010",HOU,SAS,Houston Rockets,San Antonio Spurs,109,104,5,Home,94.5,True,2010
201002270UTA,"Sat, Feb 27, 2010",UTA,HOU,Utah Jazz,Houston Rockets,133,110,23,Home,98.0,True,2010
201003010HOU,"Mon, Mar 1, 2010",HOU,TOR,Houston Rockets,Toronto Raptors,116,92,24,Home,99.0,True,2010
201003030HOU,"Wed, Mar 3, 2010",HOU,SAC,Houston Rockets,Sacramento Kings,81,84,-3,Home,86.8,True,2010
201003060MIN,"Sat, Mar 6, 2010",MIN,HOU,Minnesota Timberwolves,Houston Rockets,98,112,-14,Home,98.8,True,2010
201003070DET,"Sun, Mar 7, 2010",DET,HOU,Detroit Pistons,Houston Rockets,110,107,3,Home,88.5,True,2010
201003090WAS,"Tue, Mar 9, 2010",WAS,HOU,Washington Wizards,Houston Rockets,88,96,-8,Home,93.7,True,2010
201003130HOU,"Sat, Mar 13, 2010",HOU,NJN,Houston Rockets,New Jersey Nets,116,108,8,Home,94.4,True,2010
201003150HOU,"Mon, Mar 15, 2010",HOU,DEN,Houston Rockets,Denver Nuggets,125,123,2,Home,95.7,True,2010
201003170HOU,"Wed, Mar 17, 2010",HOU,MEM,Houston Rockets,Memphis Grizzlies,107,94,13,Home,95.4,True,2010
201003190HOU,"Fri, Mar 19, 2010",HOU,BOS,Houston Rockets,Boston Celtics,87,94,-7,Home,87.1,True,2010
201003210NYK,"Sun, Mar 21, 2010",NYK,HOU,New York Knicks,Houston Rockets,112,116,-4,Home,99.1,True,2010
201003220CHI,"Mon, Mar 22, 2010",CHI,HOU,Chicago Bulls,Houston Rockets,98,88,10,Home,94.2,True,2010
201003240OKC,"Wed, Mar 24, 2010",OKC,HOU,Oklahoma City Thunder,Houston Rockets,122,104,18,Home,95.6,True,2010
201003250HOU,"Thu, Mar 25, 2010",HOU,LAC,Houston Rockets,Los Angeles Clippers,93,99,-6,Home,95.3,True,2010
201003270HOU,"Sat, Mar 27, 2010",HOU,LAL,Houston Rockets,Los Angeles Lakers,101,109,-8,Home,90.5,True,2010
201003300HOU,"Tue, Mar 30, 2010",HOU,WAS,Houston Rockets,Washington Wizards,98,94,4,Home,89.7,True,2010
201003310SAS,"Wed, Mar 31, 2010",SAS,HOU,San Antonio Spurs,Houston Rockets,119,102,17,Home,98.9,True,2010
201004020BOS,"Fri, Apr 2, 2010",BOS,HOU,Boston Celtics,Houston Rockets,114,119,-5,Home,88.7,True,2010
201004040IND,"Sun, Apr 4, 2010",IND,HOU,Indiana Pacers,Houston Rockets,133,102,31,Home,99.0,True,2010
201004060MEM,"Tue, Apr 6, 2010",MEM,HOU,Memphis Grizzlies,Houston Rockets,103,113,-10,Home,96.8,True,2010
201004070HOU,"Wed, Apr 7, 2010",HOU,UTA,Houston Rockets,Utah Jazz,113,96,17,Home,98.6,True,2010
201004090HOU,"Fri, Apr 9, 2010",HOU,CHA,Houston Rockets,Charlotte Bobcats,97,90,7,Home,90.7,True,2010
201004110PHO,"Sun, Apr 11, 2010",PHO,HOU,Phoenix Suns,Houston Rockets,116,106,10,Home,99.7,True,2010
201004120SAC,"Mon, Apr 12, 2010",SAC,HOU,Sacramento Kings,Houston Rockets,107,117,-10,Home,97.7,True,2010
201004140HOU,"Wed, Apr 14, 2010",HOU,NOH,Houston Rockets,New Orleans Hornets,115,123,-8,Home,96.2,True,2010
200910290POR,"Thu, Oct 29, 2009",POR,DEN,Portland Trail Blazers,Denver Nuggets,94,97,-3,Home,85.2,True,2010
200911010OKC,"Sun, Nov 1, 2009",OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,74,83,-9,Home,81.8,True,2010
200911030POR,"Tue, Nov 3, 2009",POR,ATL,Portland Trail Blazers,Atlanta Hawks,91,97,-6,Home,86.9,True,2010
200911060POR,"Fri, Nov 6, 2009",POR,SAS,Portland Trail Blazers,San Antonio Spurs,96,84,12,Home,86.7,True,2010
200911080POR,"Sun, Nov 8, 2009",POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,116,93,23,Home,95.0,True,2010
200911100MEM,"Tue, Nov 10, 2009",MEM,POR,Memphis Grizzlies,Portland Trail Blazers,79,93,-14,Home,84.8,True,2010
200911110MIN,"Wed, Nov 11, 2009",MIN,POR,Minnesota Timberwolves,Portland Trail Blazers,84,107,-23,Home,89.2,True,2010
200911130NOH,"Fri, Nov 13, 2009",NOH,POR,New Orleans Hornets,Portland Trail Blazers,78,86,-8,Home,86.9,True,2010
200911140CHA,"Sat, Nov 14, 2009",CHA,POR,Charlotte Bobcats,Portland Trail Blazers,74,80,-6,Home,79.4,True,2010
200911160ATL,"Mon, Nov 16, 2009",ATL,POR,Atlanta Hawks,Portland Trail Blazers,99,95,4,Home,85.4,True,2010
200911180POR,"Wed, Nov 18, 2009",POR,DET,Portland Trail Blazers,Detroit Pistons,87,81,6,Home,85.1,True,2010
200911200GSW,"Fri, Nov 20, 2009",GSW,POR,Golden State Warriors,Portland Trail Blazers,108,94,14,Home,96.0,True,2010
200911210POR,"Sat, Nov 21, 2009",POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,106,78,28,Home,82.2,True,2010
200911230POR,"Mon, Nov 23, 2009",POR,CHI,Portland Trail Blazers,Chicago Bulls,122,98,24,Home,85.4,True,2010
200911250POR,"Wed, Nov 25, 2009",POR,NJN,Portland Trail Blazers,New Jersey Nets,93,83,10,Home,82.3,True,2010
200911270POR,"Fri, Nov 27, 2009",POR,MEM,Portland Trail Blazers,Memphis Grizzlies,96,106,-10,Home,85.2,True,2010
200911280UTA,"Sat, Nov 28, 2009",UTA,POR,Utah Jazz,Portland Trail Blazers,108,92,16,Home,87.3,True,2010
200912010POR,"Tue, Dec 1, 2009",POR,MIA,Portland Trail Blazers,Miami Heat,100,107,-7,Home,87.3,True,2010
200912070NYK,"Mon, Dec 7, 2009",NYK,POR,New York Knicks,Portland Trail Blazers,93,84,9,Home,85.7,True,2010
200912090IND,"Wed, Dec 9, 2009",IND,POR,Indiana Pacers,Portland Trail Blazers,91,102,-11,Home,91.7,True,2010
200912110CLE,"Fri, Dec 11, 2009",CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,104,99,5,Home,90.8,True,2010
200912120MIL,"Sat, Dec 12, 2009",MIL,POR,Milwaukee Bucks,Portland Trail Blazers,108,101,7,Home,86.2,True,2010
200912150POR,"Tue, Dec 15, 2009",POR,SAC,Portland Trail Blazers,Sacramento Kings,95,88,7,Home,84.2,True,2010
200912170POR,"Thu, Dec 17, 2009",POR,PHO,Portland Trail Blazers,Phoenix Suns,105,102,3,Home,89.0,True,2010
200912190ORL,"Sat, Dec 19, 2009",ORL,POR,Orlando Magic,Portland Trail Blazers,92,83,9,Home,91.6,True,2010
200912200MIA,"Sun, Dec 20, 2009",MIA,POR,Miami Heat,Portland Trail Blazers,95,102,-7,Home,82.1,True,2010
200912220DAL,"Tue, Dec 22, 2009",DAL,POR,Dallas Mavericks,Portland Trail Blazers,81,85,-4,Home,88.5,True,2010
200912230SAS,"Wed, Dec 23, 2009",SAS,POR,San Antonio Spurs,Portland Trail Blazers,94,98,-4,Home,82.6,True,2010
200912250POR,"Fri, Dec 25, 2009",POR,DEN,Portland Trail Blazers,Denver Nuggets,107,96,11,Home,84.1,True,2010
200912280POR,"Mon, Dec 28, 2009",POR,PHI,Portland Trail Blazers,Philadelphia 76ers,93,104,-11,Home,84.7,True,2010
200912300POR,"Wed, Dec 30, 2009",POR,LAC,Portland Trail Blazers,Los Angeles Clippers,103,99,4,Home,90.4,True,2010
201001020POR,"Sat, Jan 2, 2010",POR,GSW,Portland Trail Blazers,Golden State Warriors,105,89,16,Home,90.7,True,2010
201001040LAC,"Mon, Jan 4, 2010",LAC,POR,Los Angeles Clippers,Portland Trail Blazers,105,95,10,Home,88.3,True,2010
201001050POR,"Tue, Jan 5, 2010",POR,MEM,Portland Trail Blazers,Memphis Grizzlies,105,109,-4,Home,86.8,True,2010
201001080POR,"Fri, Jan 8, 2010",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,107,98,9,Home,84.5,True,2010
201001100POR,"Sun, Jan 10, 2010",POR,CLE,Portland Trail Blazers,Cleveland Cavaliers,94,106,-12,Home,81.9,True,2010
201001130POR,"Wed, Jan 13, 2010",POR,MIL,Portland Trail Blazers,Milwaukee Bucks,120,108,12,Home,91.5,True,2010
201001150POR,"Fri, Jan 15, 2010",POR,ORL,Portland Trail Blazers,Orlando Magic,102,87,15,Home,87.0,True,2010
201001180WAS,"Mon, Jan 18, 2010",WAS,POR,Washington Wizards,Portland Trail Blazers,97,92,5,Home,83.2,True,2010
201001200PHI,"Wed, Jan 20, 2010",PHI,POR,Philadelphia 76ers,Portland Trail Blazers,90,98,-8,Home,81.7,True,2010
201001220BOS,"Fri, Jan 22, 2010",BOS,POR,Boston Celtics,Portland Trail Blazers,98,95,3,Home,85.1,True,2010
201001230DET,"Sat, Jan 23, 2010",DET,POR,Detroit Pistons,Portland Trail Blazers,93,97,-4,Home,85.6,True,2010
201001250POR,"Mon, Jan 25, 2010",POR,NOH,Portland Trail Blazers,New Orleans Hornets,97,98,-1,Home,85.2,True,2010
201001270POR,"Wed, Jan 27, 2010",POR,UTA,Portland Trail Blazers,Utah Jazz,95,106,-11,Home,89.2,True,2010
201001300DAL,"Sat, Jan 30, 2010",DAL,POR,Dallas Mavericks,Portland Trail Blazers,112,114,-2,Home,88.8,True,2010
201002010POR,"Mon, Feb 1, 2010",POR,CHA,Portland Trail Blazers,Charlotte Bobcats,98,79,19,Home,83.2,True,2010
201002030UTA,"Wed, Feb 3, 2010",UTA,POR,Utah Jazz,Portland Trail Blazers,118,105,13,Home,86.8,True,2010
201002040POR,"Thu, Feb 4, 2010",POR,SAS,Portland Trail Blazers,San Antonio Spurs,96,93,3,Home,85.9,True,2010
201002060POR,"Sat, Feb 6, 2010",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,82,99,-17,Home,85.7,True,2010
201002090POR,"Tue, Feb 9, 2010",POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,77,89,-12,Home,89.6,True,2010
201002100PHO,"Wed, Feb 10, 2010",PHO,POR,Phoenix Suns,Portland Trail Blazers,101,108,-7,Home,91.8,True,2010
201002160POR,"Tue, Feb 16, 2010",POR,LAC,Portland Trail Blazers,Los Angeles Clippers,109,87,22,Home,87.1,True,2010
201002190POR,"Fri, Feb 19, 2010",POR,BOS,Portland Trail Blazers,Boston Celtics,76,96,-20,Home,88.5,True,2010
201002210POR,"Sun, Feb 21, 2010",POR,UTA,Portland Trail Blazers,Utah Jazz,89,93,-4,Home,83.3,True,2010
201002230NJN,"Tue, Feb 23, 2010",NJN,POR,New Jersey Nets,Portland Trail Blazers,93,102,-9,Home,79.9,True,2010
201002240TOR,"Wed, Feb 24, 2010",TOR,POR,Toronto Raptors,Portland Trail Blazers,87,101,-14,Home,87.4,True,2010
201002260CHI,"Fri, Feb 26, 2010",CHI,POR,Chicago Bulls,Portland Trail Blazers,115,111,4,Home,89.5,True,2010
201002270MIN,"Sat, Feb 27, 2010",MIN,POR,Minnesota Timberwolves,Portland Trail Blazers,91,110,-19,Home,92.7,True,2010
201003010MEM,"Mon, Mar 1, 2010",MEM,POR,Memphis Grizzlies,Portland Trail Blazers,93,103,-10,Home,92.9,True,2010
201003030POR,"Wed, Mar 3, 2010",POR,IND,Portland Trail Blazers,Indiana Pacers,102,79,23,Home,89.6,True,2010
201003070DEN,"Sun, Mar 7, 2010",DEN,POR,Denver Nuggets,Portland Trail Blazers,118,106,12,Home,92.3,True,2010
201003090POR,"Tue, Mar 9, 2010",POR,SAC,Portland Trail Blazers,Sacramento Kings,88,81,7,Home,86.1,True,2010
201003110GSW,"Thu, Mar 11, 2010",GSW,POR,Golden State Warriors,Portland Trail Blazers,105,110,-5,Home,91.7,True,2010
201003120SAC,"Fri, Mar 12, 2010",SAC,POR,Sacramento Kings,Portland Trail Blazers,94,110,-16,Home,89.2,True,2010
201003140POR,"Sun, Mar 14, 2010",POR,TOR,Portland Trail Blazers,Toronto Raptors,109,98,11,Home,79.9,True,2010
201003190POR,"Fri, Mar 19, 2010",POR,WAS,Portland Trail Blazers,Washington Wizards,76,74,2,Home,82.6,True,2010
201003210PHO,"Sun, Mar 21, 2010",PHO,POR,Phoenix Suns,Portland Trail Blazers,93,87,6,Home,87.5,True,2010
201003250POR,"Thu, Mar 25, 2010",POR,DAL,Portland Trail Blazers,Dallas Mavericks,101,89,12,Home,87.3,True,2010
201003270NOH,"Sat, Mar 27, 2010",NOH,POR,New Orleans Hornets,Portland Trail Blazers,101,112,-11,Home,82.2,True,2010
201003280OKC,"Sun, Mar 28, 2010",OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,87,92,-5,Home,83.4,True,2010
201003310POR,"Wed, Mar 31, 2010",POR,NYK,Portland Trail Blazers,New York Knicks,118,90,28,Home,89.9,True,2010
201004010DEN,"Thu, Apr 1, 2010",DEN,POR,Denver Nuggets,Portland Trail Blazers,109,92,17,Home,90.1,True,2010
201004030SAC,"Sat, Apr 3, 2010",SAC,POR,Sacramento Kings,Portland Trail Blazers,87,98,-11,Home,85.3,True,2010
201004070LAC,"Wed, Apr 7, 2010",LAC,POR,Los Angeles Clippers,Portland Trail Blazers,85,93,-8,Home,86.3,True,2010
201004090POR,"Fri, Apr 9, 2010",POR,DAL,Portland Trail Blazers,Dallas Mavericks,77,83,-6,Home,85.7,True,2010
201004110LAL,"Sun, Apr 11, 2010",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,88,91,-3,Home,85.2,True,2010
201004120POR,"Mon, Apr 12, 2010",POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,103,95,8,Home,86.1,True,2010
201004140POR,"Wed, Apr 14, 2010",POR,GSW,Portland Trail Blazers,Golden State Warriors,116,122,-6,Home,98.9,True,2010
201004180PHO,"Sun, Apr 18, 2010",PHO,POR,Phoenix Suns,Portland Trail Blazers,100,105,-5,Home,91.2,True,2010
201004200PHO,"Tue, Apr 20, 2010",PHO,POR,Phoenix Suns,Portland Trail Blazers,119,90,29,Home,86.3,True,2010
201004220POR,"Thu, Apr 22, 2010",POR,PHO,Portland Trail Blazers,Phoenix Suns,89,108,-19,Home,86.8,True,2010
201004240POR,"Sat, Apr 24, 2010",POR,PHO,Portland Trail Blazers,Phoenix Suns,96,87,9,Home,85.9,True,2010
201004260PHO,"Mon, Apr 26, 2010",PHO,POR,Phoenix Suns,Portland Trail Blazers,107,88,19,Home,82.2,True,2010
201004290POR,"Thu, Apr 29, 2010",POR,PHO,Portland Trail Blazers,Phoenix Suns,90,99,-9,Home,88.5,True,2010
200910300PHO,"Fri, Oct 30, 2009",PHO,GSW,Phoenix Suns,Golden State Warriors,123,101,22,Home,109.4,True,2010
200911040GSW,"Wed, Nov 4, 2009",GSW,MEM,Golden State Warriors,Memphis Grizzlies,113,105,8,Home,98.4,True,2010
200911060GSW,"Fri, Nov 6, 2009",GSW,LAC,Golden State Warriors,Los Angeles Clippers,90,118,-28,Home,98.4,True,2010
200911080SAC,"Sun, Nov 8, 2009",SAC,GSW,Sacramento Kings,Golden State Warriors,120,107,13,Home,100.3,True,2010
200911090GSW,"Mon, Nov 9, 2009",GSW,MIN,Golden State Warriors,Minnesota Timberwolves,146,105,41,Home,106.6,True,2010
200911110IND,"Wed, Nov 11, 2009",IND,GSW,Indiana Pacers,Golden State Warriors,108,94,14,Home,102.1,True,2010
200911130NYK,"Fri, Nov 13, 2009",NYK,GSW,New York Knicks,Golden State Warriors,107,121,-14,Home,101.2,True,2010
200911140MIL,"Sat, Nov 14, 2009",MIL,GSW,Milwaukee Bucks,Golden State Warriors,129,125,4,Home,101.6,True,2010
200911170CLE,"Tue, Nov 17, 2009",CLE,GSW,Cleveland Cavaliers,Golden State Warriors,114,108,6,Home,95.3,True,2010
200911180BOS,"Wed, Nov 18, 2009",BOS,GSW,Boston Celtics,Golden State Warriors,109,95,14,Home,97.8,True,2010
200911240DAL,"Tue, Nov 24, 2009",DAL,GSW,Dallas Mavericks,Golden State Warriors,103,111,-8,Home,103.1,True,2010
200911250SAS,"Wed, Nov 25, 2009",SAS,GSW,San Antonio Spurs,Golden State Warriors,118,104,14,Home,103.4,True,2010
200911280GSW,"Sat, Nov 28, 2009",GSW,LAL,Golden State Warriors,Los Angeles Lakers,97,130,-33,Home,103.6,True,2010
200911300GSW,"Mon, Nov 30, 2009",GSW,IND,Golden State Warriors,Indiana Pacers,126,107,19,Home,109.5,True,2010
200912010DEN,"Tue, Dec 1, 2009",DEN,GSW,Denver Nuggets,Golden State Warriors,135,107,28,Home,104.3,True,2010
200912050GSW,"Sat, Dec 5, 2009",GSW,ORL,Golden State Warriors,Orlando Magic,118,126,-8,Home,101.7,True,2010
200912070OKC,"Mon, Dec 7, 2009",OKC,GSW,Oklahoma City Thunder,Golden State Warriors,104,88,16,Home,100.5,True,2010
200912090NJN,"Wed, Dec 9, 2009",NJN,GSW,New Jersey Nets,Golden State Warriors,89,105,-16,Home,96.6,True,2010
200912110CHI,"Fri, Dec 11, 2009",CHI,GSW,Chicago Bulls,Golden State Warriors,96,91,5,Home,93.7,True,2010
200912120DET,"Sat, Dec 12, 2009",DET,GSW,Detroit Pistons,Golden State Warriors,104,95,9,Home,94.6,True,2010
200912140PHI,"Mon, Dec 14, 2009",PHI,GSW,Philadelphia 76ers,Golden State Warriors,117,101,16,Home,95.9,True,2010
200912160GSW,"Wed, Dec 16, 2009",GSW,SAS,Golden State Warriors,San Antonio Spurs,91,103,-12,Home,97.9,True,2010
200912180GSW,"Fri, Dec 18, 2009",GSW,WAS,Golden State Warriors,Washington Wizards,109,118,-9,Home,106.5,True,2010
200912220MEM,"Tue, Dec 22, 2009",MEM,GSW,Memphis Grizzlies,Golden State Warriors,121,108,13,Home,103.0,True,2010
200912230NOH,"Wed, Dec 23, 2009",NOH,GSW,New Orleans Hornets,Golden State Warriors,108,102,6,Home,98.7,True,2010
200912260GSW,"Sat, Dec 26, 2009",GSW,PHO,Golden State Warriors,Phoenix Suns,132,127,5,Home,106.4,True,2010
200912280GSW,"Mon, Dec 28, 2009",GSW,BOS,Golden State Warriors,Boston Celtics,103,99,4,Home,102.2,True,2010
200912290LAL,"Tue, Dec 29, 2009",LAL,GSW,Los Angeles Lakers,Golden State Warriors,124,118,6,Home,101.9,True,2010
201001050DEN,"Tue, Jan 5, 2010",DEN,GSW,Denver Nuggets,Golden State Warriors,123,122,1,Home,99.4,True,2010
201001060MIN,"Wed, Jan 6, 2010",MIN,GSW,Minnesota Timberwolves,Golden State Warriors,101,107,-6,Home,97.4,True,2010
201001080GSW,"Fri, Jan 8, 2010",GSW,SAC,Golden State Warriors,Sacramento Kings,108,101,7,Home,97.5,True,2010
201001110GSW,"Mon, Jan 11, 2010",GSW,CLE,Golden State Warriors,Cleveland Cavaliers,114,117,-3,Home,102.5,True,2010
201001130GSW,"Wed, Jan 13, 2010",GSW,MIA,Golden State Warriors,Miami Heat,102,115,-13,Home,88.1,True,2010
201001150GSW,"Fri, Jan 15, 2010",GSW,MIL,Golden State Warriors,Milwaukee Bucks,104,113,-9,Home,101.9,True,2010
201001180GSW,"Mon, Jan 18, 2010",GSW,CHI,Golden State Warriors,Chicago Bulls,114,97,17,Home,105.4,True,2010
201001200GSW,"Wed, Jan 20, 2010",GSW,DEN,Golden State Warriors,Denver Nuggets,118,123,-5,Home,93.6,True,2010
201001220GSW,"Fri, Jan 22, 2010",GSW,NJN,Golden State Warriors,New Jersey Nets,111,79,32,Home,94.7,True,2010
201001230PHO,"Sat, Jan 23, 2010",PHO,GSW,Phoenix Suns,Golden State Warriors,112,103,9,Home,97.7,True,2010
201001260SAC,"Tue, Jan 26, 2010",SAC,GSW,Sacramento Kings,Golden State Warriors,99,96,3,Home,103.9,True,2010
201001270GSW,"Wed, Jan 27, 2010",GSW,NOH,Golden State Warriors,New Orleans Hornets,110,123,-13,Home,104.9,True,2010
201001290GSW,"Fri, Jan 29, 2010",GSW,CHA,Golden State Warriors,Charlotte Bobcats,110,121,-11,Home,98.1,True,2010
