boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
201704120HOU,"Wed, Apr 12, 2017",HOU,MIN,Houston Rockets,Minnesota Timberwolves,123,118,5,Home,100.2,True,2017
201704160HOU,"Sun, Apr 16, 2017",HOU,OKC,Houston Rockets,Oklahoma City Thunder,118,87,31,Home,97.7,True,2017
201704190HOU,"Wed, Apr 19, 2017",HOU,OKC,Houston Rockets,Oklahoma City Thunder,115,111,4,Home,96.9,True,2017
201704210OKC,"Fri, Apr 21, 2017",OKC,HOU,Oklahoma City Thunder,Houston Rockets,115,113,2,Home,95.4,True,2017
201704230OKC,"Sun, Apr 23, 2017",OKC,HOU,Oklahoma City Thunder,Houston Rockets,109,113,-4,Home,102.8,True,2017
201704250HOU,"Tue, Apr 25, 2017",HOU,OKC,Houston Rockets,Oklahoma City Thunder,105,99,6,Home,96.4,True,2017
201705010SAS,"Mon, May 1, 2017",SAS,HOU,San Antonio Spurs,Houston Rockets,99,126,-27,Home,102.4,True,2017
201705030SAS,"Wed, May 3, 2017",SAS,HOU,San Antonio Spurs,Houston Rockets,121,96,25,Home,87.2,True,2017
201705050HOU,"Fri, May 5, 2017",HOU,SAS,Houston Rockets,San Antonio Spurs,92,103,-11,Home,95.2,True,2017
201705070HOU,"Sun, May 7, 2017",HOU,SAS,Houston Rockets,San Antonio Spurs,125,104,21,Home,98.9,True,2017
201705090SAS,"Tue, May 9, 2017",SAS,HOU,San Antonio Spurs,Houston Rockets,110,107,3,Home,89.1,True,2017
201705110HOU,"Thu, May 11, 2017",HOU,SAS,Houston Rockets,San Antonio Spurs,75,114,-39,Home,90.6,True,2017
201610280UTA,"Fri, Oct 28, 2016",UTA,LAL,Utah Jazz,Los Angeles Lakers,96,89,7,Home,92.1,True,2017
201610300OKC,"Sun, Oct 30, 2016",OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,113,96,17,Home,105.9,True,2017
201611010IND,"Tue, Nov 1, 2016",IND,LAL,Indiana Pacers,Los Angeles Lakers,115,108,7,Home,102.9,True,2017
201611020ATL,"Wed, Nov 2, 2016",ATL,LAL,Atlanta Hawks,Los Angeles Lakers,116,123,-7,Home,101.6,True,2017
201611040LAL,"Fri, Nov 4, 2016",LAL,GSW,Los Angeles Lakers,Golden State Warriors,117,97,20,Home,102.5,True,2017
201611060LAL,"Sun, Nov 6, 2016",LAL,PHO,Los Angeles Lakers,Phoenix Suns,119,108,11,Home,106.0,True,2017
201611080LAL,"Tue, Nov 8, 2016",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,97,109,-12,Home,90.2,True,2017
201611100SAC,"Thu, Nov 10, 2016",SAC,LAL,Sacramento Kings,Los Angeles Lakers,91,101,-10,Home,97.6,True,2017
201611120NOP,"Sat, Nov 12, 2016",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,99,126,-27,Home,94.9,True,2017
201611130MIN,"Sun, Nov 13, 2016",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,125,99,26,Home,96.6,True,2017
201611150LAL,"Tue, Nov 15, 2016",LAL,BRK,Los Angeles Lakers,Brooklyn Nets,125,118,7,Home,108.1,True,2017
201611180LAL,"Fri, Nov 18, 2016",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,107,116,-9,Home,93.0,True,2017
201611200LAL,"Sun, Nov 20, 2016",LAL,CHI,Los Angeles Lakers,Chicago Bulls,110,118,-8,Home,98.9,True,2017
201611220LAL,"Tue, Nov 22, 2016",LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,111,109,2,Home,98.2,True,2017
201611230GSW,"Wed, Nov 23, 2016",GSW,LAL,Golden State Warriors,Los Angeles Lakers,149,106,43,Home,104.4,True,2017
201611250LAL,"Fri, Nov 25, 2016",LAL,GSW,Los Angeles Lakers,Golden State Warriors,85,109,-24,Home,101.5,True,2017
201611270LAL,"Sun, Nov 27, 2016",LAL,ATL,Los Angeles Lakers,Atlanta Hawks,109,94,15,Home,94.7,True,2017
201611290NOP,"Tue, Nov 29, 2016",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,105,88,17,Home,94.5,True,2017
201611300CHI,"Wed, Nov 30, 2016",CHI,LAL,Chicago Bulls,Los Angeles Lakers,90,96,-6,Home,101.4,True,2017
201612020TOR,"Fri, Dec 2, 2016",TOR,LAL,Toronto Raptors,Los Angeles Lakers,113,80,33,Home,91.7,True,2017
201612030MEM,"Sat, Dec 3, 2016",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,103,100,3,Home,91.8,True,2017
201612050LAL,"Mon, Dec 5, 2016",LAL,UTA,Los Angeles Lakers,Utah Jazz,101,107,-6,Home,89.6,True,2017
201612090LAL,"Fri, Dec 9, 2016",LAL,PHO,Los Angeles Lakers,Phoenix Suns,115,119,-4,Home,102.4,True,2017
201612110LAL,"Sun, Dec 11, 2016",LAL,NYK,Los Angeles Lakers,New York Knicks,112,118,-6,Home,99.1,True,2017
201612120SAC,"Mon, Dec 12, 2016",SAC,LAL,Sacramento Kings,Los Angeles Lakers,116,92,24,Home,96.0,True,2017
201612140BRK,"Wed, Dec 14, 2016",BRK,LAL,Brooklyn Nets,Los Angeles Lakers,107,97,10,Home,96.0,True,2017
201612160PHI,"Fri, Dec 16, 2016",PHI,LAL,Philadelphia 76ers,Los Angeles Lakers,89,100,-11,Home,97.7,True,2017
201612170CLE,"Sat, Dec 17, 2016",CLE,LAL,Cleveland Cavaliers,Los Angeles Lakers,119,108,11,Home,91.6,True,2017
201612200CHO,"Tue, Dec 20, 2016",CHO,LAL,Charlotte Hornets,Los Angeles Lakers,117,113,4,Home,94.0,True,2017
201612220MIA,"Thu, Dec 22, 2016",MIA,LAL,Miami Heat,Los Angeles Lakers,115,107,8,Home,96.4,True,2017
201612230ORL,"Fri, Dec 23, 2016",ORL,LAL,Orlando Magic,Los Angeles Lakers,109,90,19,Home,99.7,True,2017
201612250LAL,"Sun, Dec 25, 2016",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,111,102,9,Home,96.4,True,2017
201612270LAL,"Tue, Dec 27, 2016",LAL,UTA,Los Angeles Lakers,Utah Jazz,100,102,-2,Home,88.8,True,2017
201612290LAL,"Thu, Dec 29, 2016",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,89,101,-12,Home,86.2,True,2017
201701010LAL,"Sun, Jan 1, 2017",LAL,TOR,Los Angeles Lakers,Toronto Raptors,114,123,-9,Home,95.6,True,2017
201701030LAL,"Tue, Jan 3, 2017",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,116,102,14,Home,93.9,True,2017
201701050POR,"Thu, Jan 5, 2017",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,118,109,9,Home,98.4,True,2017
201701060LAL,"Fri, Jan 6, 2017",LAL,MIA,Los Angeles Lakers,Miami Heat,127,100,27,Home,100.3,True,2017
201701080LAL,"Sun, Jan 8, 2017",LAL,ORL,Los Angeles Lakers,Orlando Magic,111,95,16,Home,102.0,True,2017
201701100LAL,"Tue, Jan 10, 2017",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,87,108,-21,Home,93.5,True,2017
201701120SAS,"Thu, Jan 12, 2017",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,134,94,40,Home,94.8,True,2017
201701140LAC,"Sat, Jan 14, 2017",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,113,97,16,Home,96.0,True,2017
201701150LAL,"Sun, Jan 15, 2017",LAL,DET,Los Angeles Lakers,Detroit Pistons,97,102,-5,Home,96.8,True,2017
201701170LAL,"Tue, Jan 17, 2017",LAL,DEN,Los Angeles Lakers,Denver Nuggets,121,127,-6,Home,101.4,True,2017
201701200LAL,"Fri, Jan 20, 2017",LAL,IND,Los Angeles Lakers,Indiana Pacers,108,95,13,Home,99.7,True,2017
201701220DAL,"Sun, Jan 22, 2017",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,122,73,49,Home,90.1,True,2017
201701250POR,"Wed, Jan 25, 2017",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,105,98,7,Home,98.0,True,2017
201701260UTA,"Thu, Jan 26, 2017",UTA,LAL,Utah Jazz,Los Angeles Lakers,96,88,8,Home,89.5,True,2017
201701310LAL,"Tue, Jan 31, 2017",LAL,DEN,Los Angeles Lakers,Denver Nuggets,120,116,4,Home,98.2,True,2017
201702020WAS,"Thu, Feb 2, 2017",WAS,LAL,Washington Wizards,Los Angeles Lakers,116,108,8,Home,101.3,True,2017
201702030BOS,"Fri, Feb 3, 2017",BOS,LAL,Boston Celtics,Los Angeles Lakers,113,107,6,Home,100.8,True,2017
201702060NYK,"Mon, Feb 6, 2017",NYK,LAL,New York Knicks,Los Angeles Lakers,107,121,-14,Home,101.3,True,2017
201702080DET,"Wed, Feb 8, 2017",DET,LAL,Detroit Pistons,Los Angeles Lakers,121,102,19,Home,107.7,True,2017
201702100MIL,"Fri, Feb 10, 2017",MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,114,122,-8,Home,101.5,True,2017
201702140LAL,"Tue, Feb 14, 2017",LAL,SAC,Los Angeles Lakers,Sacramento Kings,96,97,-1,Home,92.1,True,2017
201702150PHO,"Wed, Feb 15, 2017",PHO,LAL,Phoenix Suns,Los Angeles Lakers,137,101,36,Home,106.3,True,2017
201702240OKC,"Fri, Feb 24, 2017",OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,110,93,17,Home,104.1,True,2017
201702260LAL,"Sun, Feb 26, 2017",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,98,119,-21,Home,97.5,True,2017
201702280LAL,"Tue, Feb 28, 2017",LAL,CHO,Los Angeles Lakers,Charlotte Hornets,104,109,-5,Home,95.2,True,2017
201703030LAL,"Fri, Mar 3, 2017",LAL,BOS,Los Angeles Lakers,Boston Celtics,95,115,-20,Home,103.1,True,2017
201703050LAL,"Sun, Mar 5, 2017",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,97,105,-8,Home,101.5,True,2017
201703070DAL,"Tue, Mar 7, 2017",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,122,111,11,Home,97.9,True,2017
201703090PHO,"Thu, Mar 9, 2017",PHO,LAL,Phoenix Suns,Los Angeles Lakers,110,122,-12,Home,100.4,True,2017
201703120LAL,"Sun, Mar 12, 2017",LAL,PHI,Los Angeles Lakers,Philadelphia 76ers,116,118,-2,Home,104.3,True,2017
201703130DEN,"Mon, Mar 13, 2017",DEN,LAL,Denver Nuggets,Los Angeles Lakers,129,101,28,Home,102.3,True,2017
201703170LAL,"Fri, Mar 17, 2017",LAL,MIL,Los Angeles Lakers,Milwaukee Bucks,103,107,-4,Home,96.3,True,2017
201703190LAL,"Sun, Mar 19, 2017",LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,120,125,-5,Home,94.0,True,2017
201703210LAL,"Tue, Mar 21, 2017",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,109,133,-24,Home,97.0,True,2017
201703240LAL,"Fri, Mar 24, 2017",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,130,119,11,Home,95.1,True,2017
201703260LAL,"Sun, Mar 26, 2017",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,81,97,-16,Home,98.0,True,2017
201703280LAL,"Tue, Mar 28, 2017",LAL,WAS,Los Angeles Lakers,Washington Wizards,108,119,-11,Home,99.3,True,2017
201703300MIN,"Thu, Mar 30, 2017",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,119,104,15,Home,92.3,True,2017
201704010LAC,"Sat, Apr 1, 2017",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,115,104,11,Home,95.9,True,2017
201704020LAL,"Sun, Apr 2, 2017",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,108,103,5,Home,92.4,True,2017
201704050SAS,"Wed, Apr 5, 2017",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,95,102,-7,Home,97.5,True,2017
201704070LAL,"Fri, Apr 7, 2017",LAL,SAC,Los Angeles Lakers,Sacramento Kings,98,94,4,Home,92.0,True,2017
201704090LAL,"Sun, Apr 9, 2017",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,110,109,1,Home,97.2,True,2017
201704110LAL,"Tue, Apr 11, 2017",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,108,96,12,Home,98.4,True,2017
201704120GSW,"Wed, Apr 12, 2017",GSW,LAL,Golden State Warriors,Los Angeles Lakers,109,94,15,Home,103.2,True,2017
201610260IND,"Wed, Oct 26, 2016",IND,DAL,Indiana Pacers,Dallas Mavericks,130,121,9,Home,103.6,True,2017
201611020UTA,"Wed, Nov 2, 2016",UTA,DAL,Utah Jazz,Dallas Mavericks,97,81,16,Home,88.4,True,2017
201611040DAL,"Fri, Nov 4, 2016",DAL,POR,Dallas Mavericks,Portland Trail Blazers,95,105,-10,Home,95.6,True,2017
201611060DAL,"Sun, Nov 6, 2016",DAL,MIL,Dallas Mavericks,Milwaukee Bucks,86,75,11,Home,90.2,True,2017
201611090GSW,"Wed, Nov 9, 2016",GSW,DAL,Golden State Warriors,Dallas Mavericks,116,95,21,Home,90.9,True,2017
201611140NYK,"Mon, Nov 14, 2016",NYK,DAL,New York Knicks,Dallas Mavericks,93,77,16,Home,86.8,True,2017
201611160BOS,"Wed, Nov 16, 2016",BOS,DAL,Boston Celtics,Dallas Mavericks,90,83,7,Home,89.7,True,2017
201611180DAL,"Fri, Nov 18, 2016",DAL,MEM,Dallas Mavericks,Memphis Grizzlies,64,80,-16,Home,86.7,True,2017
201611190ORL,"Sat, Nov 19, 2016",ORL,DAL,Orlando Magic,Dallas Mavericks,95,87,8,Home,94.2,True,2017
201611210SAS,"Mon, Nov 21, 2016",SAS,DAL,San Antonio Spurs,Dallas Mavericks,96,91,5,Home,88.9,True,2017
201611230DAL,"Wed, Nov 23, 2016",DAL,LAC,Dallas Mavericks,Los Angeles Clippers,104,124,-20,Home,98.2,True,2017
201611250CLE,"Fri, Nov 25, 2016",CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,128,90,38,Home,96.7,True,2017
201611270DAL,"Sun, Nov 27, 2016",DAL,NOP,Dallas Mavericks,New Orleans Pelicans,91,81,10,Home,85.4,True,2017
201611300DAL,"Wed, Nov 30, 2016",DAL,SAS,Dallas Mavericks,San Antonio Spurs,87,94,-7,Home,84.3,True,2017
201612010CHO,"Thu, Dec 1, 2016",CHO,DAL,Charlotte Hornets,Dallas Mavericks,97,87,10,Home,92.1,True,2017
201612030DAL,"Sat, Dec 3, 2016",DAL,CHI,Dallas Mavericks,Chicago Bulls,107,82,25,Home,88.8,True,2017
201612050DAL,"Mon, Dec 5, 2016",DAL,CHO,Dallas Mavericks,Charlotte Hornets,101,109,-8,Home,92.6,True,2017
201612070DAL,"Wed, Dec 7, 2016",DAL,SAC,Dallas Mavericks,Sacramento Kings,89,120,-31,Home,97.8,True,2017
201612090DAL,"Fri, Dec 9, 2016",DAL,IND,Dallas Mavericks,Indiana Pacers,111,103,8,Home,89.7,True,2017
201612120DAL,"Mon, Dec 12, 2016",DAL,DEN,Dallas Mavericks,Denver Nuggets,112,92,20,Home,82.9,True,2017
201612140DAL,"Wed, Dec 14, 2016",DAL,DET,Dallas Mavericks,Detroit Pistons,85,95,-10,Home,88.4,True,2017
201612160UTA,"Fri, Dec 16, 2016",UTA,DAL,Utah Jazz,Dallas Mavericks,103,100,3,Home,83.4,True,2017
201612180DAL,"Sun, Dec 18, 2016",DAL,SAC,Dallas Mavericks,Sacramento Kings,99,79,20,Home,90.7,True,2017
201612190DEN,"Mon, Dec 19, 2016",DEN,DAL,Denver Nuggets,Dallas Mavericks,117,107,10,Home,90.7,True,2017
201612210POR,"Wed, Dec 21, 2016",POR,DAL,Portland Trail Blazers,Dallas Mavericks,95,96,-1,Home,90.2,True,2017
201612230LAC,"Fri, Dec 23, 2016",LAC,DAL,Los Angeles Clippers,Dallas Mavericks,88,90,-2,Home,90.3,True,2017
201612260NOP,"Mon, Dec 26, 2016",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,111,104,7,Home,88.2,True,2017
201612300GSW,"Fri, Dec 30, 2016",GSW,DAL,Golden State Warriors,Dallas Mavericks,108,99,9,Home,96.9,True,2017
201701030DAL,"Tue, Jan 3, 2017",DAL,WAS,Dallas Mavericks,Washington Wizards,113,105,8,Home,98.8,True,2017
201701050DAL,"Thu, Jan 5, 2017",DAL,PHO,Dallas Mavericks,Phoenix Suns,95,102,-7,Home,87.7,True,2017
201701070DAL,"Sat, Jan 7, 2017",DAL,ATL,Dallas Mavericks,Atlanta Hawks,82,97,-15,Home,91.5,True,2017
201701090MIN,"Mon, Jan 9, 2017",MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,101,92,9,Home,88.4,True,2017
201701120PHO,"Thu, Jan 12, 2017",PHO,DAL,Phoenix Suns,Dallas Mavericks,108,113,-5,Home,94.1,True,2017
