boxscore_id,date,team,opponent,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
202412130MEM,2024-12-13,MEM,BRK,Memphis Grizzlies,Brooklyn Nets,135.0,119.0,16.0,Home,107.5,True,2025
202412130POR,2024-12-13,POR,SAS,Portland Trail Blazers,San Antonio Spurs,116.0,118.0,-2.0,Home,94.9,True,2025
202412130CLE,2024-12-13,CLE,WAS,Cleveland Cavaliers,Washington Wizards,115.0,105.0,10.0,Home,100.9,True,2025
202412130DEN,2024-12-13,DEN,LAC,Denver Nuggets,Los Angeles Clippers,120.0,98.0,22.0,Home,104.8,True,2025
202412130PHI,2024-12-13,PHI,IND,Philadelphia 76ers,Indiana Pacers,107.0,121.0,-14.0,Home,97.6,True,2025
202412130MIN,2024-12-13,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,97.0,87.0,10.0,Home,98.3,True,2025
202412130UTA,2024-12-13,UTA,PHO,Utah Jazz,Phoenix Suns,126.0,134.0,-8.0,Home,94.2,True,2025
202412140OKC,2024-12-14,OKC,HOU,Oklahoma City Thunder,Houston Rockets,111.0,96.0,15.0,Home,99.9,True,2025
202412140MIL,2024-12-14,MIL,ATL,Milwaukee Bucks,Atlanta Hawks,110.0,102.0,8.0,Home,102.0,True,2025
202412150LAL,2024-12-15,LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,116.0,110.0,6.0,Home,109.4,True,2025
202412150SAS,2024-12-15,SAS,MIN,San Antonio Spurs,Minnesota Timberwolves,92.0,106.0,-14.0,Home,100.3,True,2025
202412150GSW,2024-12-15,GSW,DAL,Golden State Warriors,Dallas Mavericks,133.0,143.0,-10.0,Home,101.0,True,2025
202412150ORL,2024-12-15,ORL,NYK,Orlando Magic,New York Knicks,91.0,100.0,-9.0,Home,94.6,True,2025
202412150WAS,2024-12-15,WAS,BOS,Washington Wizards,Boston Celtics,98.0,112.0,-14.0,Home,100.9,True,2025
202412150IND,2024-12-15,IND,NOP,Indiana Pacers,New Orleans Pelicans,119.0,104.0,15.0,Home,100.9,True,2025
202412150PHO,2024-12-15,PHO,POR,Phoenix Suns,Portland Trail Blazers,116.0,109.0,7.0,Home,96.5,True,2025
202412160CHO,2024-12-16,CHO,PHI,Charlotte Hornets,Philadelphia 76ers,108.0,121.0,-13.0,Home,102.1,True,2025
202412160DET,2024-12-16,DET,MIA,Detroit Pistons,Miami Heat,125.0,124.0,1.0,Home,101.9,True,2025
202412160LAC,2024-12-16,LAC,UTA,Los Angeles Clippers,Utah Jazz,144.0,107.0,37.0,Home,103.7,True,2025
202412160TOR,2024-12-16,TOR,CHI,Toronto Raptors,Chicago Bulls,121.0,122.0,-1.0,Home,108.2,True,2025
202412160SAC,2024-12-16,SAC,DEN,Sacramento Kings,Denver Nuggets,129.0,130.0,-1.0,Home,108.8,True,2025
202412160BRK,2024-12-16,BRK,CLE,Brooklyn Nets,Cleveland Cavaliers,101.0,130.0,-29.0,Home,98.9,True,2025
202412190HOU,2024-12-19,HOU,NOP,Houston Rockets,New Orleans Pelicans,133.0,113.0,20.0,Home,100.2,True,2025
202412190WAS,2024-12-19,WAS,CHO,Washington Wizards,Charlotte Hornets,123.0,114.0,9.0,Home,100.7,True,2025
202412190MEM,2024-12-19,MEM,GSW,Memphis Grizzlies,Golden State Warriors,144.0,93.0,51.0,Home,104.9,True,2025
202412190SAS,2024-12-19,SAS,ATL,San Antonio Spurs,Atlanta Hawks,133.0,126.0,7.0,Home,105.2,True,2025
202412190DAL,2024-12-19,DAL,LAC,Dallas Mavericks,Los Angeles Clippers,95.0,118.0,-23.0,Home,99.4,True,2025
202412190MIN,2024-12-19,MIN,NYK,Minnesota Timberwolves,New York Knicks,107.0,133.0,-26.0,Home,101.0,True,2025
202412190ORL,2024-12-19,ORL,OKC,Orlando Magic,Oklahoma City Thunder,99.0,105.0,-6.0,Home,96.4,True,2025
202412190DET,2024-12-19,DET,UTA,Detroit Pistons,Utah Jazz,119.0,126.0,-7.0,Home,106.8,True,2025
202412190BOS,2024-12-19,BOS,CHI,Boston Celtics,Chicago Bulls,108.0,117.0,-9.0,Home,97.9,True,2025
202412190PHO,2024-12-19,PHO,IND,Phoenix Suns,Indiana Pacers,111.0,120.0,-9.0,Home,101.1,True,2025
202412190POR,2024-12-19,POR,DEN,Portland Trail Blazers,Denver Nuggets,126.0,124.0,2.0,Home,98.1,True,2025
202412190SAC,2024-12-19,SAC,LAL,Sacramento Kings,Los Angeles Lakers,100.0,113.0,-13.0,Home,102.8,True,2025
202412190TOR,2024-12-19,TOR,BRK,Toronto Raptors,Brooklyn Nets,94.0,101.0,-7.0,Home,91.6,True,2025
202412220TOR,2024-12-22,TOR,HOU,Toronto Raptors,Houston Rockets,,,,Home,,False,2025
202412230CHO,2024-12-23,CHO,HOU,Charlotte Hornets,Houston Rockets,,,,Home,,False,2025
202412260NOP,2024-12-26,NOP,HOU,New Orleans Pelicans,Houston Rockets,,,,Home,,False,2025
202412270HOU,2024-12-27,HOU,MIN,Houston Rockets,Minnesota Timberwolves,,,,Home,,False,2025
202412290HOU,2024-12-29,HOU,MIA,Houston Rockets,Miami Heat,,,,Home,,False,2025
202501010HOU,2025-01-01,HOU,DAL,Houston Rockets,Dallas Mavericks,,,,Home,,False,2025
202501030HOU,2025-01-03,HOU,BOS,Houston Rockets,Boston Celtics,,,,Home,,False,2025
202501050HOU,2025-01-05,HOU,LAL,Houston Rockets,Los Angeles Lakers,,,,Home,,False,2025
202501070WAS,2025-01-07,WAS,HOU,Washington Wizards,Houston Rockets,,,,Home,,False,2025
202501090MEM,2025-01-09,MEM,HOU,Memphis Grizzlies,Houston Rockets,,,,Home,,False,2025
202501110ATL,2025-01-11,ATL,HOU,Atlanta Hawks,Houston Rockets,,,,Home,,False,2025
202501130HOU,2025-01-13,HOU,MEM,Houston Rockets,Memphis Grizzlies,,,,Home,,False,2025
202501150DEN,2025-01-15,DEN,HOU,Denver Nuggets,Houston Rockets,,,,Home,,False,2025
202501160SAC,2025-01-16,SAC,HOU,Sacramento Kings,Houston Rockets,,,,Home,,False,2025
202501180POR,2025-01-18,POR,HOU,Portland Trail Blazers,Houston Rockets,,,,Home,,False,2025
202501200HOU,2025-01-20,HOU,DET,Houston Rockets,Detroit Pistons,,,,Home,,False,2025
202501220HOU,2025-01-22,HOU,CLE,Houston Rockets,Cleveland Cavaliers,,,,Home,,False,2025
202501250CLE,2025-01-25,CLE,HOU,Cleveland Cavaliers,Houston Rockets,,,,Home,,False,2025
202501270BOS,2025-01-27,BOS,HOU,Boston Celtics,Houston Rockets,,,,Home,,False,2025
202501300MEM,2025-01-30,MEM,HOU,Memphis Grizzlies,Houston Rockets,,,,Home,,False,2025
202502010HOU,2025-02-01,HOU,BRK,Houston Rockets,Brooklyn Nets,,,,Home,,False,2025
202502030NYK,2025-02-03,NYK,HOU,New York Knicks,Houston Rockets,,,,Home,,False,2025
202502040BRK,2025-02-04,BRK,HOU,Brooklyn Nets,Houston Rockets,,,,Home,,False,2025
202502060MIN,2025-02-06,MIN,HOU,Minnesota Timberwolves,Houston Rockets,,,,Home,,False,2025
202502080DAL,2025-02-08,DAL,HOU,Dallas Mavericks,Houston Rockets,,,,Home,,False,2025
202502090HOU,2025-02-09,HOU,TOR,Houston Rockets,Toronto Raptors,,,,Home,,False,2025
202502120HOU,2025-02-12,HOU,PHO,Houston Rockets,Phoenix Suns,,,,Home,,False,2025
202502130HOU,2025-02-13,HOU,GSW,Houston Rockets,Golden State Warriors,,,,Home,,False,2025
202502210HOU,2025-02-21,HOU,MIN,Houston Rockets,Minnesota Timberwolves,,,,Home,,False,2025
202502220UTA,2025-02-22,UTA,HOU,Utah Jazz,Houston Rockets,,,,Home,,False,2025
202502250HOU,2025-02-25,HOU,MIL,Houston Rockets,Milwaukee Bucks,,,,Home,,False,2025
202502260HOU,2025-02-26,HOU,SAS,Houston Rockets,San Antonio Spurs,,,,Home,,False,2025
202503010HOU,2025-03-01,HOU,SAC,Houston Rockets,Sacramento Kings,,,,Home,,False,2025
202503030OKC,2025-03-03,OKC,HOU,Oklahoma City Thunder,Houston Rockets,,,,Home,,False,2025
202503040IND,2025-03-04,IND,HOU,Indiana Pacers,Houston Rockets,,,,Home,,False,2025
202503060NOP,2025-03-06,NOP,HOU,New Orleans Pelicans,Houston Rockets,,,,Home,,False,2025
202503080HOU,2025-03-08,HOU,NOP,Houston Rockets,New Orleans Pelicans,,,,Home,,False,2025
202503100HOU,2025-03-10,HOU,ORL,Houston Rockets,Orlando Magic,,,,Home,,False,2025
202503120HOU,2025-03-12,HOU,PHO,Houston Rockets,Phoenix Suns,,,,Home,,False,2025
202503140HOU,2025-03-14,HOU,DAL,Houston Rockets,Dallas Mavericks,,,,Home,,False,2025
202503150HOU,2025-03-15,HOU,CHI,Houston Rockets,Chicago Bulls,,,,Home,,False,2025
202503170HOU,2025-03-17,HOU,PHI,Houston Rockets,Philadelphia 76ers,,,,Home,,False,2025
202503190ORL,2025-03-19,ORL,HOU,Orlando Magic,Houston Rockets,,,,Home,,False,2025
202503210MIA,2025-03-21,MIA,HOU,Miami Heat,Houston Rockets,,,,Home,,False,2025
202503230HOU,2025-03-23,HOU,DEN,Houston Rockets,Denver Nuggets,,,,Home,,False,2025
202503250HOU,2025-03-25,HOU,ATL,Houston Rockets,Atlanta Hawks,,,,Home,,False,2025
202503270UTA,2025-03-27,UTA,HOU,Utah Jazz,Houston Rockets,,,,Home,,False,2025
202503300PHO,2025-03-30,PHO,HOU,Phoenix Suns,Houston Rockets,,,,Home,,False,2025
202503310LAL,2025-03-31,LAL,HOU,Los Angeles Lakers,Houston Rockets,,,,Home,,False,2025
202504020HOU,2025-04-02,HOU,UTA,Houston Rockets,Utah Jazz,,,,Home,,False,2025
202504040HOU,2025-04-04,HOU,OKC,Houston Rockets,Oklahoma City Thunder,,,,Home,,False,2025
202504060GSW,2025-04-06,GSW,HOU,Golden State Warriors,Houston Rockets,,,,Home,,False,2025
202504090LAC,2025-04-09,LAC,HOU,Los Angeles Clippers,Houston Rockets,,,,Home,,False,2025
202504110LAL,2025-04-11,LAL,HOU,Los Angeles Lakers,Houston Rockets,,,,Home,,False,2025
202504130HOU,2025-04-13,HOU,DEN,Houston Rockets,Denver Nuggets,,,,Home,,False,2025
202412200PHI,2024-12-20,PHI,CHO,Philadelphia 76ers,Charlotte Hornets,108.0,98.0,10.0,Home,91.3,True,2025
202412260WAS,2024-12-26,WAS,CHO,Washington Wizards,Charlotte Hornets,,,,Home,,False,2025
202412280CHO,2024-12-28,CHO,OKC,Charlotte Hornets,Oklahoma City Thunder,,,,Home,,False,2025
202412300CHO,2024-12-30,CHO,CHI,Charlotte Hornets,Chicago Bulls,,,,Home,,False,2025
202501030DET,2025-01-03,DET,CHO,Detroit Pistons,Charlotte Hornets,,,,Home,,False,2025
202501050CLE,2025-01-05,CLE,CHO,Cleveland Cavaliers,Charlotte Hornets,,,,Home,,False,2025
202501070CHO,2025-01-07,CHO,PHO,Charlotte Hornets,Phoenix Suns,,,,Home,,False,2025
202501090LAL,2025-01-09,LAL,CHO,Los Angeles Lakers,Charlotte Hornets,,,,Home,,False,2025
202501110LAC,2025-01-11,LAC,CHO,Los Angeles Clippers,Charlotte Hornets,,,,Home,,False,2025
202501120PHO,2025-01-12,PHO,CHO,Phoenix Suns,Charlotte Hornets,,,,Home,,False,2025
202501150UTA,2025-01-15,UTA,CHO,Utah Jazz,Charlotte Hornets,,,,Home,,False,2025
202501170CHI,2025-01-17,CHI,CHO,Chicago Bulls,Charlotte Hornets,,,,Home,,False,2025
202501200CHO,2025-01-20,CHO,DAL,Charlotte Hornets,Dallas Mavericks,,,,Home,,False,2025
202501220MEM,2025-01-22,MEM,CHO,Memphis Grizzlies,Charlotte Hornets,,,,Home,,False,2025
202501240CHO,2025-01-24,CHO,POR,Charlotte Hornets,Portland Trail Blazers,,,,Home,,False,2025
202501250CHO,2025-01-25,CHO,NOP,Charlotte Hornets,New Orleans Pelicans,,,,Home,,False,2025
202501270CHO,2025-01-27,CHO,LAL,Charlotte Hornets,Los Angeles Lakers,,,,Home,,False,2025
202501290CHO,2025-01-29,CHO,BRK,Charlotte Hornets,Brooklyn Nets,,,,Home,,False,2025
202501310CHO,2025-01-31,CHO,LAC,Charlotte Hornets,Los Angeles Clippers,,,,Home,,False,2025
202502010CHO,2025-02-01,CHO,DEN,Charlotte Hornets,Denver Nuggets,,,,Home,,False,2025
202502030CHO,2025-02-03,CHO,WAS,Charlotte Hornets,Washington Wizards,,,,Home,,False,2025
202502050CHO,2025-02-05,CHO,MIL,Charlotte Hornets,Milwaukee Bucks,,,,Home,,False,2025
202502070CHO,2025-02-07,CHO,SAS,Charlotte Hornets,San Antonio Spurs,,,,Home,,False,2025
202502090DET,2025-02-09,DET,CHO,Detroit Pistons,Charlotte Hornets,,,,Home,,False,2025
202502100BRK,2025-02-10,BRK,CHO,Brooklyn Nets,Charlotte Hornets,,,,Home,,False,2025
202502120ORL,2025-02-12,ORL,CHO,Orlando Magic,Charlotte Hornets,,,,Home,,False,2025
202502200DEN,2025-02-20,DEN,CHO,Denver Nuggets,Charlotte Hornets,,,,Home,,False,2025
202502220POR,2025-02-22,POR,CHO,Portland Trail Blazers,Charlotte Hornets,,,,Home,,False,2025
202502240SAC,2025-02-24,SAC,CHO,Sacramento Kings,Charlotte Hornets,,,,Home,,False,2025
202502250GSW,2025-02-25,GSW,CHO,Golden State Warriors,Charlotte Hornets,,,,Home,,False,2025
202502270DAL,2025-02-27,DAL,CHO,Dallas Mavericks,Charlotte Hornets,,,,Home,,False,2025
202503010CHO,2025-03-01,CHO,WAS,Charlotte Hornets,Washington Wizards,,,,Home,,False,2025
202503030CHO,2025-03-03,CHO,GSW,Charlotte Hornets,Golden State Warriors,,,,Home,,False,2025
202503050CHO,2025-03-05,CHO,MIN,Charlotte Hornets,Minnesota Timberwolves,,,,Home,,False,2025
202503070CHO,2025-03-07,CHO,CLE,Charlotte Hornets,Cleveland Cavaliers,,,,Home,,False,2025
202503080CHO,2025-03-08,CHO,BRK,Charlotte Hornets,Brooklyn Nets,,,,Home,,False,2025
202503100MIA,2025-03-10,MIA,CHO,Miami Heat,Charlotte Hornets,,,,Home,,False,2025
202503120ATL,2025-03-12,ATL,CHO,Atlanta Hawks,Charlotte Hornets,,,,Home,,False,2025
202503140SAS,2025-03-14,SAS,CHO,San Antonio Spurs,Charlotte Hornets,,,,Home,,False,2025
202503180CHO,2025-03-18,CHO,ATL,Charlotte Hornets,Atlanta Hawks,,,,Home,,False,2025
202503200CHO,2025-03-20,CHO,NYK,Charlotte Hornets,New York Knicks,,,,Home,,False,2025
202503210OKC,2025-03-21,OKC,CHO,Oklahoma City Thunder,Charlotte Hornets,,,,Home,,False,2025
202503230MIA,2025-03-23,MIA,CHO,Miami Heat,Charlotte Hornets,,,,Home,,False,2025
202503250CHO,2025-03-25,CHO,ORL,Charlotte Hornets,Orlando Magic,,,,Home,,False,2025
202503280TOR,2025-03-28,TOR,CHO,Toronto Raptors,Charlotte Hornets,,,,Home,,False,2025
202503300NOP,2025-03-30,NOP,CHO,New Orleans Pelicans,Charlotte Hornets,,,,Home,,False,2025
202503310CHO,2025-03-31,CHO,UTA,Charlotte Hornets,Utah Jazz,,,,Home,,False,2025
202504020IND,2025-04-02,IND,CHO,Indiana Pacers,Charlotte Hornets,,,,Home,,False,2025
202504040CHO,2025-04-04,CHO,SAC,Charlotte Hornets,Sacramento Kings,,,,Home,,False,2025
202504060CHO,2025-04-06,CHO,CHI,Charlotte Hornets,Chicago Bulls,,,,Home,,False,2025
202504080CHO,2025-04-08,CHO,MEM,Charlotte Hornets,Memphis Grizzlies,,,,Home,,False,2025
202504090TOR,2025-04-09,TOR,CHO,Toronto Raptors,Charlotte Hornets,,,,Home,,False,2025
202504110BOS,2025-04-11,BOS,CHO,Boston Celtics,Charlotte Hornets,,,,Home,,False,2025
202504130BOS,2025-04-13,BOS,CHO,Boston Celtics,Charlotte Hornets,,,,Home,,False,2025
202412210ATL,2024-12-21,ATL,MEM,Atlanta Hawks,Memphis Grizzlies,,,,Home,,False,2025
202412230MEM,2024-12-23,MEM,LAC,Memphis Grizzlies,Los Angeles Clippers,,,,Home,,False,2025
202412260MEM,2024-12-26,MEM,TOR,Memphis Grizzlies,Toronto Raptors,,,,Home,,False,2025
202412270NOP,2024-12-27,NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,,,,Home,,False,2025
202412290OKC,2024-12-29,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,,,,Home,,False,2025
202412310PHO,2024-12-31,PHO,MEM,Phoenix Suns,Memphis Grizzlies,,,,Home,,False,2025
202501030SAC,2025-01-03,SAC,MEM,Sacramento Kings,Memphis Grizzlies,,,,Home,,False,2025
202501040GSW,2025-01-04,GSW,MEM,Golden State Warriors,Memphis Grizzlies,,,,Home,,False,2025
202501060MEM,2025-01-06,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,,,,Home,,False,2025
202501110MIN,2025-01-11,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,,,,Home,,False,2025
202501150SAS,2025-01-15,SAS,MEM,San Antonio Spurs,Memphis Grizzlies,,,,Home,,False,2025
202501170SAS,2025-01-17,SAS,MEM,San Antonio Spurs,Memphis Grizzlies,,,,Home,,False,2025
202501200MEM,2025-01-20,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,,,,Home,,False,2025
202501240MEM,2025-01-24,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,,,,Home,,False,2025
202501250MEM,2025-01-25,MEM,UTA,Memphis Grizzlies,Utah Jazz,,,,Home,,False,2025
202501270NYK,2025-01-27,NYK,MEM,New York Knicks,Memphis Grizzlies,,,,Home,,False,2025
202502020MIL,2025-02-02,MIL,MEM,Milwaukee Bucks,Memphis Grizzlies,,,,Home,,False,2025
202502030MEM,2025-02-03,MEM,SAS,Memphis Grizzlies,San Antonio Spurs,,,,Home,,False,2025
202502050TOR,2025-02-05,TOR,MEM,Toronto Raptors,Memphis Grizzlies,,,,Home,,False,2025
202502080MEM,2025-02-08,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,,,,Home,,False,2025
202502110PHO,2025-02-11,PHO,MEM,Phoenix Suns,Memphis Grizzlies,,,,Home,,False,2025
202502120LAC,2025-02-12,LAC,MEM,Los Angeles Clippers,Memphis Grizzlies,,,,Home,,False,2025
202502200IND,2025-02-20,IND,MEM,Indiana Pacers,Memphis Grizzlies,,,,Home,,False,2025
202502210ORL,2025-02-21,ORL,MEM,Orlando Magic,Memphis Grizzlies,,,,Home,,False,2025
202502230CLE,2025-02-23,CLE,MEM,Cleveland Cavaliers,Memphis Grizzlies,,,,Home,,False,2025
202502250MEM,2025-02-25,MEM,PHO,Memphis Grizzlies,Phoenix Suns,,,,Home,,False,2025
202502280MEM,2025-02-28,MEM,NYK,Memphis Grizzlies,New York Knicks,,,,Home,,False,2025
202503010MEM,2025-03-01,MEM,SAS,Memphis Grizzlies,San Antonio Spurs,,,,Home,,False,2025
202503030MEM,2025-03-03,MEM,ATL,Memphis Grizzlies,Atlanta Hawks,,,,Home,,False,2025
202503050MEM,2025-03-05,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,,,,Home,,False,2025
202503070DAL,2025-03-07,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,,,,Home,,False,2025
202503090NOP,2025-03-09,NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,,,,Home,,False,2025
202503100MEM,2025-03-10,MEM,PHO,Memphis Grizzlies,Phoenix Suns,,,,Home,,False,2025
202503120MEM,2025-03-12,MEM,UTA,Memphis Grizzlies,Utah Jazz,,,,Home,,False,2025
202503140MEM,2025-03-14,MEM,CLE,Memphis Grizzlies,Cleveland Cavaliers,,,,Home,,False,2025
202503150MEM,2025-03-15,MEM,MIA,Memphis Grizzlies,Miami Heat,,,,Home,,False,2025
202503170SAC,2025-03-17,SAC,MEM,Sacramento Kings,Memphis Grizzlies,,,,Home,,False,2025
202503190POR,2025-03-19,POR,MEM,Portland Trail Blazers,Memphis Grizzlies,,,,Home,,False,2025
202503210LAC,2025-03-21,LAC,MEM,Los Angeles Clippers,Memphis Grizzlies,,,,Home,,False,2025
202503250UTA,2025-03-25,UTA,MEM,Utah Jazz,Memphis Grizzlies,,,,Home,,False,2025
202503270OKC,2025-03-27,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,,,,Home,,False,2025
202503290MEM,2025-03-29,MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,,,,Home,,False,2025
202503310MEM,2025-03-31,MEM,BOS,Memphis Grizzlies,Boston Celtics,,,,Home,,False,2025
202504010MEM,2025-04-01,MEM,GSW,Memphis Grizzlies,Golden State Warriors,,,,Home,,False,2025
202504030MIA,2025-04-03,MIA,MEM,Miami Heat,Memphis Grizzlies,,,,Home,,False,2025
202504050DET,2025-04-05,DET,MEM,Detroit Pistons,Memphis Grizzlies,,,,Home,,False,2025
202504100MEM,2025-04-10,MEM,MIN,Memphis Grizzlies,Minnesota Timberwolves,,,,Home,,False,2025
202504110DEN,2025-04-11,DEN,MEM,Denver Nuggets,Memphis Grizzlies,,,,Home,,False,2025
202504130MEM,2025-04-13,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,,,,Home,,False,2025
202412210SAS,2024-12-21,SAS,POR,San Antonio Spurs,Portland Trail Blazers,,,,Home,,False,2025
202412230PHI,2024-12-23,PHI,SAS,Philadelphia 76ers,San Antonio Spurs,,,,Home,,False,2025
202412250NYK,2024-12-25,NYK,SAS,New York Knicks,San Antonio Spurs,,,,Home,,False,2025
202412270BRK,2024-12-27,BRK,SAS,Brooklyn Nets,San Antonio Spurs,,,,Home,,False,2025
202412290MIN,2024-12-29,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,,,,Home,,False,2025
202412310SAS,2024-12-31,SAS,LAC,San Antonio Spurs,Los Angeles Clippers,,,,Home,,False,2025
202501030DEN,2025-01-03,DEN,SAS,Denver Nuggets,San Antonio Spurs,,,,Home,,False,2025
202501040SAS,2025-01-04,SAS,DEN,San Antonio Spurs,Denver Nuggets,,,,Home,,False,2025
202501060CHI,2025-01-06,CHI,SAS,Chicago Bulls,San Antonio Spurs,,,,Home,,False,2025
202501080MIL,2025-01-08,MIL,SAS,Milwaukee Bucks,San Antonio Spurs,,,,Home,,False,2025
202501110LAL,2025-01-11,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,,,,Home,,False,2025
202501130LAL,2025-01-13,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,,,,Home,,False,2025
202501190MIA,2025-01-19,MIA,SAS,Miami Heat,San Antonio Spurs,,,,Home,,False,2025
202501230IND,2025-01-23,IND,SAS,Indiana Pacers,San Antonio Spurs,,,,Home,,False,2025
202501250SAS,2025-01-25,SAS,IND,San Antonio Spurs,Indiana Pacers,,,,Home,,False,2025
202501290SAS,2025-01-29,SAS,LAC,San Antonio Spurs,Los Angeles Clippers,,,,Home,,False,2025
202501310SAS,2025-01-31,SAS,MIL,San Antonio Spurs,Milwaukee Bucks,,,,Home,,False,2025
202502010SAS,2025-02-01,SAS,MIA,San Antonio Spurs,Miami Heat,,,,Home,,False,2025
202502050ATL,2025-02-05,ATL,SAS,Atlanta Hawks,San Antonio Spurs,,,,Home,,False,2025
202502080ORL,2025-02-08,ORL,SAS,Orlando Magic,San Antonio Spurs,,,,Home,,False,2025
202502100WAS,2025-02-10,WAS,SAS,Washington Wizards,San Antonio Spurs,,,,Home,,False,2025
202502120BOS,2025-02-12,BOS,SAS,Boston Celtics,San Antonio Spurs,,,,Home,,False,2025
202502200SAS,2025-02-20,SAS,PHO,San Antonio Spurs,Phoenix Suns,,,,Home,,False,2025
202502210SAS,2025-02-21,SAS,DET,San Antonio Spurs,Detroit Pistons,,,,Home,,False,2025
202502230NOP,2025-02-23,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,,,,Home,,False,2025
202502250NOP,2025-02-25,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,,,,Home,,False,2025
202503020SAS,2025-03-02,SAS,OKC,San Antonio Spurs,Oklahoma City Thunder,,,,Home,,False,2025
202503040SAS,2025-03-04,SAS,BRK,San Antonio Spurs,Brooklyn Nets,,,,Home,,False,2025
202503070SAC,2025-03-07,SAC,SAS,Sacramento Kings,San Antonio Spurs,,,,Home,,False,2025
202503090MIN,2025-03-09,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,,,,Home,,False,2025
202503100SAS,2025-03-10,SAS,DAL,San Antonio Spurs,Dallas Mavericks,,,,Home,,False,2025
202503120SAS,2025-03-12,SAS,DAL,San Antonio Spurs,Dallas Mavericks,,,,Home,,False,2025
202503150SAS,2025-03-15,SAS,NOP,San Antonio Spurs,New Orleans Pelicans,,,,Home,,False,2025
202503170SAS,2025-03-17,SAS,ORL,San Antonio Spurs,Orlando Magic,,,,Home,,False,2025
202503190SAS,2025-03-19,SAS,NYK,San Antonio Spurs,New York Knicks,,,,Home,,False,2025
202503210SAS,2025-03-21,SAS,PHI,San Antonio Spurs,Philadelphia 76ers,,,,Home,,False,2025
202503230TOR,2025-03-23,TOR,SAS,Toronto Raptors,San Antonio Spurs,,,,Home,,False,2025
202503250DET,2025-03-25,DET,SAS,Detroit Pistons,San Antonio Spurs,,,,Home,,False,2025
202503270CLE,2025-03-27,CLE,SAS,Cleveland Cavaliers,San Antonio Spurs,,,,Home,,False,2025
202503290SAS,2025-03-29,SAS,BOS,San Antonio Spurs,Boston Celtics,,,,Home,,False,2025
202503300SAS,2025-03-30,SAS,GSW,San Antonio Spurs,Golden State Warriors,,,,Home,,False,2025
202504020DEN,2025-04-02,DEN,SAS,Denver Nuggets,San Antonio Spurs,,,,Home,,False,2025
202504040SAS,2025-04-04,SAS,CLE,San Antonio Spurs,Cleveland Cavaliers,,,,Home,,False,2025
202504060POR,2025-04-06,POR,SAS,Portland Trail Blazers,San Antonio Spurs,,,,Home,,False,2025
202504080LAC,2025-04-08,LAC,SAS,Los Angeles Clippers,San Antonio Spurs,,,,Home,,False,2025
202504090GSW,2025-04-09,GSW,SAS,Golden State Warriors,San Antonio Spurs,,,,Home,,False,2025
202504110PHO,2025-04-11,PHO,SAS,Phoenix Suns,San Antonio Spurs,,,,Home,,False,2025
202504130SAS,2025-04-13,SAS,TOR,San Antonio Spurs,Toronto Raptors,,,,Home,,False,2025
202412210DAL,2024-12-21,DAL,LAC,Dallas Mavericks,Los Angeles Clippers,,,,Home,,False,2025
202412230DAL,2024-12-23,DAL,POR,Dallas Mavericks,Portland Trail Blazers,,,,Home,,False,2025
202412250DAL,2024-12-25,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,,,,Home,,False,2025
202412270PHO,2024-12-27,PHO,DAL,Phoenix Suns,Dallas Mavericks,,,,Home,,False,2025
202412280POR,2024-12-28,POR,DAL,Portland Trail Blazers,Dallas Mavericks,,,,Home,,False,2025
202412300SAC,2024-12-30,SAC,DAL,Sacramento Kings,Dallas Mavericks,,,,Home,,False,2025
202501030DAL,2025-01-03,DAL,CLE,Dallas Mavericks,Cleveland Cavaliers,,,,Home,,False,2025
202501070DAL,2025-01-07,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,,,,Home,,False,2025
202501090DAL,2025-01-09,DAL,POR,Dallas Mavericks,Portland Trail Blazers,,,,Home,,False,2025
202501120DAL,2025-01-12,DAL,DEN,Dallas Mavericks,Denver Nuggets,,,,Home,,False,2025
202501140DAL,2025-01-14,DAL,DEN,Dallas Mavericks,Denver Nuggets,,,,Home,,False,2025
202501150NOP,2025-01-15,NOP,DAL,New Orleans Pelicans,Dallas Mavericks,,,,Home,,False,2025
