boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
201811160NOP,"Fri, Nov 16, 2018",NOP,NYK,New Orleans Pelicans,New York Knicks,129,124,5,Home,110.9,True,2019
201811170NOP,"Sat, Nov 17, 2018",NOP,DEN,New Orleans Pelicans,Denver Nuggets,125,115,10,Home,101.1,True,2019
201811190NOP,"Mon, Nov 19, 2018",NOP,SAS,New Orleans Pelicans,San Antonio Spurs,140,126,14,Home,101.0,True,2019
201811210PHI,"Wed, Nov 21, 2018",PHI,NOP,Philadelphia 76ers,New Orleans Pelicans,121,120,1,Home,107.5,True,2019
201811230NYK,"Fri, Nov 23, 2018",NYK,NOP,New York Knicks,New Orleans Pelicans,114,109,5,Home,99.3,True,2019
201811240WAS,"Sat, Nov 24, 2018",WAS,NOP,Washington Wizards,New Orleans Pelicans,124,114,10,Home,107.5,True,2019
201811260NOP,"Mon, Nov 26, 2018",NOP,BOS,New Orleans Pelicans,Boston Celtics,107,124,-17,Home,98.5,True,2019
201811280NOP,"Wed, Nov 28, 2018",NOP,WAS,New Orleans Pelicans,Washington Wizards,125,104,21,Home,105.6,True,2019
201811300MIA,"Fri, Nov 30, 2018",MIA,NOP,Miami Heat,New Orleans Pelicans,106,101,5,Home,97.1,True,2019
201812020CHO,"Sun, Dec 2, 2018",CHO,NOP,Charlotte Hornets,New Orleans Pelicans,109,119,-10,Home,101.8,True,2019
201812030NOP,"Mon, Dec 3, 2018",NOP,LAC,New Orleans Pelicans,Los Angeles Clippers,126,129,-3,Home,97.9,True,2019
201812050NOP,"Wed, Dec 5, 2018",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,132,106,26,Home,105.5,True,2019
201812070NOP,"Fri, Dec 7, 2018",NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,103,107,-4,Home,96.9,True,2019
201812090DET,"Sun, Dec 9, 2018",DET,NOP,Detroit Pistons,New Orleans Pelicans,108,116,-8,Home,98.8,True,2019
201812100BOS,"Mon, Dec 10, 2018",BOS,NOP,Boston Celtics,New Orleans Pelicans,113,100,13,Home,98.2,True,2019
201812120NOP,"Wed, Dec 12, 2018",NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,118,114,4,Home,106.3,True,2019
201812160NOP,"Sun, Dec 16, 2018",NOP,MIA,New Orleans Pelicans,Miami Heat,96,102,-6,Home,91.2,True,2019
201812190MIL,"Wed, Dec 19, 2018",MIL,NOP,Milwaukee Bucks,New Orleans Pelicans,123,115,8,Home,103.3,True,2019
201812210LAL,"Fri, Dec 21, 2018",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,112,104,8,Home,104.7,True,2019
201812230SAC,"Sun, Dec 23, 2018",SAC,NOP,Sacramento Kings,New Orleans Pelicans,122,117,5,Home,106.9,True,2019
201812260DAL,"Wed, Dec 26, 2018",DAL,NOP,Dallas Mavericks,New Orleans Pelicans,122,119,3,Home,101.6,True,2019
201812280NOP,"Fri, Dec 28, 2018",NOP,DAL,New Orleans Pelicans,Dallas Mavericks,114,112,2,Home,94.9,True,2019
201812310NOP,"Mon, Dec 31, 2018",NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,123,114,9,Home,96.2,True,2019
201901020BRK,"Wed, Jan 2, 2019",BRK,NOP,Brooklyn Nets,New Orleans Pelicans,126,121,5,Home,98.4,True,2019
201901050CLE,"Sat, Jan 5, 2019",CLE,NOP,Cleveland Cavaliers,New Orleans Pelicans,98,133,-35,Home,97.7,True,2019
201901070NOP,"Mon, Jan 7, 2019",NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,114,95,19,Home,97.9,True,2019
201901090NOP,"Wed, Jan 9, 2019",NOP,CLE,New Orleans Pelicans,Cleveland Cavaliers,140,124,16,Home,102.2,True,2019
201901120MIN,"Sat, Jan 12, 2019",MIN,NOP,Minnesota Timberwolves,New Orleans Pelicans,110,106,4,Home,100.0,True,2019
201901140LAC,"Mon, Jan 14, 2019",LAC,NOP,Los Angeles Clippers,New Orleans Pelicans,117,121,-4,Home,104.0,True,2019
201901160GSW,"Wed, Jan 16, 2019",GSW,NOP,Golden State Warriors,New Orleans Pelicans,147,140,7,Home,113.8,True,2019
201901180POR,"Fri, Jan 18, 2019",POR,NOP,Portland Trail Blazers,New Orleans Pelicans,128,112,16,Home,99.1,True,2019
201901210MEM,"Mon, Jan 21, 2019",MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,85,105,-20,Home,95.0,True,2019
201901230NOP,"Wed, Jan 23, 2019",NOP,DET,New Orleans Pelicans,Detroit Pistons,94,98,-4,Home,96.6,True,2019
201901240OKC,"Thu, Jan 24, 2019",OKC,NOP,Oklahoma City Thunder,New Orleans Pelicans,122,116,6,Home,107.3,True,2019
201901260NOP,"Sat, Jan 26, 2019",NOP,SAS,New Orleans Pelicans,San Antonio Spurs,114,126,-12,Home,101.3,True,2019
201901300NOP,"Wed, Jan 30, 2019",NOP,DEN,New Orleans Pelicans,Denver Nuggets,99,105,-6,Home,98.7,True,2019
201902020SAS,"Sat, Feb 2, 2019",SAS,NOP,San Antonio Spurs,New Orleans Pelicans,113,108,5,Home,100.9,True,2019
201902040NOP,"Mon, Feb 4, 2019",NOP,IND,New Orleans Pelicans,Indiana Pacers,107,109,-2,Home,100.9,True,2019
201902060CHI,"Wed, Feb 6, 2019",CHI,NOP,Chicago Bulls,New Orleans Pelicans,120,125,-5,Home,94.6,True,2019
201902080NOP,"Fri, Feb 8, 2019",NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,122,117,5,Home,104.5,True,2019
201902090MEM,"Sat, Feb 9, 2019",MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,99,90,9,Home,93.5,True,2019
201902120NOP,"Tue, Feb 12, 2019",NOP,ORL,New Orleans Pelicans,Orlando Magic,88,118,-30,Home,100.5,True,2019
201902140NOP,"Thu, Feb 14, 2019",NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,131,122,9,Home,104.0,True,2019
201902220IND,"Fri, Feb 22, 2019",IND,NOP,Indiana Pacers,New Orleans Pelicans,126,111,15,Home,105.5,True,2019
201902230NOP,"Sat, Feb 23, 2019",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,128,115,13,Home,108.5,True,2019
201902250NOP,"Mon, Feb 25, 2019",NOP,PHI,New Orleans Pelicans,Philadelphia 76ers,110,111,-1,Home,110.9,True,2019
201902270LAL,"Wed, Feb 27, 2019",LAL,NOP,Los Angeles Lakers,New Orleans Pelicans,125,119,6,Home,107.9,True,2019
201903010PHO,"Fri, Mar 1, 2019",PHO,NOP,Phoenix Suns,New Orleans Pelicans,116,130,-14,Home,109.6,True,2019
201903020DEN,"Sat, Mar 2, 2019",DEN,NOP,Denver Nuggets,New Orleans Pelicans,112,120,-8,Home,108.6,True,2019
201903040UTA,"Mon, Mar 4, 2019",UTA,NOP,Utah Jazz,New Orleans Pelicans,112,115,-3,Home,98.8,True,2019
201903060NOP,"Wed, Mar 6, 2019",NOP,UTA,New Orleans Pelicans,Utah Jazz,104,114,-10,Home,106.5,True,2019
201903080NOP,"Fri, Mar 8, 2019",NOP,TOR,New Orleans Pelicans,Toronto Raptors,104,127,-23,Home,111.0,True,2019
201903100ATL,"Sun, Mar 10, 2019",ATL,NOP,Atlanta Hawks,New Orleans Pelicans,128,116,12,Home,104.6,True,2019
201903120NOP,"Tue, Mar 12, 2019",NOP,MIL,New Orleans Pelicans,Milwaukee Bucks,113,130,-17,Home,114.6,True,2019
201903150NOP,"Fri, Mar 15, 2019",NOP,POR,New Orleans Pelicans,Portland Trail Blazers,110,122,-12,Home,102.2,True,2019
201903160NOP,"Sat, Mar 16, 2019",NOP,PHO,New Orleans Pelicans,Phoenix Suns,136,138,-2,Home,111.4,True,2019
201903180DAL,"Mon, Mar 18, 2019",DAL,NOP,Dallas Mavericks,New Orleans Pelicans,125,129,-4,Home,103.6,True,2019
201903200ORL,"Wed, Mar 20, 2019",ORL,NOP,Orlando Magic,New Orleans Pelicans,119,96,23,Home,101.9,True,2019
201903260NOP,"Tue, Mar 26, 2019",NOP,ATL,New Orleans Pelicans,Atlanta Hawks,120,130,-10,Home,112.9,True,2019
201903280NOP,"Thu, Mar 28, 2019",NOP,SAC,New Orleans Pelicans,Sacramento Kings,121,118,3,Home,104.8,True,2019
201903310NOP,"Sun, Mar 31, 2019",NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,102,130,-28,Home,108.5,True,2019
201904030NOP,"Wed, Apr 3, 2019",NOP,CHO,New Orleans Pelicans,Charlotte Hornets,109,115,-6,Home,102.6,True,2019
201904050PHO,"Fri, Apr 5, 2019",PHO,NOP,Phoenix Suns,New Orleans Pelicans,133,126,7,Home,97.1,True,2019
201904070SAC,"Sun, Apr 7, 2019",SAC,NOP,Sacramento Kings,New Orleans Pelicans,129,133,-4,Home,104.3,True,2019
201904090NOP,"Tue, Apr 9, 2019",NOP,GSW,New Orleans Pelicans,Golden State Warriors,103,112,-9,Home,102.5,True,2019
201810180POR,"Thu, Oct 18, 2018",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,128,119,9,Home,111.3,True,2019
201810220LAL,"Mon, Oct 22, 2018",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,142,143,-1,Home,103.6,True,2019
201810240PHO,"Wed, Oct 24, 2018",PHO,LAL,Phoenix Suns,Los Angeles Lakers,113,131,-18,Home,103.5,True,2019
201810250LAL,"Thu, Oct 25, 2018",LAL,DEN,Los Angeles Lakers,Denver Nuggets,121,114,7,Home,105.7,True,2019
201810270SAS,"Sat, Oct 27, 2018",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,110,106,4,Home,101.6,True,2019
201810290MIN,"Mon, Oct 29, 2018",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,124,120,4,Home,103.8,True,2019
201810310LAL,"Wed, Oct 31, 2018",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,114,113,1,Home,104.9,True,2019
201811030POR,"Sat, Nov 3, 2018",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,110,114,-4,Home,107.8,True,2019
201811040LAL,"Sun, Nov 4, 2018",LAL,TOR,Los Angeles Lakers,Toronto Raptors,107,121,-14,Home,103.0,True,2019
201811070LAL,"Wed, Nov 7, 2018",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,114,110,4,Home,97.3,True,2019
201811100SAC,"Sat, Nov 10, 2018",SAC,LAL,Sacramento Kings,Los Angeles Lakers,86,101,-15,Home,102.0,True,2019
201811110LAL,"Sun, Nov 11, 2018",LAL,ATL,Los Angeles Lakers,Atlanta Hawks,107,106,1,Home,103.9,True,2019
201811140LAL,"Wed, Nov 14, 2018",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,126,117,9,Home,103.8,True,2019
201811170ORL,"Sat, Nov 17, 2018",ORL,LAL,Orlando Magic,Los Angeles Lakers,130,117,13,Home,103.6,True,2019
201811180MIA,"Sun, Nov 18, 2018",MIA,LAL,Miami Heat,Los Angeles Lakers,97,113,-16,Home,94.6,True,2019
201811210CLE,"Wed, Nov 21, 2018",CLE,LAL,Cleveland Cavaliers,Los Angeles Lakers,105,109,-4,Home,95.3,True,2019
201811230LAL,"Fri, Nov 23, 2018",LAL,UTA,Los Angeles Lakers,Utah Jazz,90,83,7,Home,103.1,True,2019
201811250LAL,"Sun, Nov 25, 2018",LAL,ORL,Los Angeles Lakers,Orlando Magic,104,108,-4,Home,102.4,True,2019
201811270DEN,"Tue, Nov 27, 2018",DEN,LAL,Denver Nuggets,Los Angeles Lakers,117,85,32,Home,96.6,True,2019
201811290LAL,"Thu, Nov 29, 2018",LAL,IND,Los Angeles Lakers,Indiana Pacers,104,96,8,Home,101.8,True,2019
201811300LAL,"Fri, Nov 30, 2018",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,114,103,11,Home,105.8,True,2019
201812020LAL,"Sun, Dec 2, 2018",LAL,PHO,Los Angeles Lakers,Phoenix Suns,120,96,24,Home,106.1,True,2019
201812050LAL,"Wed, Dec 5, 2018",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,121,113,8,Home,103.6,True,2019
201812070SAS,"Fri, Dec 7, 2018",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,133,120,13,Home,104.2,True,2019
201812080MEM,"Sat, Dec 8, 2018",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,88,111,-23,Home,95.9,True,2019
201812100LAL,"Mon, Dec 10, 2018",LAL,MIA,Los Angeles Lakers,Miami Heat,108,105,3,Home,98.4,True,2019
201812150CHO,"Sat, Dec 15, 2018",CHO,LAL,Charlotte Hornets,Los Angeles Lakers,100,128,-28,Home,106.0,True,2019
201812160WAS,"Sun, Dec 16, 2018",WAS,LAL,Washington Wizards,Los Angeles Lakers,128,110,18,Home,110.7,True,2019
201812180BRK,"Tue, Dec 18, 2018",BRK,LAL,Brooklyn Nets,Los Angeles Lakers,115,110,5,Home,104.4,True,2019
201812230LAL,"Sun, Dec 23, 2018",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,99,107,-8,Home,93.9,True,2019
201812250GSW,"Tue, Dec 25, 2018",GSW,LAL,Golden State Warriors,Los Angeles Lakers,101,127,-26,Home,103.6,True,2019
201812270SAC,"Thu, Dec 27, 2018",SAC,LAL,Sacramento Kings,Los Angeles Lakers,117,116,1,Home,104.7,True,2019
201812280LAL,"Fri, Dec 28, 2018",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,107,118,-11,Home,109.4,True,2019
201812300LAL,"Sun, Dec 30, 2018",LAL,SAC,Los Angeles Lakers,Sacramento Kings,121,114,7,Home,104.6,True,2019
