boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
201012040CHI,"Sat, Dec 4, 2010",CHI,HOU,Chicago Bulls,Houston Rockets,119,116,3,Home,96.4,True,2011
201012070HOU,"Tue, Dec 7, 2010",HOU,DET,Houston Rockets,Detroit Pistons,97,83,14,Home,87.9,True,2011
201012100MIL,"Fri, Dec 10, 2010",MIL,HOU,Milwaukee Bucks,Houston Rockets,97,91,6,Home,93.8,True,2011
201012110HOU,"Sat, Dec 11, 2010",HOU,CLE,Houston Rockets,Cleveland Cavaliers,110,95,15,Home,91.4,True,2011
201012140HOU,"Tue, Dec 14, 2010",HOU,SAC,Houston Rockets,Sacramento Kings,118,105,13,Home,96.1,True,2011
201012150OKC,"Wed, Dec 15, 2010",OKC,HOU,Oklahoma City Thunder,Houston Rockets,117,105,12,Home,91.1,True,2011
201012170HOU,"Fri, Dec 17, 2010",HOU,MEM,Houston Rockets,Memphis Grizzlies,103,87,16,Home,97.5,True,2011
201012190SAC,"Sun, Dec 19, 2010",SAC,HOU,Sacramento Kings,Houston Rockets,93,102,-9,Home,92.4,True,2011
201012200GSW,"Mon, Dec 20, 2010",GSW,HOU,Golden State Warriors,Houston Rockets,112,121,-9,Home,94.5,True,2011
201012220LAC,"Wed, Dec 22, 2010",LAC,HOU,Los Angeles Clippers,Houston Rockets,92,97,-5,Home,97.4,True,2011
201012270HOU,"Mon, Dec 27, 2010",HOU,WAS,Houston Rockets,Washington Wizards,100,93,7,Home,91.3,True,2011
201012290HOU,"Wed, Dec 29, 2010",HOU,MIA,Houston Rockets,Miami Heat,119,125,-6,Home,98.9,True,2011
201012310HOU,"Fri, Dec 31, 2010",HOU,TOR,Houston Rockets,Toronto Raptors,114,105,9,Home,101.5,True,2011
201101020POR,"Sun, Jan 2, 2011",POR,HOU,Portland Trail Blazers,Houston Rockets,100,85,15,Home,89.0,True,2011
201101030DEN,"Mon, Jan 3, 2011",DEN,HOU,Denver Nuggets,Houston Rockets,113,106,7,Home,96.0,True,2011
201101050HOU,"Wed, Jan 5, 2011",HOU,POR,Houston Rockets,Portland Trail Blazers,100,103,-3,Home,91.5,True,2011
201101070ORL,"Fri, Jan 7, 2011",ORL,HOU,Orlando Magic,Houston Rockets,110,95,15,Home,94.9,True,2011
201101080HOU,"Sat, Jan 8, 2011",HOU,UTA,Houston Rockets,Utah Jazz,99,103,-4,Home,89.1,True,2011
201101100BOS,"Mon, Jan 10, 2011",BOS,HOU,Boston Celtics,Houston Rockets,102,108,-6,Home,86.6,True,2011
201101120HOU,"Wed, Jan 12, 2011",HOU,OKC,Houston Rockets,Oklahoma City Thunder,112,118,-6,Home,94.6,True,2011
201101140HOU,"Fri, Jan 14, 2011",HOU,NOH,Houston Rockets,New Orleans Hornets,105,110,-5,Home,87.8,True,2011
201101150ATL,"Sat, Jan 15, 2011",ATL,HOU,Atlanta Hawks,Houston Rockets,106,112,-6,Home,93.5,True,2011
201101170HOU,"Mon, Jan 17, 2011",HOU,MIL,Houston Rockets,Milwaukee Bucks,93,84,9,Home,90.1,True,2011
201101190HOU,"Wed, Jan 19, 2011",HOU,NYK,Houston Rockets,New York Knicks,104,89,15,Home,93.5,True,2011
201101210MEM,"Fri, Jan 21, 2011",MEM,HOU,Memphis Grizzlies,Houston Rockets,115,110,5,Home,95.5,True,2011
201101220HOU,"Sat, Jan 22, 2011",HOU,ORL,Houston Rockets,Orlando Magic,104,118,-14,Home,91.7,True,2011
201101240MIN,"Mon, Jan 24, 2011",MIN,HOU,Minnesota Timberwolves,Houston Rockets,125,129,-4,Home,105.3,True,2011
201101260HOU,"Wed, Jan 26, 2011",HOU,LAC,Houston Rockets,Los Angeles Clippers,96,83,13,Home,93.2,True,2011
201101270DAL,"Thu, Jan 27, 2011",DAL,HOU,Dallas Mavericks,Houston Rockets,111,106,5,Home,94.4,True,2011
201101290SAS,"Sat, Jan 29, 2011",SAS,HOU,San Antonio Spurs,Houston Rockets,108,95,13,Home,88.8,True,2011
201102010LAL,"Tue, Feb 1, 2011",LAL,HOU,Los Angeles Lakers,Houston Rockets,114,106,8,Home,89.0,True,2011
201102020UTA,"Wed, Feb 2, 2011",UTA,HOU,Utah Jazz,Houston Rockets,96,97,-1,Home,84.5,True,2011
201102050HOU,"Sat, Feb 5, 2011",HOU,MEM,Houston Rockets,Memphis Grizzlies,95,93,2,Home,84.6,True,2011
201102070DEN,"Mon, Feb 7, 2011",DEN,HOU,Denver Nuggets,Houston Rockets,103,108,-5,Home,102.6,True,2011
201102080HOU,"Tue, Feb 8, 2011",HOU,MIN,Houston Rockets,Minnesota Timberwolves,108,112,-4,Home,94.0,True,2011
201102120HOU,"Sat, Feb 12, 2011",HOU,DAL,Houston Rockets,Dallas Mavericks,102,106,-4,Home,89.0,True,2011
201102140HOU,"Mon, Feb 14, 2011",HOU,DEN,Houston Rockets,Denver Nuggets,121,102,19,Home,94.5,True,2011
201102160HOU,"Wed, Feb 16, 2011",HOU,PHI,Houston Rockets,Philadelphia 76ers,105,114,-9,Home,94.2,True,2011
201102220DET,"Tue, Feb 22, 2011",DET,HOU,Detroit Pistons,Houston Rockets,100,108,-8,Home,88.0,True,2011
201102230CLE,"Wed, Feb 23, 2011",CLE,HOU,Cleveland Cavaliers,Houston Rockets,119,124,-5,Home,98.2,True,2011
201102260HOU,"Sat, Feb 26, 2011",HOU,NJN,Houston Rockets,New Jersey Nets,123,108,15,Home,98.0,True,2011
201102270NOH,"Sun, Feb 27, 2011",NOH,HOU,New Orleans Hornets,Houston Rockets,89,91,-2,Home,83.3,True,2011
201103010POR,"Tue, Mar 1, 2011",POR,HOU,Portland Trail Blazers,Houston Rockets,87,103,-16,Home,87.3,True,2011
201103020LAC,"Wed, Mar 2, 2011",LAC,HOU,Los Angeles Clippers,Houston Rockets,106,103,3,Home,94.2,True,2011
201103050HOU,"Sat, Mar 5, 2011",HOU,IND,Houston Rockets,Indiana Pacers,112,95,17,Home,100.7,True,2011
201103070SAC,"Mon, Mar 7, 2011",SAC,HOU,Sacramento Kings,Houston Rockets,101,123,-22,Home,94.9,True,2011
201103080PHO,"Tue, Mar 8, 2011",PHO,HOU,Phoenix Suns,Houston Rockets,113,110,3,Home,96.3,True,2011
201103120HOU,"Sat, Mar 12, 2011",HOU,SAS,Houston Rockets,San Antonio Spurs,107,115,-8,Home,99.9,True,2011
201103140HOU,"Mon, Mar 14, 2011",HOU,PHO,Houston Rockets,Phoenix Suns,95,93,2,Home,92.0,True,2011
201103160HOU,"Wed, Mar 16, 2011",HOU,CHA,Houston Rockets,Charlotte Bobcats,94,78,16,Home,89.3,True,2011
201103180HOU,"Fri, Mar 18, 2011",HOU,BOS,Houston Rockets,Boston Celtics,93,77,16,Home,87.2,True,2011
201103200HOU,"Sun, Mar 20, 2011",HOU,UTA,Houston Rockets,Utah Jazz,110,108,2,Home,94.8,True,2011
201103230HOU,"Wed, Mar 23, 2011",HOU,GSW,Houston Rockets,Golden State Warriors,131,112,19,Home,97.6,True,2011
201103270MIA,"Sun, Mar 27, 2011",MIA,HOU,Miami Heat,Houston Rockets,125,119,6,Home,97.2,True,2011
201103290NJN,"Tue, Mar 29, 2011",NJN,HOU,New Jersey Nets,Houston Rockets,87,112,-25,Home,93.3,True,2011
201103300PHI,"Wed, Mar 30, 2011",PHI,HOU,Philadelphia 76ers,Houston Rockets,108,97,11,Home,90.8,True,2011
201104010HOU,"Fri, Apr 1, 2011",HOU,SAS,Houston Rockets,San Antonio Spurs,119,114,5,Home,93.7,True,2011
201104030HOU,"Sun, Apr 3, 2011",HOU,ATL,Houston Rockets,Atlanta Hawks,114,109,5,Home,92.2,True,2011
201104050HOU,"Tue, Apr 5, 2011",HOU,SAC,Houston Rockets,Sacramento Kings,101,104,-3,Home,100.7,True,2011
201104060NOH,"Wed, Apr 6, 2011",NOH,HOU,New Orleans Hornets,Houston Rockets,101,93,8,Home,89.8,True,2011
201104090HOU,"Sat, Apr 9, 2011",HOU,LAC,Houston Rockets,Los Angeles Clippers,99,78,21,Home,87.2,True,2011
201104110HOU,"Mon, Apr 11, 2011",HOU,DAL,Houston Rockets,Dallas Mavericks,91,98,-7,Home,92.8,True,2011
201104130MIN,"Wed, Apr 13, 2011",MIN,HOU,Minnesota Timberwolves,Houston Rockets,102,121,-19,Home,100.4,True,2011
201010290PHO,"Fri, Oct 29, 2010",PHO,LAL,Phoenix Suns,Los Angeles Lakers,106,114,-8,Home,94.3,True,2011
201010310LAL,"Sun, Oct 31, 2010",LAL,GSW,Los Angeles Lakers,Golden State Warriors,107,83,24,Home,97.1,True,2011
201011020LAL,"Tue, Nov 2, 2010",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,124,105,19,Home,96.6,True,2011
201011030SAC,"Wed, Nov 3, 2010",SAC,LAL,Sacramento Kings,Los Angeles Lakers,100,112,-12,Home,94.0,True,2011
201011050LAL,"Fri, Nov 5, 2010",LAL,TOR,Los Angeles Lakers,Toronto Raptors,108,103,5,Home,93.8,True,2011
201011070LAL,"Sun, Nov 7, 2010",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,121,96,25,Home,93.5,True,2011
201011090LAL,"Tue, Nov 9, 2010",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,99,94,5,Home,95.6,True,2011
201011110DEN,"Thu, Nov 11, 2010",DEN,LAL,Denver Nuggets,Los Angeles Lakers,118,112,6,Home,97.9,True,2011
201011140LAL,"Sun, Nov 14, 2010",LAL,PHO,Los Angeles Lakers,Phoenix Suns,116,121,-5,Home,94.1,True,2011
201011160MIL,"Tue, Nov 16, 2010",MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,107,118,-11,Home,93.9,True,2011
201011170DET,"Wed, Nov 17, 2010",DET,LAL,Detroit Pistons,Los Angeles Lakers,90,103,-13,Home,90.1,True,2011
201011190MIN,"Fri, Nov 19, 2010",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,95,112,-17,Home,100.4,True,2011
201011210LAL,"Sun, Nov 21, 2010",LAL,GSW,Los Angeles Lakers,Golden State Warriors,117,89,28,Home,91.8,True,2011
201011230LAL,"Tue, Nov 23, 2010",LAL,CHI,Los Angeles Lakers,Chicago Bulls,98,91,7,Home,91.1,True,2011
201011260UTA,"Fri, Nov 26, 2010",UTA,LAL,Utah Jazz,Los Angeles Lakers,102,96,6,Home,88.4,True,2011
201011280LAL,"Sun, Nov 28, 2010",LAL,IND,Los Angeles Lakers,Indiana Pacers,92,95,-3,Home,92.7,True,2011
201011300MEM,"Tue, Nov 30, 2010",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,98,96,2,Home,85.7,True,2011
201012030LAL,"Fri, Dec 3, 2010",LAL,SAC,Los Angeles Lakers,Sacramento Kings,113,80,33,Home,93.7,True,2011
201012070LAL,"Tue, Dec 7, 2010",LAL,WAS,Los Angeles Lakers,Washington Wizards,115,108,7,Home,90.7,True,2011
201012080LAC,"Wed, Dec 8, 2010",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,86,87,-1,Home,95.1,True,2011
201012100CHI,"Fri, Dec 10, 2010",CHI,LAL,Chicago Bulls,Los Angeles Lakers,88,84,4,Home,92.9,True,2011
201012120NJN,"Sun, Dec 12, 2010",NJN,LAL,New Jersey Nets,Los Angeles Lakers,92,99,-7,Home,93.8,True,2011
201012140WAS,"Tue, Dec 14, 2010",WAS,LAL,Washington Wizards,Los Angeles Lakers,89,103,-14,Home,86.9,True,2011
201012150IND,"Wed, Dec 15, 2010",IND,LAL,Indiana Pacers,Los Angeles Lakers,94,109,-15,Home,87.4,True,2011
201012170PHI,"Fri, Dec 17, 2010",PHI,LAL,Philadelphia 76ers,Los Angeles Lakers,81,93,-12,Home,91.3,True,2011
201012190TOR,"Sun, Dec 19, 2010",TOR,LAL,Toronto Raptors,Los Angeles Lakers,110,120,-10,Home,98.0,True,2011
201012210LAL,"Tue, Dec 21, 2010",LAL,MIL,Los Angeles Lakers,Milwaukee Bucks,79,98,-19,Home,81.4,True,2011
201012250LAL,"Sat, Dec 25, 2010",LAL,MIA,Los Angeles Lakers,Miami Heat,80,96,-16,Home,86.4,True,2011
201012280SAS,"Tue, Dec 28, 2010",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,97,82,15,Home,92.5,True,2011
201012290NOH,"Wed, Dec 29, 2010",NOH,LAL,New Orleans Hornets,Los Angeles Lakers,88,103,-15,Home,90.7,True,2011
201012310LAL,"Fri, Dec 31, 2010",LAL,PHI,Los Angeles Lakers,Philadelphia 76ers,102,98,4,Home,91.9,True,2011
201101020LAL,"Sun, Jan 2, 2011",LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,85,104,-19,Home,92.1,True,2011
201101040LAL,"Tue, Jan 4, 2011",LAL,DET,Los Angeles Lakers,Detroit Pistons,108,83,25,Home,86.9,True,2011
201101050PHO,"Wed, Jan 5, 2011",PHO,LAL,Phoenix Suns,Los Angeles Lakers,95,99,-4,Home,85.8,True,2011
201101070LAL,"Fri, Jan 7, 2011",LAL,NOH,Los Angeles Lakers,New Orleans Hornets,101,97,4,Home,84.3,True,2011
201101090LAL,"Sun, Jan 9, 2011",LAL,NYK,Los Angeles Lakers,New York Knicks,109,87,22,Home,98.9,True,2011
201101110LAL,"Tue, Jan 11, 2011",LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,112,57,55,Home,88.9,True,2011
201101120GSW,"Wed, Jan 12, 2011",GSW,LAL,Golden State Warriors,Los Angeles Lakers,110,115,-5,Home,89.9,True,2011
201101140LAL,"Fri, Jan 14, 2011",LAL,NJN,Los Angeles Lakers,New Jersey Nets,100,88,12,Home,86.7,True,2011
201101160LAC,"Sun, Jan 16, 2011",LAC,LAL,Los Angeles Clippers,Los Angeles Lakers,99,92,7,Home,90.0,True,2011
201101170LAL,"Mon, Jan 17, 2011",LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,101,94,7,Home,90.3,True,2011
201101190DAL,"Wed, Jan 19, 2011",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,109,100,9,Home,84.1,True,2011
201101210DEN,"Fri, Jan 21, 2011",DEN,LAL,Denver Nuggets,Los Angeles Lakers,97,107,-10,Home,86.2,True,2011
201101250LAL,"Tue, Jan 25, 2011",LAL,UTA,Los Angeles Lakers,Utah Jazz,120,91,29,Home,92.9,True,2011
201101280LAL,"Fri, Jan 28, 2011",LAL,SAC,Los Angeles Lakers,Sacramento Kings,95,100,-5,Home,86.4,True,2011
201101300LAL,"Sun, Jan 30, 2011",LAL,BOS,Los Angeles Lakers,Boston Celtics,96,109,-13,Home,87.2,True,2011
201102030LAL,"Thu, Feb 3, 2011",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,88,89,-1,Home,86.5,True,2011
201102050NOH,"Sat, Feb 5, 2011",NOH,LAL,New Orleans Hornets,Los Angeles Lakers,95,101,-6,Home,82.1,True,2011
201102070MEM,"Mon, Feb 7, 2011",MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,84,93,-9,Home,87.7,True,2011
201102100BOS,"Thu, Feb 10, 2011",BOS,LAL,Boston Celtics,Los Angeles Lakers,86,92,-6,Home,84.3,True,2011
201102110NYK,"Fri, Feb 11, 2011",NYK,LAL,New York Knicks,Los Angeles Lakers,96,113,-17,Home,99.1,True,2011
201102130ORL,"Sun, Feb 13, 2011",ORL,LAL,Orlando Magic,Los Angeles Lakers,89,75,14,Home,84.9,True,2011
201102140CHA,"Mon, Feb 14, 2011",CHA,LAL,Charlotte Bobcats,Los Angeles Lakers,109,89,20,Home,85.9,True,2011
201102160CLE,"Wed, Feb 16, 2011",CLE,LAL,Cleveland Cavaliers,Los Angeles Lakers,104,99,5,Home,93.7,True,2011
201102220LAL,"Tue, Feb 22, 2011",LAL,ATL,Los Angeles Lakers,Atlanta Hawks,104,80,24,Home,89.1,True,2011
201102230POR,"Wed, Feb 23, 2011",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,101,106,-5,Home,84.6,True,2011
201102250LAL,"Fri, Feb 25, 2011",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,108,95,13,Home,87.6,True,2011
201102270OKC,"Sun, Feb 27, 2011",OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,87,90,-3,Home,86.7,True,2011
201103010MIN,"Tue, Mar 1, 2011",MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,79,90,-11,Home,85.8,True,2011
201103040LAL,"Fri, Mar 4, 2011",LAL,CHA,Los Angeles Lakers,Charlotte Bobcats,92,84,8,Home,90.3,True,2011
201103060SAS,"Sun, Mar 6, 2011",SAS,LAL,San Antonio Spurs,Los Angeles Lakers,83,99,-16,Home,83.8,True,2011
201103080ATL,"Tue, Mar 8, 2011",ATL,LAL,Atlanta Hawks,Los Angeles Lakers,87,101,-14,Home,81.8,True,2011
201103100MIA,"Thu, Mar 10, 2011",MIA,LAL,Miami Heat,Los Angeles Lakers,94,88,6,Home,82.1,True,2011
201103120DAL,"Sat, Mar 12, 2011",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,91,96,-5,Home,88.8,True,2011
201103140LAL,"Mon, Mar 14, 2011",LAL,ORL,Los Angeles Lakers,Orlando Magic,97,84,13,Home,85.1,True,2011
201103180LAL,"Fri, Mar 18, 2011",LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,106,98,8,Home,92.8,True,2011
201103200LAL,"Sun, Mar 20, 2011",LAL,POR,Los Angeles Lakers,Portland Trail Blazers,84,80,4,Home,82.0,True,2011
201103220LAL,"Tue, Mar 22, 2011",LAL,PHO,Los Angeles Lakers,Phoenix Suns,139,137,2,Home,87.6,True,2011
201103250LAL,"Fri, Mar 25, 2011",LAL,LAC,Los Angeles Lakers,Los Angeles Clippers,112,104,8,Home,96.5,True,2011
201103270LAL,"Sun, Mar 27, 2011",LAL,NOH,Los Angeles Lakers,New Orleans Hornets,102,84,18,Home,85.0,True,2011
201103310LAL,"Thu, Mar 31, 2011",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,110,82,28,Home,94.0,True,2011
201104010UTA,"Fri, Apr 1, 2011",UTA,LAL,Utah Jazz,Los Angeles Lakers,85,96,-11,Home,86.2,True,2011
201104030LAL,"Sun, Apr 3, 2011",LAL,DEN,Los Angeles Lakers,Denver Nuggets,90,95,-5,Home,96.6,True,2011
201104050LAL,"Tue, Apr 5, 2011",LAL,UTA,Los Angeles Lakers,Utah Jazz,85,86,-1,Home,94.4,True,2011
201104060GSW,"Wed, Apr 6, 2011",GSW,LAL,Golden State Warriors,Los Angeles Lakers,95,87,8,Home,91.4,True,2011
201104080POR,"Fri, Apr 8, 2011",POR,LAL,Portland Trail Blazers,Los Angeles Lakers,93,86,7,Home,86.5,True,2011
201104100LAL,"Sun, Apr 10, 2011",LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,106,120,-14,Home,91.8,True,2011
201104120LAL,"Tue, Apr 12, 2011",LAL,SAS,Los Angeles Lakers,San Antonio Spurs,102,93,9,Home,93.3,True,2011
201104130SAC,"Wed, Apr 13, 2011",SAC,LAL,Sacramento Kings,Los Angeles Lakers,108,116,-8,Home,93.6,True,2011
201104170LAL,"Sun, Apr 17, 2011",LAL,NOH,Los Angeles Lakers,New Orleans Hornets,100,109,-9,Home,90.4,True,2011
201104200LAL,"Wed, Apr 20, 2011",LAL,NOH,Los Angeles Lakers,New Orleans Hornets,87,78,9,Home,85.4,True,2011
201104220NOH,"Fri, Apr 22, 2011",NOH,LAL,New Orleans Hornets,Los Angeles Lakers,86,100,-14,Home,84.2,True,2011
201104240NOH,"Sun, Apr 24, 2011",NOH,LAL,New Orleans Hornets,Los Angeles Lakers,93,88,5,Home,80.9,True,2011
201104260LAL,"Tue, Apr 26, 2011",LAL,NOH,Los Angeles Lakers,New Orleans Hornets,106,90,16,Home,87.1,True,2011
201104280NOH,"Thu, Apr 28, 2011",NOH,LAL,New Orleans Hornets,Los Angeles Lakers,80,98,-18,Home,81.5,True,2011
201105020LAL,"Mon, May 2, 2011",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,94,96,-2,Home,89.7,True,2011
201105040LAL,"Wed, May 4, 2011",LAL,DAL,Los Angeles Lakers,Dallas Mavericks,81,93,-12,Home,85.8,True,2011
201105060DAL,"Fri, May 6, 2011",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,98,92,6,Home,82.5,True,2011
201105080DAL,"Sun, May 8, 2011",DAL,LAL,Dallas Mavericks,Los Angeles Lakers,122,86,36,Home,92.5,True,2011
201010290GSW,"Fri, Oct 29, 2010",GSW,LAC,Golden State Warriors,Los Angeles Clippers,109,91,18,Home,95.6,True,2011
201011030GSW,"Wed, Nov 3, 2010",GSW,MEM,Golden State Warriors,Memphis Grizzlies,115,109,6,Home,101.5,True,2011
201011050GSW,"Fri, Nov 5, 2010",GSW,UTA,Golden State Warriors,Utah Jazz,85,78,7,Home,93.2,True,2011
201011070DET,"Sun, Nov 7, 2010",DET,GSW,Detroit Pistons,Golden State Warriors,102,97,5,Home,90.6,True,2011
201011080TOR,"Mon, Nov 8, 2010",TOR,GSW,Toronto Raptors,Golden State Warriors,102,109,-7,Home,95.6,True,2011
201011100NYK,"Wed, Nov 10, 2010",NYK,GSW,New York Knicks,Golden State Warriors,117,122,-5,Home,104.6,True,2011
201011110CHI,"Thu, Nov 11, 2010",CHI,GSW,Chicago Bulls,Golden State Warriors,120,90,30,Home,93.8,True,2011
201011130MIL,"Sat, Nov 13, 2010",MIL,GSW,Milwaukee Bucks,Golden State Warriors,79,72,7,Home,87.7,True,2011
201011150GSW,"Mon, Nov 15, 2010",GSW,DET,Golden State Warriors,Detroit Pistons,101,97,4,Home,93.2,True,2011
201011190GSW,"Fri, Nov 19, 2010",GSW,NYK,Golden State Warriors,New York Knicks,119,125,-6,Home,96.0,True,2011
201011220GSW,"Mon, Nov 22, 2010",GSW,DEN,Golden State Warriors,Denver Nuggets,89,106,-17,Home,91.3,True,2011
201011260MEM,"Fri, Nov 26, 2010",MEM,GSW,Memphis Grizzlies,Golden State Warriors,116,111,5,Home,96.1,True,2011
201011270MIN,"Sat, Nov 27, 2010",MIN,GSW,Minnesota Timberwolves,Golden State Warriors,94,104,-10,Home,89.5,True,2011
201011300GSW,"Tue, Nov 30, 2010",GSW,SAS,Golden State Warriors,San Antonio Spurs,98,118,-20,Home,99.8,True,2011
201012020GSW,"Thu, Dec 2, 2010",GSW,PHO,Golden State Warriors,Phoenix Suns,101,107,-6,Home,94.4,True,2011
201012050OKC,"Sun, Dec 5, 2010",OKC,GSW,Oklahoma City Thunder,Golden State Warriors,114,109,5,Home,96.2,True,2011
201012070DAL,"Tue, Dec 7, 2010",DAL,GSW,Dallas Mavericks,Golden State Warriors,105,100,5,Home,97.3,True,2011
201012080SAS,"Wed, Dec 8, 2010",SAS,GSW,San Antonio Spurs,Golden State Warriors,111,94,17,Home,92.5,True,2011
201012100GSW,"Fri, Dec 10, 2010",GSW,MIA,Golden State Warriors,Miami Heat,84,106,-22,Home,87.7,True,2011
201012130UTA,"Mon, Dec 13, 2010",UTA,GSW,Utah Jazz,Golden State Warriors,108,95,13,Home,94.0,True,2011
201012140GSW,"Tue, Dec 14, 2010",GSW,MIN,Golden State Warriors,Minnesota Timberwolves,108,99,9,Home,96.4,True,2011
201012180POR,"Sat, Dec 18, 2010",POR,GSW,Portland Trail Blazers,Golden State Warriors,96,95,1,Home,89.1,True,2011
201012210SAC,"Tue, Dec 21, 2010",SAC,GSW,Sacramento Kings,Golden State Warriors,109,117,-8,Home,100.1,True,2011
201012250GSW,"Sat, Dec 25, 2010",GSW,POR,Golden State Warriors,Portland Trail Blazers,109,102,7,Home,92.6,True,2011
201012270GSW,"Mon, Dec 27, 2010",GSW,PHI,Golden State Warriors,Philadelphia 76ers,110,95,15,Home,93.8,True,2011
201012290ATL,"Wed, Dec 29, 2010",ATL,GSW,Atlanta Hawks,Golden State Warriors,103,93,10,Home,92.6,True,2011
201012310CHA,"Fri, Dec 31, 2010",CHA,GSW,Charlotte Bobcats,Golden State Warriors,95,96,-1,Home,88.8,True,2011
201101010MIA,"Sat, Jan 1, 2011",MIA,GSW,Miami Heat,Golden State Warriors,114,107,7,Home,95.4,True,2011
201101030ORL,"Mon, Jan 3, 2011",ORL,GSW,Orlando Magic,Golden State Warriors,110,90,20,Home,96.4,True,2011
201101050NOH,"Wed, Jan 5, 2011",NOH,GSW,New Orleans Hornets,Golden State Warriors,103,110,-7,Home,91.7,True,2011
201101070GSW,"Fri, Jan 7, 2011",GSW,CLE,Golden State Warriors,Cleveland Cavaliers,116,98,18,Home,97.1,True,2011
201101090LAC,"Sun, Jan 9, 2011",LAC,GSW,Los Angeles Clippers,Golden State Warriors,105,91,14,Home,99.7,True,2011
201101140GSW,"Fri, Jan 14, 2011",GSW,LAC,Golden State Warriors,Los Angeles Clippers,122,112,10,Home,97.5,True,2011
201101170GSW,"Mon, Jan 17, 2011",GSW,NJN,Golden State Warriors,New Jersey Nets,109,100,9,Home,88.0,True,2011
