boxscore_id,date,team_abbr,opponent_abbr,team_name,opponent_name,team_score,opponent_score,margin,location,pace,completed,year
201301120PHI,"Sat, Jan 12, 2013",PHI,HOU,Philadelphia 76ers,Houston Rockets,107,100,7,Home,97.5,True,2013
201301150HOU,"Tue, Jan 15, 2013",HOU,LAC,Houston Rockets,Los Angeles Clippers,109,117,-8,Home,92.6,True,2013
201301160DAL,"Wed, Jan 16, 2013",DAL,HOU,Dallas Mavericks,Houston Rockets,105,100,5,Home,101.4,True,2013
201301180IND,"Fri, Jan 18, 2013",IND,HOU,Indiana Pacers,Houston Rockets,105,95,10,Home,90.5,True,2013
201301190MIN,"Sat, Jan 19, 2013",MIN,HOU,Minnesota Timberwolves,Houston Rockets,92,79,13,Home,83.9,True,2013
201301210CHA,"Mon, Jan 21, 2013",CHA,HOU,Charlotte Bobcats,Houston Rockets,94,100,-6,Home,91.3,True,2013
201301230HOU,"Wed, Jan 23, 2013",HOU,DEN,Houston Rockets,Denver Nuggets,95,105,-10,Home,99.0,True,2013
201301250NOH,"Fri, Jan 25, 2013",NOH,HOU,New Orleans Hornets,Houston Rockets,82,100,-18,Home,88.0,True,2013
201301260HOU,"Sat, Jan 26, 2013",HOU,BRK,Houston Rockets,Brooklyn Nets,119,106,13,Home,91.1,True,2013
201301280UTA,"Mon, Jan 28, 2013",UTA,HOU,Utah Jazz,Houston Rockets,80,125,-45,Home,88.3,True,2013
201301300DEN,"Wed, Jan 30, 2013",DEN,HOU,Denver Nuggets,Houston Rockets,118,110,8,Home,106.0,True,2013
201302020HOU,"Sat, Feb 2, 2013",HOU,CHA,Houston Rockets,Charlotte Bobcats,109,95,14,Home,91.0,True,2013
201302050HOU,"Tue, Feb 5, 2013",HOU,GSW,Houston Rockets,Golden State Warriors,140,109,31,Home,97.8,True,2013
201302060MIA,"Wed, Feb 6, 2013",MIA,HOU,Miami Heat,Houston Rockets,114,108,6,Home,95.4,True,2013
201302080HOU,"Fri, Feb 8, 2013",HOU,POR,Houston Rockets,Portland Trail Blazers,118,103,15,Home,89.3,True,2013
201302100SAC,"Sun, Feb 10, 2013",SAC,HOU,Sacramento Kings,Houston Rockets,117,111,6,Home,94.7,True,2013
201302120GSW,"Tue, Feb 12, 2013",GSW,HOU,Golden State Warriors,Houston Rockets,107,116,-9,Home,101.1,True,2013
201302130LAC,"Wed, Feb 13, 2013",LAC,HOU,Los Angeles Clippers,Houston Rockets,106,96,10,Home,96.7,True,2013
201302200HOU,"Wed, Feb 20, 2013",HOU,OKC,Houston Rockets,Oklahoma City Thunder,122,119,3,Home,106.7,True,2013
201302220BRK,"Fri, Feb 22, 2013",BRK,HOU,Brooklyn Nets,Houston Rockets,96,106,-10,Home,90.5,True,2013
201302230WAS,"Sat, Feb 23, 2013",WAS,HOU,Washington Wizards,Houston Rockets,105,103,2,Home,89.9,True,2013
201302270HOU,"Wed, Feb 27, 2013",HOU,MIL,Houston Rockets,Milwaukee Bucks,107,110,-3,Home,102.9,True,2013
201303010ORL,"Fri, Mar 1, 2013",ORL,HOU,Orlando Magic,Houston Rockets,110,118,-8,Home,90.8,True,2013
201303030HOU,"Sun, Mar 3, 2013",HOU,DAL,Houston Rockets,Dallas Mavericks,136,103,33,Home,98.2,True,2013
201303060DAL,"Wed, Mar 6, 2013",DAL,HOU,Dallas Mavericks,Houston Rockets,112,108,4,Home,93.5,True,2013
201303080GSW,"Fri, Mar 8, 2013",GSW,HOU,Golden State Warriors,Houston Rockets,88,94,-6,Home,94.5,True,2013
201303090PHO,"Sat, Mar 9, 2013",PHO,HOU,Phoenix Suns,Houston Rockets,107,105,2,Home,94.2,True,2013
201303130HOU,"Wed, Mar 13, 2013",HOU,PHO,Houston Rockets,Phoenix Suns,111,81,30,Home,98.1,True,2013
201303150HOU,"Fri, Mar 15, 2013",HOU,MIN,Houston Rockets,Minnesota Timberwolves,108,100,8,Home,92.0,True,2013
201303170HOU,"Sun, Mar 17, 2013",HOU,GSW,Houston Rockets,Golden State Warriors,78,108,-30,Home,96.5,True,2013
201303200HOU,"Wed, Mar 20, 2013",HOU,UTA,Houston Rockets,Utah Jazz,100,93,7,Home,94.5,True,2013
201303220HOU,"Fri, Mar 22, 2013",HOU,CLE,Houston Rockets,Cleveland Cavaliers,116,78,38,Home,95.6,True,2013
201303240HOU,"Sun, Mar 24, 2013",HOU,SAS,Houston Rockets,San Antonio Spurs,96,95,1,Home,91.6,True,2013
201303270HOU,"Wed, Mar 27, 2013",HOU,IND,Houston Rockets,Indiana Pacers,91,100,-9,Home,90.5,True,2013
201303290MEM,"Fri, Mar 29, 2013",MEM,HOU,Memphis Grizzlies,Houston Rockets,103,94,9,Home,85.6,True,2013
201303300HOU,"Sat, Mar 30, 2013",HOU,LAC,Houston Rockets,Los Angeles Clippers,98,81,17,Home,95.4,True,2013
201304010HOU,"Mon, Apr 1, 2013",HOU,ORL,Houston Rockets,Orlando Magic,111,103,8,Home,94.0,True,2013
201304030SAC,"Wed, Apr 3, 2013",SAC,HOU,Sacramento Kings,Houston Rockets,102,112,-10,Home,98.1,True,2013
201304050POR,"Fri, Apr 5, 2013",POR,HOU,Portland Trail Blazers,Houston Rockets,98,116,-18,Home,94.6,True,2013
201304060DEN,"Sat, Apr 6, 2013",DEN,HOU,Denver Nuggets,Houston Rockets,132,114,18,Home,101.9,True,2013
201304090HOU,"Tue, Apr 9, 2013",HOU,PHO,Houston Rockets,Phoenix Suns,101,98,3,Home,96.3,True,2013
201304120HOU,"Fri, Apr 12, 2013",HOU,MEM,Houston Rockets,Memphis Grizzlies,78,82,-4,Home,86.8,True,2013
201304140HOU,"Sun, Apr 14, 2013",HOU,SAC,Houston Rockets,Sacramento Kings,121,100,21,Home,103.4,True,2013
201304150PHO,"Mon, Apr 15, 2013",PHO,HOU,Phoenix Suns,Houston Rockets,119,112,7,Home,104.9,True,2013
201304170LAL,"Wed, Apr 17, 2013",LAL,HOU,Los Angeles Lakers,Houston Rockets,99,95,4,Home,87.6,True,2013
201304210OKC,"Sun, Apr 21, 2013",OKC,HOU,Oklahoma City Thunder,Houston Rockets,120,91,29,Home,101.7,True,2013
201304240OKC,"Wed, Apr 24, 2013",OKC,HOU,Oklahoma City Thunder,Houston Rockets,105,102,3,Home,95.5,True,2013
201304270HOU,"Sat, Apr 27, 2013",HOU,OKC,Houston Rockets,Oklahoma City Thunder,101,104,-3,Home,96.3,True,2013
201304290HOU,"Mon, Apr 29, 2013",HOU,OKC,Houston Rockets,Oklahoma City Thunder,105,103,2,Home,92.4,True,2013
201305010OKC,"Wed, May 1, 2013",OKC,HOU,Oklahoma City Thunder,Houston Rockets,100,107,-7,Home,92.0,True,2013
201305030HOU,"Fri, May 3, 2013",HOU,OKC,Houston Rockets,Oklahoma City Thunder,94,103,-9,Home,88.7,True,2013
201211020PHO,"Fri, Nov 2, 2012",PHO,DET,Phoenix Suns,Detroit Pistons,92,89,3,Home,92.6,True,2013
201211040LAL,"Sun, Nov 4, 2012",LAL,DET,Los Angeles Lakers,Detroit Pistons,108,79,29,Home,86.3,True,2013
201211060DEN,"Tue, Nov 6, 2012",DEN,DET,Denver Nuggets,Detroit Pistons,109,97,12,Home,91.7,True,2013
201211070SAC,"Wed, Nov 7, 2012",SAC,DET,Sacramento Kings,Detroit Pistons,105,103,2,Home,89.8,True,2013
201211090OKC,"Fri, Nov 9, 2012",OKC,DET,Oklahoma City Thunder,Detroit Pistons,105,94,11,Home,90.3,True,2013
201211120DET,"Mon, Nov 12, 2012",DET,OKC,Detroit Pistons,Oklahoma City Thunder,90,92,-2,Home,90.7,True,2013
201211140PHI,"Wed, Nov 14, 2012",PHI,DET,Philadelphia 76ers,Detroit Pistons,76,94,-18,Home,89.1,True,2013
201211160DET,"Fri, Nov 16, 2012",DET,ORL,Detroit Pistons,Orlando Magic,106,110,-4,Home,94.6,True,2013
201211180DET,"Sun, Nov 18, 2012",DET,BOS,Detroit Pistons,Boston Celtics,103,83,20,Home,89.1,True,2013
201211210ORL,"Wed, Nov 21, 2012",ORL,DET,Orlando Magic,Detroit Pistons,90,74,16,Home,93.9,True,2013
201211230DET,"Fri, Nov 23, 2012",DET,TOR,Detroit Pistons,Toronto Raptors,91,90,1,Home,87.3,True,2013
201211250NYK,"Sun, Nov 25, 2012",NYK,DET,New York Knicks,Detroit Pistons,121,100,21,Home,92.4,True,2013
201211260DET,"Mon, Nov 26, 2012",DET,POR,Detroit Pistons,Portland Trail Blazers,108,101,7,Home,91.4,True,2013
201211280DET,"Wed, Nov 28, 2012",DET,PHO,Detroit Pistons,Phoenix Suns,117,77,40,Home,93.1,True,2013
201211300MEM,"Fri, Nov 30, 2012",MEM,DET,Memphis Grizzlies,Detroit Pistons,90,78,12,Home,90.7,True,2013
201212010DAL,"Sat, Dec 1, 2012",DAL,DET,Dallas Mavericks,Detroit Pistons,92,77,15,Home,91.7,True,2013
201212030DET,"Mon, Dec 3, 2012",DET,CLE,Detroit Pistons,Cleveland Cavaliers,89,79,10,Home,87.2,True,2013
201212050DET,"Wed, Dec 5, 2012",DET,GSW,Detroit Pistons,Golden State Warriors,97,104,-7,Home,89.7,True,2013
201212070DET,"Fri, Dec 7, 2012",DET,CHI,Detroit Pistons,Chicago Bulls,104,108,-4,Home,84.1,True,2013
201212080CLE,"Sat, Dec 8, 2012",CLE,DET,Cleveland Cavaliers,Detroit Pistons,97,104,-7,Home,86.2,True,2013
201212100PHI,"Mon, Dec 10, 2012",PHI,DET,Philadelphia 76ers,Detroit Pistons,104,97,7,Home,89.9,True,2013
201212110DET,"Tue, Dec 11, 2012",DET,DEN,Detroit Pistons,Denver Nuggets,94,101,-7,Home,94.3,True,2013
201212140BRK,"Fri, Dec 14, 2012",BRK,DET,Brooklyn Nets,Detroit Pistons,107,105,2,Home,81.4,True,2013
201212150DET,"Sat, Dec 15, 2012",DET,IND,Detroit Pistons,Indiana Pacers,77,88,-11,Home,86.1,True,2013
201212170DET,"Mon, Dec 17, 2012",DET,LAC,Detroit Pistons,Los Angeles Clippers,76,88,-12,Home,82.7,True,2013
201212190TOR,"Wed, Dec 19, 2012",TOR,DET,Toronto Raptors,Detroit Pistons,97,91,6,Home,78.1,True,2013
201212210DET,"Fri, Dec 21, 2012",DET,WAS,Detroit Pistons,Washington Wizards,100,68,32,Home,90.6,True,2013
201212220WAS,"Sat, Dec 22, 2012",WAS,DET,Washington Wizards,Detroit Pistons,87,96,-9,Home,91.5,True,2013
201212260ATL,"Wed, Dec 26, 2012",ATL,DET,Atlanta Hawks,Detroit Pistons,126,119,7,Home,91.2,True,2013
201212280DET,"Fri, Dec 28, 2012",DET,MIA,Detroit Pistons,Miami Heat,109,99,10,Home,87.5,True,2013
201212300DET,"Sun, Dec 30, 2012",DET,MIL,Detroit Pistons,Milwaukee Bucks,96,94,2,Home,85.1,True,2013
201301010DET,"Tue, Jan 1, 2013",DET,SAC,Detroit Pistons,Sacramento Kings,103,97,6,Home,87.6,True,2013
201301040DET,"Fri, Jan 4, 2013",DET,ATL,Detroit Pistons,Atlanta Hawks,85,84,1,Home,90.8,True,2013
201301060DET,"Sun, Jan 6, 2013",DET,CHA,Detroit Pistons,Charlotte Bobcats,101,108,-7,Home,85.0,True,2013
201301110MIL,"Fri, Jan 11, 2013",MIL,DET,Milwaukee Bucks,Detroit Pistons,87,103,-16,Home,95.9,True,2013
201301120DET,"Sat, Jan 12, 2013",DET,UTA,Detroit Pistons,Utah Jazz,87,90,-3,Home,83.5,True,2013
201301170DET,"Thu, Jan 17, 2013",DET,NYK,Detroit Pistons,New York Knicks,87,102,-15,Home,89.9,True,2013
201301200DET,"Sun, Jan 20, 2013",DET,BOS,Detroit Pistons,Boston Celtics,103,88,15,Home,98.4,True,2013
201301220DET,"Tue, Jan 22, 2013",DET,ORL,Detroit Pistons,Orlando Magic,105,90,15,Home,92.2,True,2013
201301230CHI,"Wed, Jan 23, 2013",CHI,DET,Chicago Bulls,Detroit Pistons,85,82,3,Home,81.7,True,2013
201301250MIA,"Fri, Jan 25, 2013",MIA,DET,Miami Heat,Detroit Pistons,110,88,22,Home,87.3,True,2013
201301270ORL,"Sun, Jan 27, 2013",ORL,DET,Orlando Magic,Detroit Pistons,102,104,-2,Home,91.1,True,2013
201301290DET,"Tue, Jan 29, 2013",DET,MIL,Detroit Pistons,Milwaukee Bucks,90,117,-27,Home,92.8,True,2013
201301300IND,"Wed, Jan 30, 2013",IND,DET,Indiana Pacers,Detroit Pistons,98,79,19,Home,92.3,True,2013
201302010DET,"Fri, Feb 1, 2013",DET,CLE,Detroit Pistons,Cleveland Cavaliers,117,99,18,Home,98.5,True,2013
201302030DET,"Sun, Feb 3, 2013",DET,LAL,Detroit Pistons,Los Angeles Lakers,97,98,-1,Home,99.0,True,2013
201302040NYK,"Mon, Feb 4, 2013",NYK,DET,New York Knicks,Detroit Pistons,99,85,14,Home,85.9,True,2013
201302060DET,"Wed, Feb 6, 2013",DET,BRK,Detroit Pistons,Brooklyn Nets,90,93,-3,Home,88.2,True,2013
201302080DET,"Fri, Feb 8, 2013",DET,SAS,Detroit Pistons,San Antonio Spurs,119,109,10,Home,90.7,True,2013
201302090MIL,"Sat, Feb 9, 2013",MIL,DET,Milwaukee Bucks,Detroit Pistons,100,105,-5,Home,97.3,True,2013
201302110DET,"Mon, Feb 11, 2013",DET,NOH,Detroit Pistons,New Orleans Hornets,86,105,-19,Home,91.5,True,2013
201302130DET,"Wed, Feb 13, 2013",DET,WAS,Detroit Pistons,Washington Wizards,96,85,11,Home,90.4,True,2013
201302190DET,"Tue, Feb 19, 2013",DET,MEM,Detroit Pistons,Memphis Grizzlies,91,105,-14,Home,92.9,True,2013
201302200CHA,"Wed, Feb 20, 2013",CHA,DET,Charlotte Bobcats,Detroit Pistons,99,105,-6,Home,88.6,True,2013
201302220IND,"Fri, Feb 22, 2013",IND,DET,Indiana Pacers,Detroit Pistons,114,82,32,Home,96.9,True,2013
201302230DET,"Sat, Feb 23, 2013",DET,IND,Detroit Pistons,Indiana Pacers,72,90,-18,Home,90.3,True,2013
201302250DET,"Mon, Feb 25, 2013",DET,ATL,Detroit Pistons,Atlanta Hawks,103,114,-11,Home,95.5,True,2013
201302270WAS,"Wed, Feb 27, 2013",WAS,DET,Washington Wizards,Detroit Pistons,95,96,-1,Home,90.9,True,2013
201303010NOH,"Fri, Mar 1, 2013",NOH,DET,New Orleans Hornets,Detroit Pistons,100,95,5,Home,86.2,True,2013
201303030SAS,"Sun, Mar 3, 2013",SAS,DET,San Antonio Spurs,Detroit Pistons,114,75,39,Home,98.0,True,2013
201303060DET,"Wed, Mar 6, 2013",DET,NYK,Detroit Pistons,New York Knicks,77,87,-10,Home,87.4,True,2013
201303080DET,"Fri, Mar 8, 2013",DET,DAL,Detroit Pistons,Dallas Mavericks,99,102,-3,Home,92.7,True,2013
201303100LAC,"Sun, Mar 10, 2013",LAC,DET,Los Angeles Clippers,Detroit Pistons,129,97,32,Home,88.7,True,2013
201303110UTA,"Mon, Mar 11, 2013",UTA,DET,Utah Jazz,Detroit Pistons,103,90,13,Home,86.0,True,2013
201303130GSW,"Wed, Mar 13, 2013",GSW,DET,Golden State Warriors,Detroit Pistons,105,97,8,Home,85.9,True,2013
201303160POR,"Sat, Mar 16, 2013",POR,DET,Portland Trail Blazers,Detroit Pistons,112,101,11,Home,90.6,True,2013
201303180DET,"Mon, Mar 18, 2013",DET,BRK,Detroit Pistons,Brooklyn Nets,82,119,-37,Home,86.6,True,2013
201303220MIA,"Fri, Mar 22, 2013",MIA,DET,Miami Heat,Detroit Pistons,103,89,14,Home,92.3,True,2013
201303230CHA,"Sat, Mar 23, 2013",CHA,DET,Charlotte Bobcats,Detroit Pistons,91,92,-1,Home,90.8,True,2013
201303260DET,"Tue, Mar 26, 2013",DET,MIN,Detroit Pistons,Minnesota Timberwolves,82,105,-23,Home,86.3,True,2013
201303290DET,"Fri, Mar 29, 2013",DET,TOR,Detroit Pistons,Toronto Raptors,82,99,-17,Home,84.6,True,2013
201303310CHI,"Sun, Mar 31, 2013",CHI,DET,Chicago Bulls,Detroit Pistons,95,94,1,Home,89.3,True,2013
201304010TOR,"Mon, Apr 1, 2013",TOR,DET,Toronto Raptors,Detroit Pistons,98,108,-10,Home,85.4,True,2013
201304030BOS,"Wed, Apr 3, 2013",BOS,DET,Boston Celtics,Detroit Pistons,98,93,5,Home,90.6,True,2013
201304060MIN,"Sat, Apr 6, 2013",MIN,DET,Minnesota Timberwolves,Detroit Pistons,107,101,6,Home,95.4,True,2013
201304070DET,"Sun, Apr 7, 2013",DET,CHI,Detroit Pistons,Chicago Bulls,99,85,14,Home,84.7,True,2013
201304100CLE,"Wed, Apr 10, 2013",CLE,DET,Cleveland Cavaliers,Detroit Pistons,104,111,-7,Home,93.4,True,2013
201304120DET,"Fri, Apr 12, 2013",DET,CHA,Detroit Pistons,Charlotte Bobcats,113,93,20,Home,96.4,True,2013
201304150DET,"Mon, Apr 15, 2013",DET,PHI,Detroit Pistons,Philadelphia 76ers,109,101,8,Home,91.9,True,2013
201304170BRK,"Wed, Apr 17, 2013",BRK,DET,Brooklyn Nets,Detroit Pistons,103,99,4,Home,101.4,True,2013
201211040OKC,"Sun, Nov 4, 2012",OKC,ATL,Oklahoma City Thunder,Atlanta Hawks,95,104,-9,Home,89.7,True,2013
201211070ATL,"Wed, Nov 7, 2012",ATL,IND,Atlanta Hawks,Indiana Pacers,89,86,3,Home,90.2,True,2013
201211090ATL,"Fri, Nov 9, 2012",ATL,MIA,Atlanta Hawks,Miami Heat,89,95,-6,Home,88.9,True,2013
201211110LAC,"Sun, Nov 11, 2012",LAC,ATL,Los Angeles Clippers,Atlanta Hawks,89,76,13,Home,88.9,True,2013
201211120POR,"Mon, Nov 12, 2012",POR,ATL,Portland Trail Blazers,Atlanta Hawks,87,95,-8,Home,95.9,True,2013
201211140GSW,"Wed, Nov 14, 2012",GSW,ATL,Golden State Warriors,Atlanta Hawks,92,88,4,Home,91.6,True,2013
201211160SAC,"Fri, Nov 16, 2012",SAC,ATL,Sacramento Kings,Atlanta Hawks,96,112,-16,Home,92.4,True,2013
201211190ATL,"Mon, Nov 19, 2012",ATL,ORL,Atlanta Hawks,Orlando Magic,81,72,9,Home,94.8,True,2013
201211210ATL,"Wed, Nov 21, 2012",ATL,WAS,Atlanta Hawks,Washington Wizards,101,100,1,Home,89.7,True,2013
201211230CHA,"Fri, Nov 23, 2012",CHA,ATL,Charlotte Bobcats,Atlanta Hawks,91,101,-10,Home,97.0,True,2013
201211240ATL,"Sat, Nov 24, 2012",ATL,LAC,Atlanta Hawks,Los Angeles Clippers,104,93,11,Home,92.8,True,2013
201211280ATL,"Wed, Nov 28, 2012",ATL,CHA,Atlanta Hawks,Charlotte Bobcats,94,91,3,Home,88.8,True,2013
201211300ATL,"Fri, Nov 30, 2012",ATL,CLE,Atlanta Hawks,Cleveland Cavaliers,111,113,-2,Home,90.3,True,2013
201212050ATL,"Wed, Dec 5, 2012",ATL,DEN,Atlanta Hawks,Denver Nuggets,108,104,4,Home,95.4,True,2013
201212070ATL,"Fri, Dec 7, 2012",ATL,WAS,Atlanta Hawks,Washington Wizards,104,95,9,Home,89.3,True,2013
201212080MEM,"Sat, Dec 8, 2012",MEM,ATL,Memphis Grizzlies,Atlanta Hawks,83,93,-10,Home,86.8,True,2013
201212100MIA,"Mon, Dec 10, 2012",MIA,ATL,Miami Heat,Atlanta Hawks,101,92,9,Home,87.4,True,2013
201212120ORL,"Wed, Dec 12, 2012",ORL,ATL,Orlando Magic,Atlanta Hawks,80,86,-6,Home,89.3,True,2013
201212130ATL,"Thu, Dec 13, 2012",ATL,CHA,Atlanta Hawks,Charlotte Bobcats,113,90,23,Home,90.5,True,2013
201212150ATL,"Sat, Dec 15, 2012",ATL,GSW,Atlanta Hawks,Golden State Warriors,93,115,-22,Home,100.1,True,2013
201212180WAS,"Tue, Dec 18, 2012",WAS,ATL,Washington Wizards,Atlanta Hawks,95,100,-5,Home,88.9,True,2013
201212190ATL,"Wed, Dec 19, 2012",ATL,OKC,Atlanta Hawks,Oklahoma City Thunder,92,100,-8,Home,93.4,True,2013
201212210PHI,"Fri, Dec 21, 2012",PHI,ATL,Philadelphia 76ers,Atlanta Hawks,99,80,19,Home,84.4,True,2013
201212220ATL,"Sat, Dec 22, 2012",ATL,CHI,Atlanta Hawks,Chicago Bulls,92,75,17,Home,85.2,True,2013
201212280CLE,"Fri, Dec 28, 2012",CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,94,102,-8,Home,90.1,True,2013
201212290ATL,"Sat, Dec 29, 2012",ATL,IND,Atlanta Hawks,Indiana Pacers,109,100,9,Home,88.0,True,2013
201301010NOH,"Tue, Jan 1, 2013",NOH,ATL,New Orleans Hornets,Atlanta Hawks,86,95,-9,Home,82.9,True,2013
201301050ATL,"Sat, Jan 5, 2013",ATL,BOS,Atlanta Hawks,Boston Celtics,81,89,-8,Home,84.0,True,2013
201301080MIN,"Tue, Jan 8, 2013",MIN,ATL,Minnesota Timberwolves,Atlanta Hawks,108,103,5,Home,91.2,True,2013
201301090CLE,"Wed, Jan 9, 2013",CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,99,83,16,Home,86.7,True,2013
201301110ATL,"Fri, Jan 11, 2013",ATL,UTA,Atlanta Hawks,Utah Jazz,103,95,8,Home,90.6,True,2013
201301120WAS,"Sat, Jan 12, 2013",WAS,ATL,Washington Wizards,Atlanta Hawks,93,83,10,Home,95.7,True,2013
201301140CHI,"Mon, Jan 14, 2013",CHI,ATL,Chicago Bulls,Atlanta Hawks,97,58,39,Home,87.8,True,2013
201301160ATL,"Wed, Jan 16, 2013",ATL,BRK,Atlanta Hawks,Brooklyn Nets,109,95,14,Home,84.5,True,2013
201301180BRK,"Fri, Jan 18, 2013",BRK,ATL,Brooklyn Nets,Atlanta Hawks,94,89,5,Home,94.7,True,2013
201301190ATL,"Sat, Jan 19, 2013",ATL,SAS,Atlanta Hawks,San Antonio Spurs,93,98,-5,Home,93.3,True,2013
201301210ATL,"Mon, Jan 21, 2013",ATL,MIN,Atlanta Hawks,Minnesota Timberwolves,104,96,8,Home,91.4,True,2013
201301230CHA,"Wed, Jan 23, 2013",CHA,ATL,Charlotte Bobcats,Atlanta Hawks,92,104,-12,Home,93.4,True,2013
201301250ATL,"Fri, Jan 25, 2013",ATL,BOS,Atlanta Hawks,Boston Celtics,123,111,12,Home,90.0,True,2013
201301270NYK,"Sun, Jan 27, 2013",NYK,ATL,New York Knicks,Atlanta Hawks,106,104,2,Home,85.1,True,2013
201301300ATL,"Wed, Jan 30, 2013",ATL,TOR,Atlanta Hawks,Toronto Raptors,93,92,1,Home,94.9,True,2013
